# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1825000,0.1825000,0.1825000,1770.8229275,1.6277422,1770.0524892
0.1850000,0.1850000,0.1850000,1552.2112880,1.6242103,1478.9753916
0.1875000,0.1875000,0.1875000,1361.9253584,1.6204246,1240.2211643
0.1900000,0.1900000,0.1900000,1196.1008538,1.6163951,1043.4909476
0.1925000,0.1925000,0.1925000,1051.4282124,1.6121316,880.6930174
0.1950000,0.1950000,0.1950000,925.0690298,1.6076439,744.9298890
0.1975000,0.1975000,0.1975000,814.5856570,1.6029411,615.0307670
0.2000000,0.2000000,0.2000000,717.8817926,1.5980323,506.8437294
0.2025000,0.2025000,0.2025000,633.1522676,1.5929261,419.1239550
0.2050000,0.2050000,0.2050000,558.8405248,1.5876302,347.6434019
0.2075000,0.2075000,0.2075000,493.6025524,1.5821513,289.1189575
0.2100000,0.2100000,0.2100000,436.2762569,1.5764942,240.9872530
0.2125000,0.2125000,0.2125000,385.8554507,1.5706621,201.2353451
0.2150000,0.2150000,0.2150000,341.4677776,1.5646563,168.2737592
0.2175000,0.2175000,0.2175000,302.3560037,1.5584769,140.8407030
0.2200000,0.2200000,0.2200000,267.8621681,1.5521241,117.9293559
0.2225000,0.2225000,0.2225000,237.4141327,1.5455998,98.7323130
0.2250000,0.2250000,0.2250000,210.5141115,1.5389084,82.5987871
0.2275000,0.2275000,0.2275000,186.7288153,1.5320580,69.0013221
0.2300000,0.2300000,0.2300000,165.6809121,1.5250600,57.5097867
0.2325000,0.2325000,0.2325000,147.0415806,1.5179288,47.7712784
0.2350000,0.2350000,0.2350000,130.5240021,1.5106801,39.4949955
0.2375000,0.2375000,0.2375000,115.8776834,1.5033297,32.4410645
0.2400000,0.2400000,0.2400000,102.8835321,1.4958926,26.4120971
0.2425000,0.2425000,0.2425000,91.3496095,1.4883819,21.2462886
0.2450000,0.2450000,0.2450000,81.1074894,1.4808089,16.8112806
0.2475000,0.2475000,0.2475000,72.0091456,1.4731826,12.9985603
0.2500000,0.2500000,0.2500000,63.9242933,1.4655103,9.7185301
0.2525000,0.2525000,0.2525000,56.7381151,1.4577977,6.8964403
0.2550000,0.2550000,0.2550000,50.3493097,1.4500494,4.4692351
0.2575000,0.2575000,0.2575000,44.6684120,1.4422692,2.3832036
0.2600000,0.2600000,0.2600000,39.6163402,1.4344600,0.5922514
0.2625000,0.2625000,0.2625000,35.1231355,1.4266247,-0.9433884
0.2650000,0.2650000,0.2650000,31.1268649,1.4187655,-2.2581422
0.2675000,0.2675000,0.2675000,27.5726634,1.4108848,-3.3818696
0.2700000,0.2700000,0.2700000,24.4118964,1.4029845,-4.3404787
0.2725000,0.2725000,0.2725000,21.6014241,1.3950668,-5.1564202
0.2750000,0.2750000,0.2750000,19.1029550,1.3871338,-5.8490930
0.2775000,0.2775000,0.2775000,16.8824732,1.3791876,-6.4351890
0.2800000,0.2800000,0.2800000,14.9097293,1.3712309,-6.9290029
0.2825000,0.2825000,0.2825000,13.1577824,1.3632669,-7.3427250
0.2850000,0.2850000,0.2850000,11.6025881,1.3553005,-7.6867257
0.2875000,0.2875000,0.2875000,10.2226263,1.3473394,-7.9698281
