# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1225000,0.1225000,0.1225000,1676.4639558,0.4750061,inf
0.1250000,0.1250000,0.1250000,1504.4024153,0.4665741,inf
0.1275000,0.1275000,0.1275000,1349.4693855,0.4582482,inf
0.1300000,0.1300000,0.1300000,1210.0827387,0.4500303,inf
0.1325000,0.1325000,0.1325000,1084.7839085,0.4419218,inf
0.1350000,0.1350000,0.1350000,972.2321632,0.4339241,inf
0.1375000,0.1375000,0.1375000,871.1984434,0.4260383,inf
0.1400000,0.1400000,0.1400000,780.5589188,0.4182654,inf
0.1425000,0.1425000,0.1425000,699.2884021,0.4106061,1583.1427236
0.1450000,0.1450000,0.1450000,626.4537354,0.4030609,1285.2352435
0.1475000,0.1475000,0.1475000,561.2072456,0.3956304,1048.6232819
0.1500000,0.1500000,0.1500000,502.7803508,0.3883146,859.6039646
0.1525000,0.1525000,0.1525000,450.4773769,0.3811137,707.7722100
0.1550000,0.1550000,0.1550000,403.6696338,0.3740276,585.1737986
0.1575000,0.1575000,0.1575000,361.7897858,0.3670562,485.6888811
0.1600000,0.1600000,0.1600000,324.3265365,0.3601991,404.5798843
0.1625000,0.1625000,0.1625000,290.8196453,0.3534560,338.1576154
0.1650000,0.1650000,0.1650000,260.8552777,0.3468261,283.5329775
0.1675000,0.1675000,0.1675000,234.0616891,0.3403091,238.4311401
0.1700000,0.1700000,0.1700000,210.1052371,0.3339040,201.0515803
0.1725000,0.1725000,0.1725000,188.6867098,0.3276102,169.9620355
0.1750000,0.1750000,0.1750000,169.5379591,0.3214267,144.0176868
0.1775000,0.1775000,0.1775000,152.4188222,0.3153526,122.2992250
0.1800000,0.1800000,0.1800000,137.1143154,0.3093869,104.0651329
0.1825000,0.1825000,0.1825000,123.4320825,0.3035284,88.7147310
0.1850000,0.1850000,0.1850000,111.2000807,0.2977761,75.7594143
0.1875000,0.1875000,0.1875000,100.2644844,0.2921290,64.8001581
0.1900000,0.1900000,0.1900000,90.4877906,0.2865860,55.5098436
0.1925000,0.1925000,0.1925000,81.7471066,0.2811469,47.6193050
0.1950000,0.1950000,0.1950000,73.9326012,0.2758126,40.9062441
0.1975000,0.1975000,0.1975000,66.9461041,0.2705862,35.1863154
0.2000000,0.2000000,0.2000000,60.6998377,0.2654748,30.3058192
0.2025000,0.2025000,0.2025000,55.1152719,0.2604911,26.1356918
0.2050000,0.2050000,0.2050000,50.1220970,0.2556553,22.5667851
0.2075000,0.2075000,0.2075000,45.6573119,0.2509953,19.5065015
0.2100000,0.2100000,0.2100000,41.6644270,0.2465471,16.8765535
0.2125000,0.2125000,0.2125000,38.0927794,0.2423520,14.6112707
0.2150000,0.2150000,0.2150000,34.8969509,0.2384527,12.6558682
0.2175000,0.2175000,0.2175000,32.0362755,0.2348890,10.9644702
0.2200000,0.2200000,0.2200000,29.4744181,0.2316911,9.4981365
0.2225000,0.2225000,0.2225000,27.1790031,0.2288757,8.2232992
0.2250000,0.2250000,0.2250000,25.1212715,0.2264424,7.1108255
0.2275000,0.2275000,0.2275000,23.2757518,0.2243726,6.1356073
0.2300000,0.2300000,0.2300000,21.6199300,0.2226311,5.2763897
0.2325000,0.2325000,0.2325000,20.1339112,0.2211703,4.5155628
0.2350000,0.2350000,0.2350000,18.8000641,0.2199352,3.8387707
0.2375000,0.2375000,0.2375000,17.6026495,0.2188700,3.2343185
0.2400000,0.2400000,0.2400000,16.5274394,0.2179246,2.6924085
0.2425000,0.2425000,0.2425000,15.5613517,0.2170598,2.2042475
0.2450000,0.2450000,0.2450000,14.6921321,0.2162504,1.7611505
0.2475000,0.2475000,0.2475000,13.9081187,0.2154858,1.3539433
0.2500000,0.2500000,0.2500000,13.1981090,0.2147672,0.9730506
0.2525000,0.2525000,0.2525000,12.5513427,0.2141027,0.6094460
0.2550000,0.2550000,0.2550000,11.9575996,0.2135004,0.2561504
0.2575000,0.2575000,0.2575000,11.4074074,0.2129610,-0.0904620
0.2600000,0.2600000,0.2600000,10.8923359,0.2124705,-0.4302702
0.2625000,0.2625000,0.2625000,10.4053231,0.2119969,-0.7601353
0.2650000,0.2650000,0.2650000,9.9409461,0.2114910,-1.0753554
0.2675000,0.2675000,0.2675000,9.4955433,0.2108937,-1.3711848
0.2700000,0.2700000,0.2700000,9.0671227,0.2101488,-1.6439179
0.2725000,0.2725000,0.2725000,8.6550599,0.2092158,-1.8913783
0.2750000,0.2750000,0.2750000,8.2596520,0.2080813,-2.1129185
0.2775000,0.2775000,0.2775000,7.8816333,0.2067643,-2.3091387
0.2800000,0.2800000,0.2800000,7.5217450,0.2053163,-2.4815159
