# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,632649.2489057,485620717.6687064,314630538.0296971,1913518191.6821489,32472816.5162753,1348779545.7250617,485621106.6210087,485620328.7164041,572468545.3795319,362060898.4405563,9895642979.5788898
0.0025000,0.0025000,0.0025000,inf,nan,609276.6833189,438256628.6263087,286107856.3881320,1695949779.5892568,30688305.6834245,1196765770.8436930,438257027.3624975,438256229.8901199,516633919.3621432,326747980.3368275,8782582926.7674789
0.0050000,0.0050000,0.0050000,inf,nan,649157.1768843,428865917.6083511,280052502.5763716,1659517267.1928802,30039797.8293681,1171060878.3946280,428866316.5915124,428865518.6251898,505563784.8292973,319746612.5111721,8593951839.7294674
0.0075000,0.0075000,0.0075000,inf,nan,756850.8674310,414314825.6525075,270559056.3604877,1601212139.2717419,29015041.5940628,1130005488.0104628,414315225.5709913,414314425.7340238,488410393.0101939,308897854.9620390,8292808852.3926744
0.0100000,0.0100000,0.0100000,inf,nan,947410.5110895,394820472.5255780,257757443.8937557,1526043683.2871985,27654829.9394626,1076993207.3648136,394820871.9984802,394820073.0526757,465429693.1107681,294363584.1806413,7903824571.9009085
0.0125000,0.0125000,0.0125000,inf,nan,1249386.1952764,371380342.9352185,242472006.9173914,1436979944.7297282,26099738.1893063,1014281260.2181312,371380742.9942574,371379942.8761796,437797558.8094981,276887487.9799056,7443833213.0828514
0.0150000,0.0150000,0.0150000,inf,nan,1710911.9861073,345446031.1952857,225811456.1403099,1333559704.9382157,24179104.5268034,941184386.1419187,345446433.2368006,345445629.1537708,407225185.8093266,257551821.5485502,6907210597.7710810
0.0175000,0.0175000,0.0175000,inf,nan,2410635.6271735,318630782.7779408,207642362.5106531,1228557628.1859002,22181713.1674905,867269198.5238945,318631182.2056579,318630383.3502237,375614330.4711062,237559361.2175765,6365075664.2320480
0.0200000,0.0200000,0.0200000,inf,nan,3476866.4446899,287845972.6997886,187749048.7428191,1116870211.5545809,20160892.4716465,788000602.3895720,287846373.9125473,287845571.4870300,339324001.8174437,214607342.1012473,5782602166.0820723
0.0225000,0.0225000,0.0225000,inf,nan,5121301.3155239,257774031.9011993,168283638.6372853,998127619.9972992,18163033.4768328,704313467.6287123,257774434.8966349,257773628.9057637,303874031.1317775,192186812.0306661,5168629411.6956291
