# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,6081647.7427629,6081647.7427629
0.0050000,0.0050000,0.0050000,3628989.9059770,3628989.9059770
0.0100000,0.0100000,0.0100000,2286759.7271778,2286759.7271778
0.0150000,0.0150000,0.0150000,1522206.7264376,1522206.7264376
0.0200000,0.0200000,0.0200000,1071157.2316049,1071157.2316049
0.0250000,0.0250000,0.0250000,800793.8107607,800793.8107607
0.0300000,0.0300000,0.0300000,639727.0079126,639727.0079126
0.0350000,0.0350000,0.0350000,517571.3762101,517571.3762101
0.0400000,0.0400000,0.0400000,426642.7010418,426642.7010418
0.0450000,0.0450000,0.0450000,347067.3560320,347067.3560320
0.0500000,0.0500000,0.0500000,287122.5455876,287122.5455876
0.0550000,0.0550000,0.0550000,231713.3819958,231713.3819958
0.0600000,0.0600000,0.0600000,182445.6671248,182445.6671248
0.0650000,0.0650000,0.0650000,144316.2667100,144316.2667100
0.0700000,0.0700000,0.0700000,115711.9895045,115711.9895045
0.0750000,0.0750000,0.0750000,93350.9143086,93350.9143086
0.0800000,0.0800000,0.0800000,75969.6338379,75969.6338379
0.0850000,0.0850000,0.0850000,60733.2518320,60733.2518320
0.0900000,0.0900000,0.0900000,46377.5435450,46377.5435450
0.0950000,0.0950000,0.0950000,35586.9746555,35586.9746555
0.1000000,0.1000000,0.1000000,27435.1710847,27435.1710847
0.1050000,0.1050000,0.1050000,21245.3824057,21245.3824057
0.1100000,0.1100000,0.1100000,16480.0914435,16480.0914435
0.1150000,0.1150000,0.1150000,12822.3691078,12822.3691078
0.1200000,0.1200000,0.1200000,10015.9015922,10015.9015922
0.1250000,0.1250000,0.1250000,7852.0450446,7852.0450446
0.1300000,0.1300000,0.1300000,6175.9274498,6175.9274498
0.1350000,0.1350000,0.1350000,4871.9632558,4871.9632558
0.1400000,0.1400000,0.1400000,3853.4104411,3853.4104411
0.1450000,0.1450000,0.1450000,3054.8132834,3054.8132834
0.1500000,0.1500000,0.1500000,2424.5916072,2424.5916072
0.1550000,0.1550000,0.1550000,1926.0884106,1926.0884106
0.1600000,0.1600000,0.1600000,1558.4708380,1532.3997787
0.1650000,0.1650000,0.1650000,1246.6530804,1220.5909721
0.1700000,0.1700000,0.1700000,998.7930783,972.9861438
0.1750000,0.1750000,0.1750000,801.0135418,775.9001133
0.1800000,0.1800000,0.1800000,642.7772581,618.6919912
0.1850000,0.1850000,0.1850000,516.1005060,491.7960068
0.1900000,0.1900000,0.1900000,414.6631885,390.2479220
