# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2046252536.6566055,2046252536.6566055
0.0050000,0.0050000,0.0050000,779031471.0453296,779031471.0453296
0.0100000,0.0100000,0.0100000,320139343.9095643,320139343.9095643
0.0150000,0.0150000,0.0150000,142253832.1503367,142253832.1503367
0.0200000,0.0200000,0.0200000,69849596.9275167,69849596.9275167
0.0250000,0.0250000,0.0250000,39937834.4223853,39937834.4223853
0.0300000,0.0300000,0.0300000,24939921.7614991,24939921.7614991
0.0350000,0.0350000,0.0350000,14698810.8122370,14698810.8122370
0.0400000,0.0400000,0.0400000,8971483.7457532,8971483.7457532
0.0450000,0.0450000,0.0450000,5899395.9634591,5899395.9634591
0.0500000,0.0500000,0.0500000,4013871.9112317,4013871.9112317
0.0550000,0.0550000,0.0550000,2888916.9239623,2888916.9239623
0.0600000,0.0600000,0.0600000,1931648.7658717,1931648.7658717
0.0650000,0.0650000,0.0650000,1221922.0049128,1221922.0049128
0.0700000,0.0700000,0.0700000,793847.3178325,793847.3178325
0.0750000,0.0750000,0.0750000,530054.2184422,530054.2184422
0.0800000,0.0800000,0.0800000,362222.2251770,362222.2251770
0.0850000,0.0850000,0.0850000,254348.6681918,254348.6681918
0.0900000,0.0900000,0.0900000,184627.4796505,184627.4796505
0.0950000,0.0950000,0.0950000,136782.7533950,136782.7533950
0.1000000,0.1000000,0.1000000,102127.2384398,102127.2384398
0.1050000,0.1050000,0.1050000,75752.1539590,75752.1539590
0.1100000,0.1100000,0.1100000,57074.5692129,57074.5692129
0.1150000,0.1150000,0.1150000,42044.8534520,42044.8534520
0.1200000,0.1200000,0.1200000,31245.7579782,31245.7579782
0.1250000,0.1250000,0.1250000,23569.7432183,23569.7432183
0.1300000,0.1300000,0.1300000,18033.7621840,18033.7621840
0.1350000,0.1350000,0.1350000,13746.9569775,13746.9569775
0.1400000,0.1400000,0.1400000,10198.6948409,10198.6948409
0.1450000,0.1450000,0.1450000,7636.6361242,7636.6361242
0.1500000,0.1500000,0.1500000,5767.9016781,5767.9016781
0.1550000,0.1550000,0.1550000,4391.7052511,4391.7052511
0.1600000,0.1600000,0.1600000,3365.0718795,3365.0718795
0.1650000,0.1650000,0.1650000,2592.3078568,2592.3078568
0.1700000,0.1700000,0.1700000,1996.2889272,1996.2889272
0.1750000,0.1750000,0.1750000,1570.9679159,1546.2565879
0.1800000,0.1800000,0.1800000,1228.6547492,1203.9931539
0.1850000,0.1850000,0.1850000,966.3361844,941.9202685
0.1900000,0.1900000,0.1900000,754.4246583,728.8913323
0.1950000,0.1950000,0.1950000,586.9705431,561.4596423
0.2000000,0.2000000,0.2000000,457.9989044,432.8859211
0.2050000,0.2050000,0.2050000,356.0317880,330.2081621
0.2100000,0.2100000,0.2100000,274.9165856,248.1733480
0.2150000,0.2150000,0.2150000,212.3011256,185.5246619
0.2200000,0.2200000,0.2200000,164.1687219,137.5577059
0.2250000,0.2250000,0.2250000,127.0660671,100.7621139
0.2300000,0.2300000,0.2300000,98.3668204,72.5032703
0.2350000,0.2350000,0.2350000,76.1152961,50.7930592
0.2400000,0.2400000,0.2400000,58.8439543,34.1235834
0.2450000,0.2450000,0.2450000,45.4236058,21.3457468
0.2500000,0.2500000,0.2500000,34.9736234,11.5800255
0.2550000,0.2550000,0.2550000,26.8164343,4.1504921
0.2600000,0.2600000,0.2600000,20.4439824,-1.5891554
0.2650000,0.2650000,0.2650000,15.4776532,-5.9608888
0.2700000,0.2700000,0.2700000,11.6279704,-9.1652138
0.2750000,0.2750000,0.2750000,8.6631630,-11.8184622
0.2800000,0.2800000,0.2800000,6.3815131,-13.8307559
0.2850000,0.2850000,0.2850000,4.5862581,-15.2339757
0.2900000,0.2900000,0.2900000,3.0895060,-16.1593788
0.2950000,0.2950000,0.2950000,1.7596749,-16.7114017
0.3000000,0.3000000,0.3000000,0.5364861,-16.9731920
0.3050000,0.3050000,0.3050000,-0.6391633,-17.0109628
0.3100000,0.3100000,0.3100000,-1.8945366,-17.7044238
0.3150000,0.3150000,0.3150000,-3.4973263,-18.6814756
0.3200000,0.3200000,0.3200000,-5.5646294,-20.8616720
0.3250000,0.3250000,0.3250000,-7.6196760,-24.3147635
0.3300000,0.3300000,0.3300000,-9.2052484,-26.4787467
0.3350000,0.3350000,0.3350000,-10.2201953,-27.6964785
0.3400000,0.3400000,0.3400000,-10.7367990,-28.2217688
0.3450000,0.3450000,0.3450000,-10.8708793,-28.2434424
0.3500000,0.3500000,0.3500000,-10.7402099,-27.9025245
0.3550000,0.3550000,0.3550000,-10.4631724,-27.3046284
0.3600000,0.3600000,0.3600000,-10.2639398,-27.0611082
0.3650000,0.3650000,0.3650000,-10.6679683,-31.0025387
0.3700000,0.3700000,0.3700000,-11.8307523,-33.4570021
0.3750000,0.3750000,0.3750000,-13.0648048,-34.8047520
0.3800000,0.3800000,0.3800000,-13.9159232,-35.3339492
0.3850000,0.3850000,0.3850000,-14.3230775,-35.2631706
0.3900000,0.3900000,0.3900000,-14.3530521,-34.7582724
0.3950000,0.3950000,0.3950000,-14.0913016,-33.9450637
0.4000000,0.4000000,0.4000000,-13.6145672,-32.9188608
0.4050000,0.4050000,0.4050000,-12.9866440,-31.7517140
0.4100000,0.4100000,0.4100000,-12.2612496,-30.4978903
0.4150000,0.4150000,0.4150000,-11.4917627,-29.1980473
0.4200000,0.4200000,0.4200000,-10.7555950,-27.8824182
0.4250000,0.4250000,0.4250000,-10.1799993,-26.5732504
0.4300000,0.4300000,0.4300000,-9.8738234,-25.2866753
0.4350000,0.4350000,0.4350000,-9.7800315,-24.0341464
0.4400000,0.4400000,0.4400000,-9.7221063,-23.2160812
0.4450000,0.4450000,0.4450000,-9.5710597,-23.5239151
0.4500000,0.4500000,0.4500000,-9.2876023,-23.4466970
0.4550000,0.4550000,0.4550000,-8.8846449,-23.0965603
0.4600000,0.4600000,0.4600000,-8.3936388,-22.5566444
0.4650000,0.4650000,0.4650000,-7.8482143,-21.8885953
0.4700000,0.4700000,0.4700000,-7.2779695,-21.1380622
0.4750000,0.4750000,0.4750000,-6.7066401,-20.3387492
0.4800000,0.4800000,0.4800000,-6.1519272,-19.5154174
0.4850000,0.4850000,0.4850000,-5.6259504,-18.6861202
0.4900000,0.4900000,0.4900000,-5.1360043,-17.8638748
0.4950000,0.4950000,0.4950000,-4.6854998,-17.0579162
0.5000000,0.5000000,0.5000000,-4.2749819,-16.2746406
0.5050000,0.5050000,0.5050000,-3.9030966,-15.5183184
0.5100000,0.5100000,0.5100000,-3.5673932,-14.7916321
0.5150000,0.5150000,0.5150000,-3.2649074,-14.0960849
0.5200000,0.5200000,0.5200000,-2.9925370,-13.4323094
0.5250000,0.5250000,0.5250000,-2.7472565,-12.8003025
0.5300000,0.5300000,0.5300000,-2.5262267,-12.1996033
0.5350000,0.5350000,0.5350000,-2.3268426,-11.6294275
0.5400000,0.5400000,0.5400000,-2.1467465,-11.0887697
0.5450000,0.5450000,0.5450000,-1.9838239,-10.5764792
0.5500000,0.5500000,0.5500000,-1.8361905,-10.0913185
0.5550000,0.5550000,0.5550000,-1.7021746,-9.6320052
0.5600000,0.5600000,0.5600000,-1.5802977,-9.1972444
0.5650000,0.5650000,0.5650000,-1.4692551,-8.7857511
0.5700000,0.5700000,0.5700000,-1.3678967,-8.3962670
0.5750000,0.5750000,0.5750000,-1.2752090,-8.0275722
0.5800000,0.5800000,0.5800000,-1.1902992,-7.6784924
0.5850000,0.5850000,0.5850000,-1.1123798,-7.3479044
0.5900000,0.5900000,0.5900000,-1.0407554,-7.0347386
0.5950000,0.5950000,0.5950000,-0.9748114,-6.7379802
0.6000000,0.6000000,0.6000000,-0.9140034,-6.4566691
0.6050000,0.6050000,0.6050000,-0.8578483,-6.1898994
0.6100000,0.6100000,0.6100000,-0.8059165,-5.9368175
0.6150000,0.6150000,0.6150000,-0.7578254,-5.6966205
0.6200000,0.6200000,0.6200000,-0.7132334,-5.4685540
0.6250000,0.6250000,0.6250000,-0.6718346,-5.2519098
0.6300000,0.6300000,0.6300000,-0.6333550,-5.0460237
0.6350000,0.6350000,0.6350000,-0.5975484,-4.8502727
0.6400000,0.6400000,0.6400000,-0.5641929,-4.6640728
0.6450000,0.6450000,0.6450000,-0.5330885,-4.4868770
