# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,9005561174.1891594,9005561174.1891594
0.0050000,0.0050000,0.0050000,2999474135.3442287,2999474135.3442287
0.0100000,0.0100000,0.0100000,1098071273.9272840,1098071273.9272840
0.0150000,0.0150000,0.0150000,437881651.3589106,437881651.3589106
0.0200000,0.0200000,0.0200000,190480694.1547604,190480694.1547604
0.0250000,0.0250000,0.0250000,92367956.6029472,92367956.6029472
0.0300000,0.0300000,0.0300000,49315848.6054402,49315848.6054402
0.0350000,0.0350000,0.0350000,27996994.2873606,27996994.2873606
0.0400000,0.0400000,0.0400000,18294302.7314485,18294302.7314485
0.0450000,0.0450000,0.0450000,11445895.7463749,11445895.7463749
0.0500000,0.0500000,0.0500000,8039011.3770962,8039011.3770962
0.0550000,0.0550000,0.0550000,5498170.3076894,5498170.3076894
0.0600000,0.0600000,0.0600000,3694719.3006714,3694719.3006714
0.0650000,0.0650000,0.0650000,2656399.2769372,2656399.2769372
0.0700000,0.0700000,0.0700000,2055309.6533039,2055309.6533039
0.0750000,0.0750000,0.0750000,1466616.2095616,1466616.2095616
0.0800000,0.0800000,0.0800000,1009907.4565320,1009907.4565320
0.0850000,0.0850000,0.0850000,721899.1587198,721899.1587198
0.0900000,0.0900000,0.0900000,535813.2279361,535813.2279361
0.0950000,0.0950000,0.0950000,412650.7856143,412650.7856143
0.1000000,0.1000000,0.1000000,329204.3611711,329204.3611711
0.1050000,0.1050000,0.1050000,258459.9864599,258459.9864599
0.1100000,0.1100000,0.1100000,180700.4494798,180700.4494798
0.1150000,0.1150000,0.1150000,130881.7549431,130881.7549431
0.1200000,0.1200000,0.1200000,98920.9415742,98920.9415742
0.1250000,0.1250000,0.1250000,73162.2577466,73162.2577466
0.1300000,0.1300000,0.1300000,54564.8175061,54564.8175061
0.1350000,0.1350000,0.1350000,41301.1419172,41301.1419172
0.1400000,0.1400000,0.1400000,31701.8440542,31701.8440542
0.1450000,0.1450000,0.1450000,24655.8669983,24655.8669983
0.1500000,0.1500000,0.1500000,19264.0067982,19264.0067982
0.1550000,0.1550000,0.1550000,14922.4634696,14922.4634696
0.1600000,0.1600000,0.1600000,11658.0553370,11658.0553370
0.1650000,0.1650000,0.1650000,9177.8517029,9177.8517029
0.1700000,0.1700000,0.1700000,7275.1557604,7275.1557604
0.1750000,0.1750000,0.1750000,5802.3539555,5802.3539555
0.1800000,0.1800000,0.1800000,4652.8143901,4652.8143901
0.1850000,0.1850000,0.1850000,3725.0943363,3725.0943363
0.1900000,0.1900000,0.1900000,2886.4852174,2886.4852174
0.1950000,0.1950000,0.1950000,2245.9221203,2245.9221203
0.2000000,0.2000000,0.2000000,1776.1279396,1753.8251091
0.2050000,0.2050000,0.2050000,1396.1200798,1373.8172494
0.2100000,0.2100000,0.2100000,1101.2884604,1078.9856299
0.2150000,0.2150000,0.2150000,871.5682914,849.2654609
0.2200000,0.2200000,0.2200000,691.8937947,669.5909642
0.2250000,0.2250000,0.2250000,550.8783408,528.5755104
0.2300000,0.2300000,0.2300000,439.8636998,417.5608694
0.2350000,0.2350000,0.2350000,352.2292822,329.9264579
0.2400000,0.2400000,0.2400000,282.8859780,260.5834559
0.2450000,0.2450000,0.2450000,227.8995945,205.6015436
0.2500000,0.2500000,0.2500000,184.2019848,161.9315739
0.2550000,0.2550000,0.2550000,149.3789710,127.1981836
0.2600000,0.2600000,0.2600000,121.5454021,99.5437658
0.2650000,0.2650000,0.2650000,99.2612280,77.5104165
0.2700000,0.2700000,0.2700000,81.4257792,59.9501376
0.2750000,0.2750000,0.2750000,67.1701042,45.9561901
0.2800000,0.2800000,0.2800000,55.7863074,34.8103679
0.2850000,0.2850000,0.2850000,46.6899451,25.9423200
0.2900000,0.2900000,0.2900000,39.3990051,18.8980343
0.2950000,0.2950000,0.2950000,33.5183930,13.3153240
0.3000000,0.3000000,0.3000000,28.7221100,8.9046881
0.3050000,0.3050000,0.3050000,24.7397504,5.4343158
0.3100000,0.3100000,0.3100000,21.3638076,2.7182987
0.3150000,0.3150000,0.3150000,18.4639384,0.6073346
0.3200000,0.3200000,0.3200000,15.9715604,-1.0254123
0.3250000,0.3250000,0.3250000,13.8407791,-2.2737741
0.3300000,0.3300000,0.3300000,12.0220854,-3.2061457
0.3350000,0.3350000,0.3350000,10.4594268,-3.8872333
0.3400000,0.3400000,0.3400000,9.0987109,-4.3689580
0.3450000,0.3450000,0.3450000,7.8961997,-4.6930100
0.3500000,0.3500000,0.3500000,6.8219803,-4.8928775
0.3550000,0.3550000,0.3550000,5.8582726,-4.9954629
0.3600000,0.3600000,0.3600000,4.9944663,-5.0223720
0.3650000,0.3650000,0.3650000,4.2219019,-4.9909462
0.3700000,0.3700000,0.3700000,3.5310925,-4.9150898
0.3750000,0.3750000,0.3750000,2.9118960,-4.9128170
0.3800000,0.3800000,0.3800000,2.3550526,-4.8657249
0.3850000,0.3850000,0.3850000,1.8535109,-4.7783520
0.3900000,0.3900000,0.3900000,1.4027312,-4.7315548
0.3950000,0.3950000,0.3950000,0.9997759,-4.6676593
0.4000000,0.4000000,0.4000000,0.6419415,-4.6376315
0.4050000,0.4050000,0.4050000,0.3259467,-4.7738078
0.4100000,0.4100000,0.4100000,0.0478540,-4.8212130
0.4150000,0.4150000,0.4150000,-0.1966343,-4.8016585
0.4200000,0.4200000,0.4200000,-0.4118390,-4.7321820
0.4250000,0.4250000,0.4250000,-0.6018896,-4.6260876
0.4300000,0.4300000,0.4300000,-0.7705802,-4.4937523
0.4350000,0.4350000,0.4350000,-0.9211623,-4.3432550
0.4400000,0.4400000,0.4400000,-1.0560647,-4.3308826
0.4450000,0.4450000,0.4450000,-1.1767171,-4.3242362
0.4500000,0.4500000,0.4500000,-1.2836994,-4.2726278
0.4550000,0.4550000,0.4550000,-1.3771809,-4.1873985
0.4600000,0.4600000,0.4600000,-1.4573309,-4.0775254
0.4650000,0.4650000,0.4650000,-1.5244987,-3.9501015
0.4700000,0.4700000,0.4700000,-1.5792185,-3.9596272
0.4750000,0.4750000,0.4750000,-1.6221288,-3.9425619
0.4800000,0.4800000,0.4800000,-1.6538761,-3.8842349
0.4850000,0.4850000,0.4850000,-1.6750660,-3.7956461
0.4900000,0.4900000,0.4900000,-1.6862784,-3.6914267
0.4950000,0.4950000,0.4950000,-1.6881505,-3.6346063
0.5000000,0.5000000,0.5000000,-1.6815157,-3.5517762
0.5050000,0.5050000,0.5050000,-1.6674733,-3.4501206
0.5100000,0.5100000,0.5100000,-1.6472708,-3.3469788
0.5150000,0.5150000,0.5150000,-1.6220956,-3.2558511
0.5200000,0.5200000,0.5200000,-1.5929458,-3.1696712
0.5250000,0.5250000,0.5250000,-1.5606114,-3.0804031
0.5300000,0.5300000,0.5300000,-1.5257120,-2.9789151
0.5350000,0.5350000,0.5350000,-1.4887441,-2.8806274
0.5400000,0.5400000,0.5400000,-1.4501146,-2.8333847
0.5450000,0.5450000,0.5450000,-1.4101544,-2.8463197
0.5500000,0.5500000,0.5500000,-1.3691197,-2.8222374
0.5550000,0.5550000,0.5550000,-1.3271950,-2.7708333
0.5600000,0.5600000,0.5600000,-1.2845035,-2.6996580
0.5650000,0.5650000,0.5650000,-1.2411379,-2.6191358
0.5700000,0.5700000,0.5700000,-1.1972037,-2.5434775
0.5750000,0.5750000,0.5750000,-1.1528543,-2.4714501
0.5800000,0.5800000,0.5800000,-1.1082960,-2.4206197
0.5850000,0.5850000,0.5850000,-1.0637653,-2.3643274
0.5900000,0.5900000,0.5900000,-1.0194993,-2.3056844
0.5950000,0.5950000,0.5950000,-0.9757142,-2.2391029
0.6000000,0.6000000,0.6000000,-0.9325981,-2.1624340
0.6050000,0.6050000,0.6050000,-0.8903193,-2.0792598
0.6100000,0.6100000,0.6100000,-0.8490368,-1.9982794
0.6150000,0.6150000,0.6150000,-0.8089040,-1.9210736
0.6200000,0.6200000,0.6200000,-0.7700617,-1.8418614
0.6250000,0.6250000,0.6250000,-0.7326290,-1.7630474
0.6300000,0.6300000,0.6300000,-0.6966955,-1.6880347
0.6350000,0.6350000,0.6350000,-0.6623187,-1.6117947
0.6400000,0.6400000,0.6400000,-0.6295257,-1.5356554
0.6450000,0.6450000,0.6450000,-0.5983170,-1.4605936
0.6500000,0.6500000,0.6500000,-0.5686716,-1.3924078
0.6550000,0.6550000,0.6550000,-0.5405520,-1.3277184
0.6600000,0.6600000,0.6600000,-0.5139091,-1.2641964
0.6650000,0.6650000,0.6650000,-0.4886855,-1.2035330
0.6700000,0.6700000,0.6700000,-0.4648192,-1.1470758
0.6750000,0.6750000,0.6750000,-0.4422455,-1.0915487
0.6800000,0.6800000,0.6800000,-0.4208989,-1.0372638
0.6850000,0.6850000,0.6850000,-0.4007144,-0.9850244
0.6900000,0.6900000,0.6900000,-0.3816285,-0.9349671
0.6950000,0.6950000,0.6950000,-0.3635796,-0.8878150
0.7000000,0.7000000,0.7000000,-0.3465086,-0.8423258
0.7050000,0.7050000,0.7050000,-0.3303590,-0.7990985
0.7100000,0.7100000,0.7100000,-0.3150774,-0.7577497
0.7150000,0.7150000,0.7150000,-0.3006128,-0.7182854
0.7200000,0.7200000,0.7200000,-0.2869174,-0.6807359
0.7250000,0.7250000,0.7250000,-0.2739459,-0.6450938
0.7300000,0.7300000,0.7300000,-0.2616559,-0.6113253
0.7350000,0.7350000,0.7350000,-0.2500074,-0.5793778
0.7400000,0.7400000,0.7400000,-0.2389629,-0.5491861
0.7450000,0.7450000,0.7450000,-0.2284871,-0.5206772
0.7500000,0.7500000,0.7500000,-0.2185471,-0.4937733
0.7550000,0.7550000,0.7550000,-0.2091118,-0.4683948
0.7600000,0.7600000,0.7600000,-0.2001524,-0.4444615
0.7650000,0.7650000,0.7650000,-0.1916415,-0.4218945
0.7700000,0.7700000,0.7700000,-0.1835537,-0.4006166
0.7750000,0.7750000,0.7750000,-0.1758651,-0.3805534
0.7800000,0.7800000,0.7800000,-0.1685532,-0.3616336
0.7850000,0.7850000,0.7850000,-0.1615970,-0.3437890
0.7900000,0.7900000,0.7900000,-0.1549767,-0.3269548
0.7950000,0.7950000,0.7950000,-0.1486739,-0.3110699
0.8000000,0.8000000,0.8000000,-0.1426712,-0.2960764
0.8050000,0.8050000,0.8050000,-0.1369523,-0.2819199
0.8100000,0.8100000,0.8100000,-0.1315017,-0.2685490
0.8150000,0.8150000,0.8150000,-0.1263052,-0.2559159
0.8200000,0.8200000,0.8200000,-0.1213492,-0.2439753
0.8250000,0.8250000,0.8250000,-0.1166209,-0.2326851
0.8300000,0.8300000,0.8300000,-0.1121083,-0.2220056
0.8350000,0.8350000,0.8350000,-0.1078003,-0.2118999
0.8400000,0.8400000,0.8400000,-0.1036861,-0.2023687
0.8450000,0.8450000,0.8450000,-0.0997559,-0.1933639
0.8500000,0.8500000,0.8500000,-0.0960001,-0.1848294
0.8550000,0.8550000,0.8550000,-0.0924100,-0.1767374
0.8600000,0.8600000,0.8600000,-0.0889771,-0.1690617
0.8650000,0.8650000,0.8650000,-0.0856935,-0.1617781
