# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2177028716668980.2500000,2177028716668980.2500000
0.0050000,0.0050000,0.0050000,117638320816135.5937500,117638320816135.5937500
0.0100000,0.0100000,0.0100000,11235839017345.3261719,11235839017345.3261719
0.0150000,0.0150000,0.0150000,1575305013777.7653809,1575305013777.7653809
0.0200000,0.0200000,0.0200000,290779935845.6358032,290779935845.6358032
0.0250000,0.0250000,0.0250000,66113261791.9946289,66113261791.9946289
0.0300000,0.0300000,0.0300000,17691553177.7381706,17691553177.7381706
0.0350000,0.0350000,0.0350000,5396820520.0170965,5396820520.0170965
0.0400000,0.0400000,0.0400000,1836312552.6777196,1836312552.6777196
0.0450000,0.0450000,0.0450000,690490672.9986526,690490672.9986526
0.0500000,0.0500000,0.0500000,293843388.0549812,293843388.0549812
0.0550000,0.0550000,0.0550000,140258587.8658637,140258587.8658637
0.0600000,0.0600000,0.0600000,71679175.7322958,71679175.7322958
0.0650000,0.0650000,0.0650000,37603179.7176422,37603179.7176422
0.0700000,0.0700000,0.0700000,20212218.3327580,20212218.3327580
0.0750000,0.0750000,0.0750000,11106949.5750852,11106949.5750852
0.0800000,0.0800000,0.0800000,6362575.5783368,6362575.5783368
0.0850000,0.0850000,0.0850000,3731296.0403839,3731296.0403839
0.0900000,0.0900000,0.0900000,2260614.4354578,2260614.4354578
0.0950000,0.0950000,0.0950000,1354489.3810817,1354489.3810817
0.1000000,0.1000000,0.1000000,808681.4408037,808681.4408037
0.1050000,0.1050000,0.1050000,494314.3415084,494314.3415084
0.1100000,0.1100000,0.1100000,311019.8750213,311019.8750213
0.1150000,0.1150000,0.1150000,201092.2684241,201092.2684241
0.1200000,0.1200000,0.1200000,132036.5830785,132036.5830785
0.1250000,0.1250000,0.1250000,87698.1209786,87698.1209786
0.1300000,0.1300000,0.1300000,59506.8890054,59506.8890054
0.1350000,0.1350000,0.1350000,40974.4969120,40974.4969120
0.1400000,0.1400000,0.1400000,27388.1567103,27388.1567103
0.1450000,0.1450000,0.1450000,18567.0428526,18567.0428526
0.1500000,0.1500000,0.1500000,12752.4608235,12752.4608235
0.1550000,0.1550000,0.1550000,8864.6832844,8864.6832844
0.1600000,0.1600000,0.1600000,6230.1019928,6230.1019928
