# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,24073895846326180.0000000,24073895846326180.0000000
0.0050000,0.0050000,0.0050000,795621968546636.6250000,795621968546636.6250000
0.0100000,0.0100000,0.0100000,55885706364916.1875000,55885706364916.1875000
0.0150000,0.0150000,0.0150000,6350650651035.1523438,6350650651035.1523438
0.0200000,0.0200000,0.0200000,1007400156349.8675537,1007400156349.8675537
0.0250000,0.0250000,0.0250000,204142113205.5000305,204142113205.5000305
0.0300000,0.0300000,0.0300000,49894671852.7683563,49894671852.7683563
0.0350000,0.0350000,0.0350000,14141553806.5833855,14141553806.5833855
0.0400000,0.0400000,0.0400000,4520065897.6632605,4520065897.6632605
0.0450000,0.0450000,0.0450000,1597023883.6163936,1597023883.6163936
0.0500000,0.0500000,0.0500000,615445530.4260627,615445530.4260627
0.0550000,0.0550000,0.0550000,257225457.1299530,257225457.1299530
0.0600000,0.0600000,0.0600000,117298200.1827508,117298200.1827508
0.0650000,0.0650000,0.0650000,56704758.4524944,56704758.4524944
0.0700000,0.0700000,0.0700000,27880793.3513656,27880793.3513656
0.0750000,0.0750000,0.0750000,14236317.7991705,14236317.7991705
0.0800000,0.0800000,0.0800000,7626865.8193214,7626865.8193214
0.0850000,0.0850000,0.0850000,4284503.1106694,4284503.1106694
0.0900000,0.0900000,0.0900000,2522996.4991595,2522996.4991595
0.0950000,0.0950000,0.0950000,1515646.6688134,1515646.6688134
0.1000000,0.1000000,0.1000000,925277.2963710,925277.2963710
0.1050000,0.1050000,0.1050000,585901.3652813,585901.3652813
0.1100000,0.1100000,0.1100000,384106.5199407,384106.5199407
0.1150000,0.1150000,0.1150000,253751.5675236,253751.5675236
0.1200000,0.1200000,0.1200000,168132.1982515,168132.1982515
0.1250000,0.1250000,0.1250000,110183.4851616,110183.4851616
0.1300000,0.1300000,0.1300000,73550.2445297,73550.2445297
0.1350000,0.1350000,0.1350000,49768.6715483,49768.6715483
0.1400000,0.1400000,0.1400000,34176.5091127,34176.5091127
0.1450000,0.1450000,0.1450000,23837.2015130,23837.2015130
0.1500000,0.1500000,0.1500000,16868.6758630,16868.6758630
0.1550000,0.1550000,0.1550000,11999.4756337,11999.4756337
0.1600000,0.1600000,0.1600000,8478.8272840,8478.8272840
