# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,13687937691.8760166
0.0050000,0.0050000,0.0050000,4370044457.1580791
0.0100000,0.0100000,0.0100000,1539015920.9920616
0.0150000,0.0150000,0.0150000,588829503.5506227
0.0200000,0.0200000,0.0200000,241880657.6042235
0.0250000,0.0250000,0.0250000,105711202.6971793
0.0300000,0.0300000,0.0300000,48817948.3003888
0.0350000,0.0350000,0.0350000,23709510.6375668
0.0400000,0.0400000,0.0400000,12078295.0920541
0.0450000,0.0450000,0.0450000,6450398.5080052
0.0500000,0.0500000,0.0500000,3576156.2537972
0.0550000,0.0550000,0.0550000,2027369.9334135
0.0600000,0.0600000,0.0600000,1189882.0938900
0.0650000,0.0650000,0.0650000,722135.0623513
0.0700000,0.0700000,0.0700000,452605.4095759
0.0750000,0.0750000,0.0750000,291728.4815431
0.0800000,0.0800000,0.0800000,185188.7983846
0.0850000,0.0850000,0.0850000,120102.8917253
0.0900000,0.0900000,0.0900000,79500.4901624
0.0950000,0.0950000,0.0950000,53666.7187029
0.1000000,0.1000000,0.1000000,36921.4698590
0.1050000,0.1050000,0.1050000,25876.4625707
0.1100000,0.1100000,0.1100000,18471.5673044
0.1150000,0.1150000,0.1150000,13431.1166626
0.1200000,0.1200000,0.1200000,9951.2459689
0.1250000,0.1250000,0.1250000,7516.8015292
0.1300000,0.1300000,0.1300000,5792.2585635
0.1350000,0.1350000,0.1350000,4555.6582723
0.1400000,0.1400000,0.1400000,3657.9701778
0.1450000,0.1450000,0.1450000,2934.2371900
0.1500000,0.1500000,0.1500000,2280.9599128
0.1550000,0.1550000,0.1550000,1812.5224547
0.1600000,0.1600000,0.1600000,1453.7778570
0.1650000,0.1650000,0.1650000,1182.2305932
0.1700000,0.1700000,0.1700000,973.5160325
0.1750000,0.1750000,0.1750000,810.5073286
0.1800000,0.1800000,0.1800000,680.1348182
0.1850000,0.1850000,0.1850000,527.2674042
0.1900000,0.1900000,0.1900000,409.6325579
0.1950000,0.1950000,0.1950000,320.1334204
0.2000000,0.2000000,0.2000000,251.5882409
0.2050000,0.2050000,0.2050000,198.7652928
0.2100000,0.2100000,0.2100000,157.8243955
0.2150000,0.2150000,0.2150000,125.9258718
0.2200000,0.2200000,0.2200000,100.9546645
0.2250000,0.2250000,0.2250000,81.3242755
0.2300000,0.2300000,0.2300000,65.8364485
0.2350000,0.2350000,0.2350000,53.5800597
0.2400000,0.2400000,0.2400000,43.8577685
0.2450000,0.2450000,0.2450000,36.1323796
0.2500000,0.2500000,0.2500000,29.9869959
0.2550000,0.2550000,0.2550000,25.0945835
0.2600000,0.2600000,0.2600000,21.1947748
0.2650000,0.2650000,0.2650000,18.0779781
0.2700000,0.2700000,0.2700000,15.5764793
0.2750000,0.2750000,0.2750000,13.5595172
0.2800000,0.2800000,0.2800000,11.9280714
0.2850000,0.2850000,0.2850000,10.6072089
0.2900000,0.2900000,0.2900000,9.5371990
0.2950000,0.2950000,0.2950000,8.6662218
0.3000000,0.3000000,0.3000000,7.9459113
0.3050000,0.3050000,0.3050000,7.3264382
0.3100000,0.3100000,0.3100000,6.7471952
0.3150000,0.3150000,0.3150000,6.1335856
0.3200000,0.3200000,0.3200000,5.4239179
0.3250000,0.3250000,0.3250000,4.6159468
0.3300000,0.3300000,0.3300000,3.7710567
0.3350000,0.3350000,0.3350000,2.9653940
0.3400000,0.3400000,0.3400000,2.2495918
0.3450000,0.3450000,0.3450000,1.6432995
0.3500000,0.3500000,0.3500000,1.1458997
0.3550000,0.3550000,0.3550000,0.7470903
0.3600000,0.3600000,0.3600000,0.4333285
0.3650000,0.3650000,0.3650000,0.1909663
0.3700000,0.3700000,0.3700000,0.0073859
0.3750000,0.3750000,0.3750000,-0.1289929
0.3800000,0.3800000,0.3800000,-0.2296459
0.3850000,0.3850000,0.3850000,-0.3077238
0.3900000,0.3900000,0.3900000,-0.3783847
0.3950000,0.3950000,0.3950000,-0.4549753
0.4000000,0.4000000,0.4000000,-0.5437286
