# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,480182990340795.6250000,492070341429008793600.0000000,311628552300568838144.0000000,2041744447960468422656.0000000,27983655725531934720.0000000,1434589592751664529408.0000000,27670488366787514597376.0000000,296622056700049547591680.0000000,2147698177457639573684224.0000000
0.0025000,0.0025000,0.0025000,inf,nan,25567727305817.7851562,10058576188285952000.0000000,6370104579667612672.0000000,41735988457514647552.0000000,572023365579321472.0000000,29324930817704579072.0000000,565621806602516955136.0000000,6063351733105952030720.0000000,43901824468062411161600.0000000
0.0050000,0.0050000,0.0050000,inf,nan,2809338562632.0678711,533916968669032448.0000000,338130055618787072.0000000,2215378403331608320.0000000,30363440532714712.0000000,1556589907456829184.0000000,30023641032562073600.0000000,321847378917473976320.0000000,2330342648295990493184.0000000
0.0075000,0.0075000,0.0075000,inf,nan,477634853878.4828491,50509928186491112.0000000,31987979049669260.0000000,209580535612215264.0000000,2872460082603119.0000000,147257437380841472.0000000,2840314219342197760.0000000,30447595818631110656.0000000,220456451505474699264.0000000
0.0100000,0.0100000,0.0100000,inf,nan,108755108487.6231689,7040876442464200.0000000,4458992828008663.0000000,29214665623618108.0000000,400409119282521.8125000,20527081773830580.0000000,395928134800310464.0000000,4244269789445925888.0000000,30730723794714329088.0000000
0.0125000,0.0125000,0.0125000,inf,nan,30527978004.4784813,1296158324665700.7500000,820858125805258.3750000,5378141872361313.0000000,73711501842092.1406250,3778840373365336.0000000,72886601821266464.0000000,781329680026957184.0000000,5657233824149166080.0000000
0.0150000,0.0150000,0.0150000,inf,nan,10029883671.1476650,294155987662910.1875000,186289225218465.9687500,1220539677486086.0000000,16728416804772.8906250,857587009751632.3750000,16541213168760754.0000000,177318471944992416.0000000,1283878093533913088.0000000
0.0175000,0.0175000,0.0175000,inf,nan,3725741936.9069686,78590881819734.5781250,49771668120841.2421875,326096686011343.8125000,4469399795519.5156250,229125104688296.0937500,4419385201378575.5000000,47374919403274488.0000000,343019095032108032.0000000
0.0200000,0.0200000,0.0200000,inf,nan,1528033388.3701069,23932317150000.5976562,15156355025027.4140625,99302229153746.8906250,1361010939947.0903320,69772661179776.1171875,1345781326866319.2500000,14426505281692788.0000000,104455416509156304.0000000
0.0225000,0.0225000,0.0225000,inf,nan,682092618.4938713,8112680073804.5302734,5137766306753.3535156,33661901039991.7421875,461361056623.6058350,23651839686538.3359375,456198857037808.6250000,4890360457519538.0000000,35408761658296868.0000000
0.0250000,0.0250000,0.0250000,inf,nan,333726315.3456942,3007496597754.6391602,1904649661522.7487793,12478991825559.6484375,171033541845.1989746,8768105857395.3369141,169120073674871.2187500,1812933760861924.0000000,13126590091375596.0000000
0.0275000,0.0275000,0.0275000,inf,nan,178698317.5809700,1202730211079.6525879,761689767093.9288330,4990484181473.2285156,68398047675.0588150,3506460584254.3344727,67632985166863.1718750,725012659073473.7500000,5249475339188347.0000000
0.0300000,0.0300000,0.0300000,inf,nan,113173922.0703450,513309909812.2423096,325079407896.6558838,2129875851569.8723145,29191348987.8823891,1496513217344.0964355,28864936941405.6835938,309427049584185.1875000,2240419808464824.7500000
0.0325000,0.0325000,0.0325000,inf,nan,61127717.3879561,231790168080.5210571,146792775604.0588684,961767175845.4644775,13181599806.6685028,675765784842.8002930,13034285410590.4648438,139725723648339.8125000,1011694614941365.3750000
0.0350000,0.0350000,0.0350000,inf,nan,34359673.0333882,109968483716.1066284,69643035000.9773102,456292884127.0036011,6253732915.6718721,320604717351.9132690,6183907158109.8193359,66291125924859.6171875,479990709676611.6875000
0.0375000,0.0375000,0.0375000,inf,nan,20002963.6800333,54498950377.6810608,34514154448.2088242,226133295096.7130432,3099248010.0740986,158887838426.2675781,3064699024884.1411133,32853924246727.5156250,237888797171226.3125000
0.0400000,0.0400000,0.0400000,inf,nan,12016224.0208362,28077611323.7958679,17781511909.4551506,116503280101.9020386,1596703111.6636949,81858574098.6154785,1578953986124.8024902,16927118357373.7148438,122571257858524.0625000
0.0425000,0.0425000,0.0425000,inf,nan,7427707.8608193,14976804108.9436169,9484768513.1939182,62144115360.0345306,851681274.9507957,43664230204.5823364,842260759699.6398926,9029994036477.8007812,65392755133131.8359375
0.0450000,0.0450000,0.0450000,inf,nan,4729318.1464035,8242594134.1745949,5219993441.1559677,34201863260.5067139,468719478.8111451,24031183772.4029198,463579552096.5908203,4970680101942.3066406,36001929300035.9765625
0.0475000,0.0475000,0.0475000,inf,nan,3114829.7291894,4666672595.1696987,2955363174.5297832,19364294881.0298119,265364852.6035284,13605872416.8876858,262497735477.9866028,2815186293403.9213867,20395654570549.8515625
0.0500000,0.0500000,0.0500000,inf,nan,2108983.1023225,2711051884.1133132,1716869616.1676877,11249838868.2308350,154153985.4676031,7904417094.2652807,152529620550.6991882,1636400480726.3437500,11861129046782.6054688
0.0525000,0.0525000,0.0525000,inf,nan,1499424.7115853,1612461178.3031490,1021133212.9250230,6691454157.1332369,91680754.1351075,4701562018.2818346,90754092847.1744843,974214441982.5899658,7066906127387.2968750
0.0550000,0.0550000,0.0550000,inf,nan,1114725.7454044,979979776.0031067,620583894.0141609,4067091652.5520015,55714134.7927666,2857608045.9755540,55188399765.2081451,592975595705.1611328,4306720627401.6953125
0.0575000,0.0575000,0.0575000,inf,nan,891241.2245576,607546267.0433306,384723021.1270929,2521739224.4106026,34535800.6585225,1771798664.8328099,34245012849.3510666,368466840058.5325928,2681165539795.4453125
0.0600000,0.0600000,0.0600000,inf,nan,759592.4032257,383637486.1872125,242923024.3415309,1592652860.5112922,21803668.6744674,1118996406.1196117,21652620324.8610878,233460715111.9179688,1703476852021.8974609
0.0625000,0.0625000,0.0625000,inf,nan,524242.9053643,246411802.8547432,156019629.9034716,1023232793.3628207,14000955.3493868,718906753.6440057,13933705160.1973209,150679575553.6472168,1103751431822.6757812
0.0650000,0.0650000,0.0650000,inf,nan,368254.2408378,160799166.5166906,101802981.2100758,667963195.9544163,9133320.1886497,469285989.7175260,9116247793.7957001,98985251917.7965240,728952512981.9429932
0.0675000,0.0675000,0.0675000,inf,nan,261230.3602929,106494105.0705293,67413606.1613667,442591438.0573851,6046047.1374579,310935685.4673683,6058529215.7083969,66140949327.0078430,490251344306.3397217
0.0700000,0.0700000,0.0700000,inf,nan,186374.1212622,71510757.4187809,45260823.8541462,297385853.4325976,4057531.8176912,208912831.4547381,4086700113.0210567,44925876470.7471924,332709981664.7655029
0.0725000,0.0725000,0.0725000,inf,nan,135139.0250667,48645862.9645764,30782761.7391461,202459474.4453038,2758140.1971617,142217871.7643609,2795871019.7077188,30875525291.9210243,229345724542.6666870
0.0750000,0.0750000,0.0750000,inf,nan,99361.0394377,33497173.2871466,21191421.8900990,139547679.0058450,1897521.6139311,98017446.1928637,1938668079.9822192,21444879737.7883682,160477327209.0687256
0.0775000,0.0775000,0.0775000,inf,nan,73951.0392630,23331699.7476117,14755947.8542947,97312075.6869885,1320250.2958929,68344769.9869614,1361578726.6579309,15091374281.1503754,113903231512.9913177
0.0800000,0.0800000,0.0800000,inf,nan,55639.8441086,16427589.0988554,10385839.1032180,68609638.6157052,928400.8848071,48180854.2529704,963856044.3488027,10753190824.3722725,81946528855.2368927
0.0825000,0.0825000,0.0825000,inf,nan,42274.5836463,11684906.9831682,7384463.5636274,48877653.4007994,659415.8045761,34319726.0852187,688868387.5431440,7752646686.0092506,59278676691.5182114
0.0850000,0.0850000,0.0850000,inf,nan,32407.6414553,8391779.3888162,5300956.9979704,35163322.9608813,472807.0819321,24686603.7085925,497394920.4347931,5651441069.4044352,43372678837.4506226
0.0875000,0.0875000,0.0875000,inf,nan,25048.1221980,6081771.2795103,3839901.6485516,25531974.2851976,342046.2303523,17922085.9498423,362620972.8624358,4152970193.8533616,32074563832.1539574
0.0900000,0.0900000,0.0900000,inf,nan,19507.1772183,4445678.1061423,2805463.5459275,18701065.5759544,249548.1445690,13124994.2120331,266774266.7999146,3071562549.8202190,23954518520.6160851
0.0925000,0.0925000,0.0925000,inf,nan,15299.3549495,3276243.4138476,2066381.1805145,13810831.6307993,183527.1840841,9691219.4296819,197940827.1660933,2291900747.1088176,18053150518.8600082
0.0950000,0.0950000,0.0950000,inf,nan,12070.1407477,2433075.6473187,1533745.8803880,10278752.5531096,136001.7826298,7211465.1230015,148046234.4021995,1724256271.4645448,13719002899.0678978
0.0975000,0.0975000,0.0975000,inf,nan,9575.3582058,1820118.2363526,1146731.9898936,7699051.5829472,101512.8552008,5404670.0811767,111560506.2234925,1307137977.3134639,10504518971.5948677
0.1000000,0.1000000,0.1000000,inf,nan,7642.3362054,1371017.5228765,863328.7597469,5799999.8379077,76291.3200382,4071156.1992045,84657829.3272507,997957219.5820155,8077954953.9156485
0.1025000,0.1025000,0.1025000,inf,nan,6134.1329336,1039517.7076502,654255.9953667,4398365.5483288,57711.5217460,3087023.8583690,64527879.6013516,766912976.4304460,6133354408.8282928
0.1050000,0.1050000,0.1050000,inf,nan,4949.7423801,793091.0620802,498928.8252506,3356473.8897677,43928.6885460,2355552.0075704,49464632.6401908,592944280.7340041,4687941194.7105865
0.1075000,0.1075000,0.1075000,inf,nan,4013.9887078,608672.2814606,382755.2807629,2576733.4826976,33636.1109729,1808183.0392009,38142889.2536287,461023821.4711388,3605723322.4973602
0.1100000,0.1100000,0.1100000,inf,nan,3270.4552252,469775.1177029,295309.5290975,1989412.2937415,25900.9925853,1395933.3967536,29577355.8439966,360330392.3804228,2789831665.4502206
0.1125000,0.1125000,0.1125000,inf,nan,2653.0350176,364525.8292354,229085.9566585,1544303.1754564,20052.4973256,1083537.2998605,23056806.4613036,283002843.6572124,2170693783.2966981
0.1150000,0.1150000,0.1150000,inf,nan,2161.8632022,284310.3412366,178642.1081491,1204992.2944047,15604.7472740,845419.4487062,18063886.5867774,222211823.8381748,1697945907.3036621
0.1175000,0.1175000,0.1175000,inf,nan,1771.4182208,222835.8644730,140004.2544589,944884.8587615,12203.4292310,662902.5443403,14219495.5259067,174121708.4594719,1334852953.2693887
0.1200000,0.1200000,0.1200000,inf,nan,1458.7792484,175474.8016369,110251.8463261,744427.3926808,9588.4835569,522255.5989045,11243892.4076956,137108509.5598737,1054426242.7186683
0.1225000,0.1225000,0.1225000,inf,nan,1206.8060712,138788.4327587,87224.8105168,589151.4342860,7567.8367765,413319.4428086,8929277.5748911,108468835.8635566,835063653.5301571
0.1250000,0.1250000,0.1250000,inf,nan,1002.5282270,110221.8645896,69315.8675171,468285.5981076,5998.7768017,328531.6058990,7120312.9074532,86195550.9087450,661322106.0618880
0.1275000,0.1275000,0.1275000,inf,nan,828.5688820,87905.7431450,55322.1404172,373763.9012407,4774.6564339,262229.6374186,5700178.3250287,68789261.2800477,526108698.6508250
0.1300000,0.1300000,0.1300000,inf,nan,685.8013594,70393.1433677,44338.4134777,299512.3941480,3815.3381907,210149.9744973,4580518.8220525,55123263.3724516,420366484.1899865
0.1325000,0.1325000,0.1325000,inf,nan,570.4510871,56590.0087369,35679.8536460,240932.6348825,3060.2842020,169065.1161659,3694146.0871608,44346127.0219720,337284619.0373085
0.1350000,0.1350000,0.1350000,inf,nan,476.6042079,45664.8326788,28825.7151995,194525.3397165,2463.5284925,136519.2832215,2989704.5972740,35810964.7317411,271713221.8784098
0.1375000,0.1375000,0.1375000,inf,nan,399.7757812,36982.5214132,23378.0856147,157614.5127172,1989.9974001,110634.6692083,2427748.5361957,29023751.1683014,219737748.8156896
0.1400000,0.1400000,0.1400000,inf,nan,336.5260433,30055.6865953,19031.4808959,128144.0551060,1612.8014207,89968.6085247,1977838.7742472,23605332.0147516,178367536.1262534
0.1425000,0.1425000,0.1425000,inf,nan,284.1899286,24508.5765213,15550.3139202,104526.9762002,1311.2311624,73407.6944976,1616382.1733029,19263332.5266861,145306564.8544164
0.1450000,0.1450000,0.1450000,inf,nan,240.6835766,20050.2246470,12752.1090031,85533.0035691,1069.2665574,60088.8687909,1325014.4733811,15771269.2057490,118783797.4263742
0.1475000,0.1475000,0.1475000,inf,nan,204.3640028,16454.3577222,10494.9337713,70204.3829889,874.4622610,49340.3093916,1089383.6072108,12952933.5599534,97426927.1446837
0.1500000,0.1500000,0.1500000,inf,nan,184.2341829,13544.2877638,8667.9428101,57792.4856957,717.1102359,40636.9308481,898229.6764817,10670656.6098177,80151885.5111289
0.1525000,0.1525000,0.1525000,inf,nan,158.2662834,11181.4976164,7184.2291888,47709.8541279,589.6076168,33566.7253702,742685.9146995,8816445.6821537,66135928.0047265
0.1550000,0.1550000,0.1550000,inf,nan,136.3056807,9256.9775461,5975.3961371,39493.7602935,485.9773561,27805.1872435,615745.1245301,7305258.3436427,54736801.2095131
0.1575000,0.1575000,0.1575000,inf,nan,117.6751230,7684.0513008,4987.4169409,32778.3908060,401.5031198,23095.7936287,511850.6393652,6069874.5863442,45435651.7980367
0.1600000,0.1600000,0.1600000,inf,nan,101.8243705,6394.3376718,4176.7046238,27273.5262431,332.4500152,19235.0442496,426581.4382841,5053698.9964439,37822371.4483459
0.1625000,0.1625000,0.1625000,inf,nan,88.3013998,5334.6282588,3509.4104410,22748.1315374,275.8500898,16060.9481725,356408.7738930,4215898.0223289,31571603.4958177
0.1650000,0.1650000,0.1650000,inf,nan,76.7304853,4461.4890998,2959.1297786,19017.6762108,229.3369179,13444.1283209,298507.3521830,3526416.3891966,26424302.2741751
0.1675000,0.1675000,0.1675000,inf,nan,66.7976167,3740.1364828,2504.0478452,15934.2992071,201.4822206,11280.9222290,250608.2986359,2957364.9625276,22173501.7021884
0.1700000,0.1700000,0.1700000,inf,nan,58.2411889,3142.6270116,2126.6436089,13379.1519466,169.4383013,9488.0112414,210884.2591018,2486398.5723353,18653288.4742254
0.1725000,0.1725000,0.1725000,inf,nan,50.8447416,2646.4441603,1812.8011443,11256.4158397,142.8379658,7998.2245621,177859.3071510,2095555.6907506,15730225.1956455
0.1750000,0.1750000,0.1750000,inf,nan,44.4294781,2233.3906556,1551.1137143,9488.6118642,120.7029741,6757.2497661,150338.0706946,1770352.8765034,13296654.1129370
0.1775000,0.1775000,0.1775000,inf,nan,38.8466492,1888.7176088,1332.3369133,8012.9107787,102.2397384,5721.0452607,127349.8013238,1499075.4915502,11265450.0774606
0.1800000,0.1800000,0.1800000,1612.4744556,1.1368087,33.9712775,1600.4375625,1148.9575103,6778.2210231,86.8009900,4853.7982488,108104.1006558,1272220.1988592,9565894.5858125
0.1825000,0.1825000,0.1825000,1370.7635464,1.1144006,29.6979979,1358.7808977,993.8684759,5742.8831022,73.8573661,4126.3080728,91955.7700871,1082055.2676251,8140420.2573154
0.1850000,0.1850000,0.1850000,1167.6851092,1.0922670,25.9385545,1155.7643563,862.6737248,4872.8385190,62.9757094,3514.7023755,78376.8234970,922272.6435243,6942033.5745759
0.1875000,0.1875000,0.1875000,996.6989957,1.0704249,22.6200940,984.8475280,751.9176420,4140.1712200,53.8010863,2999.4144995,66934.1408336,787711.7467727,5932267.9866369
0.1900000,0.1900000,0.1900000,852.4322149,1.0488737,19.6834525,840.6585683,650.7071454,3521.9423796,46.0415482,2564.3665866,57271.5770505,674139.5252016,5079553.1321758
