# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1750000,0.1750000,0.1750000,1707.4782290,3.2834082,192.2631554
0.1775000,0.1775000,0.1775000,1484.4252808,3.2521761,159.8456894
0.1800000,0.1800000,0.1800000,1291.7894422,3.2207582,133.5290227
0.1825000,0.1825000,0.1825000,1125.2500363,3.1892043,112.0143535
0.1850000,0.1850000,0.1850000,981.1260966,3.1575603,94.3111442
0.1875000,0.1875000,0.1875000,856.2776542,3.1258682,79.6598318
0.1900000,0.1900000,0.1900000,748.0229001,3.0941664,67.4727195
0.1925000,0.1925000,0.1925000,654.0685567,3.0624895,57.2899566
0.1950000,0.1950000,0.1950000,572.4512562,3.0308673,48.7471787
0.1975000,0.1975000,0.1975000,501.4881095,2.9993245,41.5516258
0.2000000,0.2000000,0.2000000,439.7349614,2.9678789,35.4654481
0.2025000,0.2025000,0.2025000,385.9510891,2.9365405,30.2953084
0.2050000,0.2050000,0.2050000,339.0693119,2.9053112,25.8855878
0.2075000,0.2075000,0.2075000,298.1706441,2.8741855,22.1121125
0.2100000,0.2100000,0.2100000,262.4627543,2.8431543,18.8753346
0.2125000,0.2125000,0.2125000,231.2616071,2.8122105,16.0937971
0.2150000,0.2150000,0.2150000,203.9757912,2.7813566,13.6990022
0.2175000,0.2175000,0.2175000,180.0931736,2.7506122,11.6321220
0.2200000,0.2200000,0.2200000,159.1696274,2.7200170,9.8422913
0.2225000,0.2225000,0.2225000,140.8196429,2.6896281,8.2858752
0.2250000,0.2250000,0.2250000,124.7086166,2.6595119,6.9260988
0.2275000,0.2275000,0.2275000,110.5465414,2.6297325,5.7325848
0.2300000,0.2300000,0.2300000,98.0827275,2.6003414,4.6805267
0.2325000,0.2325000,0.2325000,87.1011323,2.5713739,3.7494272
0.2350000,0.2350000,0.2350000,77.4159526,2.5428524,2.9215211
0.2375000,0.2375000,0.2375000,68.8673352,2.5147938,2.1801974
0.2400000,0.2400000,0.2400000,61.3172933,2.4872151,1.5089266
0.2425000,0.2425000,0.2425000,54.6460451,2.4601321,0.8912764
0.2450000,0.2450000,0.2450000,48.7489561,2.4335507,0.3122602
0.2475000,0.2475000,0.2475000,43.5341415,2.4074580,-0.2395238
0.2500000,0.2500000,0.2500000,38.9206523,2.3818171,-0.7702030
0.2525000,0.2525000,0.2525000,34.8370971,2.3565715,-1.2804930
0.2550000,0.2550000,0.2550000,31.2205407,2.3316564,-1.7672073
0.2575000,0.2575000,0.2575000,28.0155580,2.3070147,-2.2255196
0.2600000,0.2600000,0.2600000,25.1733714,2.2826114,-2.6509307
0.2625000,0.2625000,0.2625000,22.6510504,2.2584427,-3.0404066
0.2650000,0.2650000,0.2650000,20.4107737,2.2345384,-3.3927073
0.2675000,0.2675000,0.2675000,18.4191574,2.2109586,-3.7081864
0.2700000,0.2700000,0.2700000,16.6466426,2.1877854,-3.9883521
0.2725000,0.2725000,0.2725000,15.0669328,2.1651115,-4.2354005
0.2750000,0.2750000,0.2750000,13.6564733,2.1430218,-4.4518357
