# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2041374.0217138,2041374.0217138
0.0050000,0.0050000,0.0050000,1955933.4827291,1955933.4827291
0.0100000,0.0100000,0.0100000,1876236.9609975,1876236.9609975
0.0150000,0.0150000,0.0150000,1744174.8151944,1744174.8151944
0.0200000,0.0200000,0.0200000,1598760.4552431,1598760.4552431
0.0250000,0.0250000,0.0250000,1451569.2064809,1451569.2064809
0.0300000,0.0300000,0.0300000,1294887.5106680,1294887.5106680
0.0350000,0.0350000,0.0350000,1145236.0814918,1145236.0814918
0.0400000,0.0400000,0.0400000,1004468.1556159,1004468.1556159
0.0450000,0.0450000,0.0450000,874113.5819673,874113.5819673
0.0500000,0.0500000,0.0500000,755587.1537052,755587.1537052
0.0550000,0.0550000,0.0550000,647462.8874836,647462.8874836
0.0600000,0.0600000,0.0600000,541220.9405884,541220.9405884
0.0650000,0.0650000,0.0650000,448616.2650461,448616.2650461
0.0700000,0.0700000,0.0700000,368841.3671439,368841.3671439
0.0750000,0.0750000,0.0750000,293829.0387934,293829.0387934
0.0800000,0.0800000,0.0800000,234441.8630282,234441.8630282
0.0850000,0.0850000,0.0850000,186162.5149299,186162.5149299
0.0900000,0.0900000,0.0900000,147851.3899280,147851.3899280
0.0950000,0.0950000,0.0950000,117237.1146274,117237.1146274
0.1000000,0.1000000,0.1000000,92745.9557115,92745.9557115
0.1050000,0.1050000,0.1050000,72867.3261877,72867.3261877
0.1100000,0.1100000,0.1100000,57068.9979164,57068.9979164
0.1150000,0.1150000,0.1150000,44610.4781209,44610.4781209
0.1200000,0.1200000,0.1200000,34815.7511572,34815.7511572
0.1250000,0.1250000,0.1250000,27136.8981950,27136.8981950
0.1300000,0.1300000,0.1300000,21131.2403621,21131.2403621
0.1350000,0.1350000,0.1350000,16443.1790881,16443.1790881
0.1400000,0.1400000,0.1400000,12788.9136971,12788.9136971
0.1450000,0.1450000,0.1450000,9943.3578671,9943.3578671
0.1500000,0.1500000,0.1500000,7632.9609068,7632.9609068
0.1550000,0.1550000,0.1550000,5851.8175260,5851.8175260
0.1600000,0.1600000,0.1600000,4489.4169576,4489.4169576
0.1650000,0.1650000,0.1650000,3447.7044838,3447.7044838
0.1700000,0.1700000,0.1700000,2651.8460618,2651.8460618
0.1750000,0.1750000,0.1750000,2040.7051239,2040.7051239
0.1800000,0.1800000,0.1800000,1593.3797770,1567.8948149
0.1850000,0.1850000,0.1850000,1230.2767882,1205.2738355
0.1900000,0.1900000,0.1900000,949.6934337,925.2700562
0.1950000,0.1950000,0.1950000,733.0076296,708.8527375
0.2000000,0.2000000,0.2000000,565.9425013,541.2056615
0.2050000,0.2050000,0.2050000,437.0008584,412.2010171
0.2100000,0.2100000,0.2100000,337.2376997,312.6662321
0.2150000,0.2150000,0.2150000,259.8620621,235.7109576
0.2200000,0.2200000,0.2200000,199.7435109,176.1249240
0.2250000,0.2250000,0.2250000,152.9835060,129.9461509
0.2300000,0.2300000,0.2300000,116.5845996,94.1473224
0.2350000,0.2350000,0.2350000,88.2019767,66.4055409
0.2400000,0.2400000,0.2400000,65.9720096,44.9317726
0.2450000,0.2450000,0.2450000,48.4479961,28.3435550
0.2500000,0.2500000,0.2500000,34.6054040,15.5693829
0.2550000,0.2550000,0.2550000,23.7496594,5.1826228
0.2600000,0.2600000,0.2600000,15.3478096,-3.2477074
0.2650000,0.2650000,0.2650000,8.9406142,-9.5194077
0.2700000,0.2700000,0.2700000,4.1305120,-14.1230469
0.2750000,0.2750000,0.2750000,0.5843832,-17.4373589
0.2800000,0.2800000,0.2800000,-1.9694660,-19.7555926
