# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,3270081760.5228672,3270081760.5228672
0.0050000,0.0050000,0.0050000,1177626928.9673193,1177626928.9673193
0.0100000,0.0100000,0.0100000,459499457.0468498,459499457.0468498
0.0150000,0.0150000,0.0150000,192168991.2660607,192168991.2660607
0.0200000,0.0200000,0.0200000,85439255.3579904,85439255.3579904
0.0250000,0.0250000,0.0250000,40144795.2063334,40144795.2063334
0.0300000,0.0300000,0.0300000,19855955.6175431,19855955.6175431
0.0350000,0.0350000,0.0350000,10318375.3741851,10318375.3741851
0.0400000,0.0400000,0.0400000,5635722.3514526,5635722.3514526
0.0450000,0.0450000,0.0450000,3245454.7722282,3245454.7722282
0.0500000,0.0500000,0.0500000,1917428.9961867,1917428.9961867
0.0550000,0.0550000,0.0550000,1167965.1737885,1167965.1737885
0.0600000,0.0600000,0.0600000,734659.0332126,734659.0332126
0.0650000,0.0650000,0.0650000,452514.9043907,452514.9043907
0.0700000,0.0700000,0.0700000,285589.0633079,285589.0633079
0.0750000,0.0750000,0.0750000,184464.3810613,184464.3810613
0.0800000,0.0800000,0.0800000,121787.7793762,121787.7793762
0.0850000,0.0850000,0.0850000,82083.8972219,82083.8972219
0.0900000,0.0900000,0.0900000,56408.8745960,56408.8745960
0.0950000,0.0950000,0.0950000,39483.6328871,39483.6328871
0.1000000,0.1000000,0.1000000,28126.5785839,28126.5785839
0.1050000,0.1050000,0.1050000,20380.7509319,20380.7509319
0.1100000,0.1100000,0.1100000,14762.7401207,14762.7401207
0.1150000,0.1150000,0.1150000,10803.5297327,10803.5297327
0.1200000,0.1200000,0.1200000,8053.0557664,8053.0557664
0.1250000,0.1250000,0.1250000,6121.0614885,6121.0614885
0.1300000,0.1300000,0.1300000,4750.6755236,4750.6755236
0.1350000,0.1350000,0.1350000,3770.5595849,3770.5595849
0.1400000,0.1400000,0.1400000,3064.9335124,3064.9335124
0.1450000,0.1450000,0.1450000,2490.4604770,2490.4604770
0.1500000,0.1500000,0.1500000,1967.7562531,1967.7562531
