# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,711656579.8163867
0.0050000,0.0050000,0.0050000,687423831.7139491
0.0100000,0.0100000,0.0100000,621325266.9663451
0.0150000,0.0150000,0.0150000,527206723.1335981
0.0200000,0.0200000,0.0200000,422098534.4911331
0.0250000,0.0250000,0.0250000,320911729.8072735
0.0300000,0.0300000,0.0300000,233342086.2183124
0.0350000,0.0350000,0.0350000,163470792.6645544
0.0400000,0.0400000,0.0400000,111135973.1943589
0.0450000,0.0450000,0.0450000,73817006.5009883
0.0500000,0.0500000,0.0500000,48192297.8904584
0.0550000,0.0550000,0.0550000,31090538.0720953
0.0600000,0.0600000,0.0600000,19911188.5333348
0.0650000,0.0650000,0.0650000,12708056.2500864
0.0700000,0.0700000,0.0700000,8109943.8682028
0.0750000,0.0750000,0.0750000,5189896.7701206
0.0800000,0.0800000,0.0800000,3338898.0510784
0.0850000,0.0850000,0.0850000,2164499.3960537
0.0900000,0.0900000,0.0900000,1416992.1280301
0.0950000,0.0950000,0.0950000,938705.8180905
0.1000000,0.1000000,0.1000000,627682.1420463
0.1050000,0.1050000,0.1050000,414741.3128888
0.1100000,0.1100000,0.1100000,276298.8277392
0.1150000,0.1150000,0.1150000,185614.6510262
0.1200000,0.1200000,0.1200000,125747.0776510
0.1250000,0.1250000,0.1250000,85905.3903723
0.1300000,0.1300000,0.1300000,59174.6237759
0.1350000,0.1350000,0.1350000,41093.8080018
0.1400000,0.1400000,0.1400000,28764.6253386
0.1450000,0.1450000,0.1450000,20290.1137957
0.1500000,0.1500000,0.1500000,14419.3262868
0.1550000,0.1550000,0.1550000,10321.0316060
0.1600000,0.1600000,0.1600000,7438.6680468
0.1650000,0.1650000,0.1650000,5396.7470193
0.1700000,0.1700000,0.1700000,3940.0349417
0.1750000,0.1750000,0.1750000,2893.7530866
0.1800000,0.1800000,0.1800000,2137.3449779
0.1850000,0.1850000,0.1850000,1598.0016805
0.1900000,0.1900000,0.1900000,1195.1807040
0.1950000,0.1950000,0.1950000,898.6663393
0.2000000,0.2000000,0.2000000,679.2036403
0.2050000,0.2050000,0.2050000,515.9205278
0.2100000,0.2100000,0.2100000,393.8333295
0.2150000,0.2150000,0.2150000,302.1208793
0.2200000,0.2200000,0.2200000,232.9226917
0.2250000,0.2250000,0.2250000,180.4967960
0.2300000,0.2300000,0.2300000,140.6258234
0.2350000,0.2350000,0.2350000,110.1948695
0.2400000,0.2400000,0.2400000,86.8881124
0.2450000,0.2450000,0.2450000,68.9690655
0.2500000,0.2500000,0.2500000,55.1229907
0.2550000,0.2550000,0.2550000,44.3477855
0.2600000,0.2600000,0.2600000,35.8832083
0.2650000,0.2650000,0.2650000,29.1661419
0.2700000,0.2700000,0.2700000,23.7936041
0.2750000,0.2750000,0.2750000,19.4804783
0.2800000,0.2800000,0.2800000,16.0166341
0.2850000,0.2850000,0.2850000,13.2361076
0.2900000,0.2900000,0.2900000,11.0023165
0.2950000,0.2950000,0.2950000,9.2032078
0.3000000,0.3000000,0.3000000,7.7488241
0.3050000,0.3050000,0.3050000,6.5675477
0.3100000,0.3100000,0.3100000,5.6010805
0.3150000,0.3150000,0.3150000,4.8007770
0.3200000,0.3200000,0.3200000,4.1270273
0.3250000,0.3250000,0.3250000,3.5498800
0.3300000,0.3300000,0.3300000,3.0484285
0.3350000,0.3350000,0.3350000,2.6088717
0.3400000,0.3400000,0.3400000,2.2223359
0.3450000,0.3450000,0.3450000,1.8826559
0.3500000,0.3500000,0.3500000,1.5833562
0.3550000,0.3550000,0.3550000,1.3141631
0.3600000,0.3600000,0.3600000,1.0605163
0.3650000,0.3650000,0.3650000,0.8089152
0.3700000,0.3700000,0.3700000,0.5540787
0.3750000,0.3750000,0.3750000,0.3006933
0.3800000,0.3800000,0.3800000,0.0587881
0.3850000,0.3850000,0.3850000,-0.1618774
0.3900000,0.3900000,0.3900000,-0.3545401
0.3950000,0.3950000,0.3950000,-0.5157194
0.4000000,0.4000000,0.4000000,-0.6446954
0.4050000,0.4050000,0.4050000,-0.7428807
0.4100000,0.4100000,0.4100000,-0.8131639
0.4150000,0.4150000,0.4150000,-0.8592597
0.4200000,0.4200000,0.4200000,-0.8851535
0.4250000,0.4250000,0.4250000,-0.8947024
0.4300000,0.4300000,0.4300000,-0.8913979
0.4350000,0.4350000,0.4350000,-0.8782573
0.4400000,0.4400000,0.4400000,-0.8578030
0.4450000,0.4450000,0.4450000,-0.8320916
0.4500000,0.4500000,0.4500000,-0.8027676
0.4550000,0.4550000,0.4550000,-0.7711250
0.4600000,0.4600000,0.4600000,-0.7381677
0.4650000,0.4650000,0.4650000,-0.7046640
0.4700000,0.4700000,0.4700000,-0.6711934
0.4750000,0.4750000,0.4750000,-0.6381857
0.4800000,0.4800000,0.4800000,-0.6059531
0.4850000,0.4850000,0.4850000,-0.5747162
0.4900000,0.4900000,0.4900000,-0.5446245
0.4950000,0.4950000,0.4950000,-0.5157727
0.5000000,0.5000000,0.5000000,-0.4882141
0.5050000,0.5050000,0.5050000,-0.4619703
0.5100000,0.5100000,0.5100000,-0.4370394
