# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1625000,0.1625000,0.1625000,1765.7304669,0.0759255,286.4329968
0.1650000,0.1650000,0.1650000,1577.1119702,0.0759146,241.7116791
0.1675000,0.1675000,0.1675000,1409.7997505,0.0757671,204.5757725
0.1700000,0.1700000,0.1700000,1248.8907935,-0.0125215,173.6367378
0.1725000,0.1725000,0.1725000,1092.4417047,-0.0138579,147.7799773
0.1750000,0.1750000,0.1750000,956.6152172,-0.0145847,126.1068773
0.1775000,0.1775000,0.1775000,838.5710102,-0.0153460,107.8896812
0.1800000,0.1800000,0.1800000,735.8669447,-0.0161375,92.5360143
0.1825000,0.1825000,0.1825000,646.4134494,-0.0169551,79.5609450
0.1850000,0.1850000,0.1850000,568.4199583,-0.0177951,68.5653701
0.1875000,0.1875000,0.1875000,500.3499230,-0.0186539,59.2198361
0.1900000,0.1900000,0.1900000,440.8829497,-0.0195282,51.2526209
0.1925000,0.1925000,0.1925000,388.8828727,-0.0204150,44.4405478
0.1950000,0.1950000,0.1950000,343.3707826,-0.0213115,38.6011403
0.1975000,0.1975000,0.1975000,303.5022010,-0.0222151,33.5853674
0.2000000,0.2000000,0.2000000,268.5477304,-0.0231233,29.2709467
0.2025000,0.2025000,0.2025000,237.8766248,-0.0240340,25.5565039
0.2050000,0.2050000,0.2050000,210.9428180,-0.0249449,22.3568235
0.2075000,0.2075000,0.2075000,187.2730237,-0.0258544,19.5991983
0.2100000,0.2100000,0.2100000,166.4565859,-0.0267605,17.2207023
0.2125000,0.2125000,0.2125000,148.1368104,-0.0276618,15.1661485
0.2150000,0.2150000,0.2150000,132.0035507,-0.0285567,13.3865772
0.2175000,0.2175000,0.2175000,117.7868570,-0.0294438,11.8382909
0.2200000,0.2200000,0.2200000,105.2515195,-0.0303213,10.4825113
0.2225000,0.2225000,0.2225000,94.1923361,-0.0311848,9.2855909
0.2250000,0.2250000,0.2250000,84.4299043,-0.0320207,8.2194390
0.2275000,0.2275000,0.2275000,75.8067487,-0.0327912,7.2617040
0.2300000,0.2300000,0.2300000,68.1837292,-0.0334141,6.3954032
