# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.2000000,0.2000000,0.2000000,1750.3287644,-0.0511825,514.4226120
0.2025000,0.2025000,0.2025000,1515.4639573,-0.0491437,425.1710995
0.2050000,0.2050000,0.2050000,1313.6670226,-0.0471926,352.7608979
0.2075000,0.2075000,0.2075000,1140.1013132,-0.0453251,293.7523672
0.2100000,0.2100000,0.2100000,990.6588419,-0.0435371,245.4620988
0.2125000,0.2125000,0.2125000,861.8483923,-0.0418251,205.7852925
0.2150000,0.2150000,0.2150000,750.7009321,-0.0401856,173.0624030
0.2175000,0.2175000,0.2175000,654.6896741,-0.0386150,145.9784132
0.2200000,0.2200000,0.2200000,571.6625246,-0.0371104,123.4863050
0.2225000,0.2225000,0.2225000,499.7850031,-0.0356687,104.7485757
0.2250000,0.2250000,0.2250000,437.4920036,-0.0342871,89.0922800
0.2275000,0.2275000,0.2275000,383.4470237,-0.0329627,75.9742645
0.2300000,0.2300000,0.2300000,336.5076934,-0.0316931,64.9541311
0.2325000,0.2325000,0.2325000,295.6966220,-0.0304758,55.6731092
0.2350000,0.2350000,0.2350000,260.1767319,-0.0293084,47.8374585
0.2375000,0.2375000,0.2375000,229.2303769,-0.0281888,41.2053479
0.2400000,0.2400000,0.2400000,202.2416568,-0.0271148,35.5764384
0.2425000,0.2425000,0.2425000,178.6814279,-0.0260843,30.7836633
0.2450000,0.2450000,0.2450000,158.0945905,-0.0250956,26.6868636
0.2475000,0.2475000,0.2475000,140.0893002,-0.0241467,23.1679669
0.2500000,0.2500000,0.2500000,124.3278041,-0.0232359,20.1273915
0.2525000,0.2525000,0.2525000,110.5186511,-0.0223616,17.4814315
0.2550000,0.2550000,0.2550000,98.4100639,-0.0215221,15.1604553
0.2575000,0.2575000,0.2575000,87.7842952,-0.0207160,13.1076907
0.2600000,0.2600000,0.2600000,78.4528135,-0.0199419,11.2781402
0.2625000,0.2625000,0.2625000,70.2521931,-0.0191983,9.6370833
0.2650000,0.2650000,0.2650000,63.0405954,-0.0184838,8.1579769
0.2675000,0.2675000,0.2675000,56.6947497,-0.0177973,6.8201832
0.2700000,0.2700000,0.2700000,51.1073509,-0.0171372,5.6072065
0.2725000,0.2725000,0.2725000,46.1848073,-0.0165020,4.5057372
0.2750000,0.2750000,0.2750000,41.8452789,-0.0158898,3.5052249
0.2775000,0.2775000,0.2775000,38.0169543,-0.0152976,2.5974911
0.2800000,0.2800000,0.2800000,34.6365119,-0.0147215,1.7761243
0.2825000,0.2825000,0.2825000,31.6476868,-0.0141548,1.0357334
0.2850000,0.2850000,0.2850000,28.9998415,-0.0135865,0.3712889
0.2875000,0.2875000,0.2875000,26.6464644,-0.0129990,-0.2222853
0.2900000,0.2900000,0.2900000,24.5436901,-0.0123654,-0.7502413
0.2925000,0.2925000,0.2925000,22.6492593,-0.0116504,-1.2179300
0.2950000,0.2950000,0.2950000,20.9226396,-0.0108179,-1.6306295
0.2975000,0.2975000,0.2975000,19.3269077,-0.0098466,-1.9933787
0.3000000,0.3000000,0.3000000,17.8320897,-0.0087471,-2.3108886
0.3025000,0.3025000,0.3025000,16.4183147,-0.0075678,-2.5875498
0.3050000,0.3050000,0.3050000,15.0766560,-0.0063813,-2.8275074
0.3075000,0.3075000,0.3075000,13.8068628,-0.0052584,-3.0347440
0.3100000,0.3100000,0.3100000,12.6132459,-0.0042481,-3.2131099
0.3125000,0.3125000,0.3125000,11.5007887,-0.0033716,-3.3662789
0.3150000,0.3150000,0.3150000,10.4727336,-0.0026285,-3.4976532
0.3175000,0.3175000,0.3175000,9.5297104,-0.0020052,-3.6102660
0.3200000,0.3200000,0.3200000,8.6698587,-0.0014837,-3.7067295
0.3225000,0.3225000,0.3225000,7.8893832,-0.0010454,-3.7892430
0.3250000,0.3250000,0.3250000,7.1831880,-0.0006739,-3.8596488
0.3275000,0.3275000,0.3275000,6.5454323,-0.0003555,-3.9195036
0.3300000,0.3300000,0.3300000,5.9699677,-0.0000793,-3.9701395
0.3325000,0.3325000,0.3325000,5.4506658,0.0001630,-4.0127056
0.3350000,0.3350000,0.3350000,4.9816545,0.0003774,-4.0482012
0.3375000,0.3375000,0.3375000,4.5574787,0.0005684,-4.0775177
0.3400000,0.3400000,0.3400000,4.1731948,0.0007390,-4.1014990
0.3425000,0.3425000,0.3425000,3.8244068,0.0008915,-4.1210089
0.3450000,0.3450000,0.3450000,3.5072601,0.0010274,-4.1369786
0.3475000,0.3475000,0.3475000,3.2184065,0.0011482,-4.1504098
0.3500000,0.3500000,0.3500000,2.9549543,0.0012550,-4.1623285
0.3525000,0.3525000,0.3525000,2.7144101,0.0013489,-4.1737034
0.3550000,0.3550000,0.3550000,2.4946150,0.0014307,-4.1853555
0.3575000,0.3575000,0.3575000,2.2936751,0.0015014,-4.1978804
0.3600000,0.3600000,0.3600000,2.1098943,0.0015617,-4.2115972
0.3625000,0.3625000,0.3625000,1.9417163,0.0016125,-4.2265358
0.3650000,0.3650000,0.3650000,1.7876878,0.0016545,-4.2424620
