# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,314886.1161412,8996260.3765168,5794806.5409779,35882133.2422282,574175.7884411,25274183.2058852,8996190.3096981,8996330.4433356,10605140.8109683,6707279.9738930,185400285.2987242,8996260.3765168,5794806.5409779,35882133.2422282,574175.7884411,25274183.2058852,8996190.3096981,8996330.4433356,10605140.8109683,6707279.9738930,185400285.2987242
0.0025000,0.0025000,0.0025000,inf,nan,310084.8442000,7434027.6077137,4788402.1125910,29652146.5352908,474365.3874886,20885932.8866839,7433958.8199740,7434096.3954534,8763520.2042645,5542536.8332760,153209946.4365570,7434027.6077137,4788402.1125910,29652146.5352908,474365.3874886,20885932.8866839,7433958.8199740,7434096.3954534,8763520.2042645,5542536.8332760,153209946.4365570
0.0050000,0.0050000,0.0050000,inf,nan,302970.7476223,6136987.0478617,3952843.6773534,24479645.7708118,391505.5135795,17242552.4403444,6136919.5349420,6137054.5607815,7234518.4636442,4575511.2239316,126483660.2380349,6136987.0478617,3952843.6773534,24479645.7708118,391505.5135795,17242552.4403444,6136919.5349420,6137054.5607815,7234518.4636442,4575511.2239316,126483660.2380349
0.0075000,0.0075000,0.0075000,inf,nan,324939.4718581,5062881.4164585,3260906.8695599,20196133.5828751,322894.3522400,14225355.6932476,5062815.1721367,5062947.6607804,5968321.0671550,3774697.6758753,104350794.2166669,5062881.4164585,3260906.8695599,20196133.5828751,322894.3522400,14225355.6932476,5062815.1721367,5062947.6607804,5968321.0671550,3774697.6758753,104350794.2166669
0.0100000,0.0100000,0.0100000,inf,nan,379035.6119629,4175327.5580052,2689151.8002260,16656534.6504923,266205.7358575,11732154.5088375,4175262.5744766,4175392.5415338,4922038.1393302,3112970.2501002,86061738.6642098,4175327.5580052,2689151.8002260,16656534.6504923,266205.7358575,11732154.5088375,4175262.5744766,4175392.5415338,4922038.1393302,3112970.2501002,86061738.6642098
0.0125000,0.0125000,0.0125000,inf,nan,473059.2852425,3443261.2258747,2217565.3423211,13736981.9834450,219453.6270500,9675699.4857956,3443197.4940978,3443324.9576515,4059049.9408696,2567168.5899039,70976468.2501251,3443261.2258747,2217565.3423211,13736981.9834450,219453.6270500,9675699.4857956,3443197.4940978,3443324.9576515,4059049.9408696,2567168.5899039,70976468.2501251
0.0150000,0.0150000,0.0150000,inf,nan,621154.2203990,2840349.4172228,1829182.5123213,11332473.8039926,180954.5293453,7982029.5070949,2840286.9272302,2840411.9072153,3348314.1062289,2117659.7794708,58552434.9898831,2840349.4172228,1829182.5123213,11332473.8039926,180954.5293453,7982029.5070949,2840286.9272302,2840411.9072153,3348314.1062289,2117659.7794708,58552434.9898831
0.0175000,0.0175000,0.0175000,inf,nan,846822.0154635,2344407.0713224,1509710.6645910,9354547.8105365,149290.1789199,6588833.5331177,2344345.8124976,2344468.3301473,2763678.0249829,1747903.4556604,48332551.0315899,2344407.0713224,1509710.6645910,9354547.8105365,149290.1789199,6588833.5331177,2344345.8124976,2344468.3301473,2763678.0249829,1747903.4556604,48332551.0315899
0.0200000,0.0200000,0.0200000,inf,nan,1188232.2673618,1936842.3448980,1247172.0981804,7729069.3737780,123272.0654793,5443892.6470661,1936782.3062199,1936902.3835760,2283224.9108648,1444038.2257535,39933760.1409840,1936842.3448980,1247172.0981804,7729069.3737780,123272.0654793,5443892.6470661,1936782.3062199,1936902.3835760,2283224.9108648,1444038.2257535,39933760.1409840
0.0225000,0.0225000,0.0225000,inf,nan,1707460.7528427,1602145.0443111,1031574.4690006,6394191.8029718,101908.7143193,4503643.3035630,1602086.2145676,1602203.8740547,1888670.7457764,1194500.2613564,33036498.2835052,1602145.0443111,1031574.4690006,6394191.8029718,101908.7143193,4503643.3035630,1602086.2145676,1602203.8740547,1888670.7457764,1194500.2613564,33036498.2835052
0.0250000,0.0250000,0.0250000,inf,nan,2506710.5496360,1327425.7029357,854613.8315711,5298518.5434855,84376.2081476,3731882.8140061,1327368.0709067,1327483.3349647,1564820.9263127,989679.6514886,27375197.5967612,1327425.7029357,854613.8315711,5298518.5434855,84376.2081476,3731882.8140061,1327368.0709067,1327483.3349647,1564820.9263127,989679.6514886,27375197.5967612
0.0275000,0.0275000,0.0275000,inf,nan,3757328.2203245,1102007.7821528,709411.9068671,4399477.1905037,69992.1068969,3098624.0312738,1101951.3367667,1102064.2275389,1299089.5344715,821616.3626835,22729884.8279934,1102007.7821528,709411.9068671,4399477.1905037,69992.1068969,3098624.0312738,1101951.3367667,1102064.2275389,1299089.5344715,821616.3626835,22729884.8279934
0.0300000,0.0300000,0.0300000,inf,nan,4816380.7848226,917072.1040917,590287.0014648,3661901.7649333,58192.7082723,2579096.7303667,917016.8345547,917127.3736286,1081080.1811707,683735.1411534,18918855.8723860,917072.1040917,590287.0014648,3661901.7649333,58192.7082723,2579096.7303667,917016.8345547,917127.3736286,1081080.1811707,683735.1411534,18918855.8723860
0.0325000,0.0325000,0.0325000,inf,nan,3505841.4969138,765350.5006574,492556.6350613,3056811.2298774,48513.4560041,2152887.2171094,765296.3965596,765404.6047552,902224.8678355,570617.1088009,15792364.2952399,765350.5006574,492556.6350613,3056811.2298774,48513.4560041,2152887.2171094,765296.3965596,765404.6047552,902224.8678355,570617.1088009,15792364.2952399
0.0350000,0.0350000,0.0350000,inf,nan,2797478.7203515,640864.4557499,412369.1554425,2560367.4105508,40572.2255834,1803204.3050950,640811.5071483,640917.4043514,755475.8877047,477804.9044969,13227236.8391997,640864.4557499,412369.1554425,2560367.4105508,40572.2255834,1803204.3050950,640811.5071483,640917.4043514,755475.8877047,477804.9044969,13227236.8391997
0.0375000,0.0375000,0.0375000,inf,nan,2565858.8745740,538703.9589022,346561.2600556,2152993.2526263,34055.1815584,1516258.2317916,538652.1563838,538755.7614206,635045.1299183,401637.8055079,11122317.4062568,538703.9589022,346561.2600556,2152993.2526263,34055.1815584,1516258.2317916,538652.1563838,538755.7614206,635045.1299183,401637.8055079,11122317.4062568
0.0400000,0.0400000,0.0400000,inf,nan,2812789.1830027,454841.6709000,292538.2675617,1818631.8846014,28704.8929689,1280738.7541008,454791.0056256,454892.3361744,536185.0107387,339113.1762352,9394638.5788851,454841.6709000,292538.2675617,1818631.8846014,28704.8929689,1280738.7541008,454791.0056256,454892.3361744,536185.0107387,339113.1762352,9394638.5788851
0.0425000,0.0425000,0.0425000,inf,nan,3687566.8864415,385977.6684716,248174.0900506,1544127.6135330,24310.4041682,1087379.1312030,385928.1322025,386027.2047407,455005.4525673,287770.7155817,7976223.1744410,385977.6684716,248174.0900506,1544127.6135330,24310.4041682,1087379.1312030,385928.1322025,386027.2047407,455005.4525673,287770.7155817,7976223.1744410
0.0450000,0.0450000,0.0450000,inf,nan,5577072.9110776,329410.3712287,211728.0731493,1318711.3233579,20698.9797972,928593.6463163,329361.9563379,329458.7861194,388321.7276139,245596.2248383,6811425.2501999,329410.3712287,211728.0731493,1318711.3233579,20698.9797972,928593.6463163,329361.9563379,329458.7861194,388321.7276139,245596.2248383,6811425.2501999
0.0475000,0.0475000,0.0475000,inf,nan,4398248.4422380,282929.6785878,181776.1447977,1133574.4375810,17729.2698394,798177.5112128,282882.3780573,282976.9791183,333528.4835528,210941.9345138,5854728.7220478,282929.6785878,181776.1447977,1133574.4375810,17729.2698394,798177.5112128,282882.3780573,282976.9791183,333528.4835528,210941.9345138,5854728.7220478
0.0500000,0.0500000,0.0500000,inf,nan,3736143.9325138,244728.8020823,157154.0083515,981517.4327565,15285.6699753,691059.2825915,244682.6094871,244774.9946775,288495.8080312,182460.7697579,5068931.1879773,244728.8020823,157154.0083515,981517.4327565,15285.6699753,691059.2825915,244682.6094871,244774.9946775,288495.8080312,182460.7697579,5068931.1879773
0.0525000,0.0525000,0.0525000,inf,nan,3721789.0896523,213331.7332202,136910.4086716,856660.7020807,13273.6815508,603097.1963909,213286.6427015,213376.8237390,251483.7249658,159052.2730710,4423649.9149643,213331.7332202,136910.4086716,856660.7020807,13273.6815508,603097.1963909,213286.6427015,213376.8237390,251483.7249658,159052.2730710,4423649.9149643
0.0550000,0.0550000,0.0550000,inf,nan,4357842.4417287,187533.7167556,120268.7767297,754207.2814394,11616.1029753,530912.0327583,187489.7229834,187577.7105278,221072.0221248,139818.2233707,3894095.7992207,187533.7167556,120268.7767297,754207.2814394,11616.1029753,530912.0327583,187489.7229834,187577.7105278,221072.0221248,139818.2233707,3894095.7992207
0.0575000,0.0575000,0.0575000,inf,nan,5820407.4431496,166352.4916764,106595.8111248,670248.5145623,10249.9094774,471750.2262882,166309.5898036,166395.3935491,196102.7721128,124026.2830699,3460069.1928802,166352.4916764,106595.8111248,670248.5145623,10249.9094774,471750.2262882,166309.5898036,166395.3935491,196102.7721128,124026.2830699,3460069.1928802
0.0600000,0.0600000,0.0600000,inf,nan,4213603.1006321,148988.4118430,95375.7801937,601605.1274767,9123.7005325,423371.9177461,148946.5974516,149030.2262343,175633.3210321,111080.2654962,3105138.6908750,148988.4118430,95375.7801937,601605.1274767,9123.7005325,423371.9177461,148946.5974516,149030.2262343,175633.3210321,111080.2654962,3105138.6908750
0.0625000,0.0625000,0.0625000,inf,nan,2774749.6990931,134791.8639082,86189.5253913,545697.4006926,8195.6138488,383959.5016319,134751.1329484,134832.5948680,158897.8794623,100495.8428944,2815970.2667419,134791.8639082,86189.5253913,545697.4006926,8195.6138488,383959.5016319,134751.1329484,134832.5948680,158897.8794623,100495.8428944,2815970.2667419
0.0650000,0.0650000,0.0650000,inf,nan,1881580.0584780,123236.6635131,78697.3163430,500439.1768673,7431.6216715,352042.9630908,123197.0122367,123276.3147895,145276.1608637,91880.7116108,2581779.5683031,123236.6635131,78697.3163430,500439.1768673,7431.6216715,352042.9630908,123197.0122367,123276.3147895,145276.1608637,91880.7116108,2581779.5683031
0.0675000,0.0675000,0.0675000,inf,nan,1319608.3880989,113898.3349553,72624.8524768,464151.3347088,6804.1395408,326438.9267475,113859.7598447,113936.9100659,134267.7768074,84918.3982157,2393884.7987923,113898.3349553,72624.8524768,464151.3347088,6804.1395408,326438.9267475,113859.7598447,113936.9100659,134267.7768074,84918.3982157,2393884.7987923
0.0700000,0.0700000,0.0700000,inf,nan,965971.0657240,106436.3685060,67751.8279679,435491.1122766,6290.8897625,306200.8700620,106398.8661987,106473.8708134,125471.3212126,79355.0312125,2245341.4971420,106436.3685060,67751.8279679,435491.1122766,6290.8897625,306200.8700620,106398.8661987,106473.8708134,125471.3212126,79355.0312125,2245341.4971420
0.0725000,0.0725000,0.0725000,inf,nan,749389.5543516,100579.7074987,63902.5785669,413394.2913436,5873.9720002,290578.3965765,100543.2747087,100616.1402888,118567.2619630,74988.5207466,2130643.7792158,100579.7074987,63902.5785669,413394.2913436,5873.9720002,290578.3965765,100543.2747087,100616.1402888,118567.2619630,74988.5207466,2130643.7792158
0.0750000,0.0750000,0.0750000,inf,nan,628982.1611200,96114.8483637,60938.4134089,397027.7755731,5539.1018314,278983.8315364,96079.4818009,96150.2149266,113303.9127661,71659.6864300,2045479.2948652,96114.8483637,60938.4134089,397027.7755731,5539.1018314,278983.8315364,96079.4818009,96150.2149266,113303.9127661,71659.6864300,2045479.2948652
0.0775000,0.0775000,0.0775000,inf,nan,583003.4425747,91209.9844480,57866.8719564,376114.4056182,5274.9850761,264316.4198926,91175.1473844,91244.8215117,107521.8688604,68002.8007754,1937988.6872717,91209.9844480,57866.8719564,376114.4056182,5274.9850761,264316.4198926,91175.1473844,91244.8215117,107521.8688604,68002.8007754,1937988.6872717
0.0800000,0.0800000,0.0800000,inf,nan,603163.1748283,86734.0362317,54900.1492476,359631.0076473,4945.8092708,252642.8870125,86700.2435756,86767.8288877,102245.4474241,64665.6988486,1852250.5123924,86734.0362317,54900.1492476,359631.0076473,4945.8092708,252642.8870125,86700.2435756,86767.8288877,102245.4474241,64665.6988486,1852250.5123924
0.0825000,0.0825000,0.0825000,inf,nan,606255.0030553,83403.4671146,52659.7662350,346935.8103902,4679.2873381,244125.6760335,83370.7124859,83436.2217434,98319.2433138,62182.5493392,1790473.8527753,83403.4671146,52659.7662350,346935.8103902,4679.2873381,244125.6760335,83370.7124859,83436.2217434,98319.2433138,62182.5493392,1790473.8527753
0.0850000,0.0850000,0.0850000,inf,nan,570125.4911590,78445.5191793,50094.8978199,317652.2059886,4471.5743341,223497.7265216,78412.0594978,78478.9788608,92474.6219060,58486.0861972,1639151.6958707,78445.5191793,50094.8978199,317652.2059886,4471.5743341,223497.7265216,78412.0594978,78478.9788608,92474.6219060,58486.0861972,1639151.6958707
0.0875000,0.0875000,0.0875000,inf,nan,552834.5566347,70198.8630624,44779.9587656,285403.9692745,4202.9505794,200746.9089116,70166.3807067,70231.3454180,82753.1436828,52337.6835154,1472199.0496336,70198.8630624,44779.9587656,285403.9692745,4202.9505794,200746.9089116,70166.3807067,70231.3454180,82753.1436828,52337.6835154,1472199.0496336
0.0900000,0.0900000,0.0900000,inf,nan,596476.7902472,63072.3970899,40186.4372040,257078.4686513,3747.8693787,180791.4033109,63040.8774816,63103.9166982,74352.1890685,47024.4532952,1325805.6771093,63072.3970899,40186.4372040,257078.4686513,3747.8693787,180791.4033109,63040.8774816,63103.9166982,74352.1890685,47024.4532952,1325805.6771093
0.0925000,0.0925000,0.0925000,inf,nan,708428.5424664,56901.6712215,36208.4839804,232564.5784407,3353.6369415,163520.7046067,56871.0993142,56932.2431288,67077.8979740,42423.7876508,1199106.9388423,56901.6712215,36208.4839804,232564.5784407,3353.6369415,163520.7046067,56871.0993142,56932.2431288,67077.8979740,42423.7876508,1199106.9388423
0.0950000,0.0950000,0.0950000,inf,nan,788198.8009547,51546.6361731,32755.9740794,211302.3614221,3011.3722614,148540.4710859,51516.9964755,51576.2758706,60765.1748691,38431.2710010,1089210.2191724,51546.6361731,32755.9740794,211302.3614221,3011.3722614,148540.4710859,51516.9964755,51576.2758706,60765.1748691,38431.2710010,1089210.2191724
0.0975000,0.0975000,0.0975000,inf,nan,962938.0314823,46888.0000003,29752.1585087,192814.5911016,2713.5221104,135514.6237662,46859.2766005,46916.7234002,55273.3937811,34957.9636711,993650.2984136,46888.0000003,29752.1585087,192814.5911016,2713.5221104,135514.6237662,46859.2766005,46916.7234002,55273.3937811,34957.9636711,993650.2984136
0.1000000,0.1000000,0.1000000,inf,nan,1265762.3003736,42824.1062009,27131.6519257,176694.3212234,2453.6608862,124156.5897597,42796.2827906,42851.9296112,50482.7180803,31928.0743220,910325.1164102,42824.1062009,27131.6519257,176694.3212234,2453.6608862,124156.5897597,42796.2827906,42851.9296112,50482.7180803,31928.0743220,910325.1164102
0.1025000,0.1025000,0.1025000,inf,nan,1753772.9563630,39268.2693156,24838.7147787,162594.2831403,2226.3195752,114221.8329762,39241.3292166,39295.2094146,46290.9595838,29276.9734719,837440.9791989,39268.2693156,24838.7147787,162594.2831403,2226.3195752,114221.8329762,39241.3292166,39295.2094146,46290.9595838,29276.9734719,837440.9791989
0.1050000,0.1050000,0.1050000,inf,nan,2333317.7231500,36146.5095408,22825.7923077,150217.8773896,2026.8401048,105501.5076037,36120.4357318,36172.5833498,42610.9080286,26949.5045077,773466.0016611,36146.5095408,22825.7923077,150217.8773896,2026.8401048,105501.5076037,36120.4357318,36172.5833498,42610.9080286,26949.5045077,773466.0016611
0.1075000,0.1075000,0.1075000,inf,nan,3309712.9824348,33395.6333668,21052.2763087,139311.5475881,1851.2517207,97817.0851480,33370.4085116,33420.8582220,39368.0684532,24898.5526787,717090.6915996,33395.6333668,21052.2763087,139311.5475881,1851.2517207,97817.0851480,33370.4085116,33420.8582220,39368.0684532,24898.5526787,717090.6915996
0.1100000,0.1100000,0.1100000,inf,nan,4912035.3401180,30961.6125861,19483.4590067,129658.3458548,1708.1389734,91015.8206769,30937.2190627,30986.0061096,36498.7503105,23083.8365462,667194.6897352,30961.6125861,19483.4590067,129658.3458548,1696.1663691,91015.8206769,30937.2190627,30986.0061096,36498.7503105,23083.8365462,667194.6897352
0.1125000,0.1125000,0.1125000,inf,nan,7549538.8095982,28798.2190836,18089.6516580,121072.5190322,1570.6629989,84966.9380537,28774.6390142,28821.7991530,33948.4581042,21470.8901320,622818.7838449,28798.2190836,18089.6516580,121072.5190322,1558.6903946,84966.9380537,28774.6390142,28821.7991530,33948.4581042,21470.8901320,622818.7838449
0.1150000,0.1150000,0.1150000,inf,nan,11963382.1793989,26865.8775665,16845.4435652,113394.9638188,1448.3227751,79558.4272201,26843.0928489,26888.6622842,31670.5389438,20030.2075575,583141.4126467,26865.8775665,16845.4435652,113394.9638188,1436.3501708,79558.4272201,26843.0928489,26888.6622842,31670.5389438,20030.2075575,583141.4126467
0.1175000,0.1175000,0.1175000,inf,nan,9746391.4647978,25130.7028106,15729.0800388,106489.4164588,1339.0021699,74694.3589423,25108.6951496,25152.7104717,29625.0476121,18736.5252490,547458.9656760,25130.7028106,15729.0800388,106489.4164588,1327.0295656,74694.3589423,25108.6951496,25152.7104717,29625.0476121,18736.5252490,547458.9656760
0.1200000,0.1200000,0.1200000,inf,nan,10192780.7300485,23563.6920664,14721.9404622,100239.2588685,1240.8900087,70292.6338696,23542.4430064,23584.9411263,27777.7945425,17568.2198261,515169.2692680,23563.6920664,14721.9404622,100239.2588685,1228.9174043,70292.6338696,23542.4430064,23584.9411263,27777.7945425,17568.2198261,515169.2692680
0.1225000,0.1225000,0.1225000,inf,nan,7631420.4897160,22140.0470178,13808.1000269,94544.8380522,1152.4359365,66283.0932976,22119.5379759,22160.5560597,26099.5465180,16506.8025789,485757.7261139,22140.0470178,13808.1000269,94544.8380522,1140.4633322,66283.0932976,22119.5379759,22160.5560597,26099.5465180,16506.8025789,485757.7261139
0.1250000,0.1250000,0.1250000,inf,nan,5074874.0036048,20838.6031168,12973.9609105,89321.2094414,1072.3132956,62605.9287328,20818.8154156,20858.3908179,24565.3539480,15536.4940008,458785.6470257,20838.6031168,12973.9609105,89321.2094414,1060.3406912,62605.9287328,20818.8154156,20858.3908179,24565.3539480,15536.4940008,458785.6470257
