# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,579679552576891781120.0000000,579679552576891781120.0000000
0.0050000,0.0050000,0.0050000,654183810397049728.0000000,654183810397049728.0000000
0.0100000,0.0100000,0.0100000,8736838993097159.0000000,8736838993097159.0000000
0.0150000,0.0150000,0.0150000,367569638081299.9375000,367569638081299.9375000
0.0200000,0.0200000,0.0200000,30042118380772.4023438,30042118380772.4023438
0.0250000,0.0250000,0.0250000,3787447946813.7031250,3787447946813.7031250
0.0300000,0.0300000,0.0300000,647971655917.5424805,647971655917.5424805
0.0350000,0.0350000,0.0350000,139073432596.8869934,139073432596.8869934
0.0400000,0.0400000,0.0400000,35561735499.7057343,35561735499.7057343
0.0450000,0.0450000,0.0450000,10453732719.8821621,10453732719.8821621
0.0500000,0.0500000,0.0500000,3444234197.9973049,3444234197.9973049
0.0550000,0.0550000,0.0550000,1246539274.0915906,1246539274.0915906
0.0600000,0.0600000,0.0600000,488419765.0493828,488419765.0493828
0.0650000,0.0650000,0.0650000,204927434.7016793,204927434.7016793
0.0700000,0.0700000,0.0700000,91270504.6878575,91270504.6878575
0.0750000,0.0750000,0.0750000,42857350.1281086,42857350.1281086
0.0800000,0.0800000,0.0800000,21107225.0234251,21107225.0234251
0.0850000,0.0850000,0.0850000,10862415.3515142,10862415.3515142
0.0900000,0.0900000,0.0900000,5827681.8547007,5827681.8547007
0.0950000,0.0950000,0.0950000,3251903.0988999,3251903.0988999
0.1000000,0.1000000,0.1000000,1869121.4640810,1869121.4640810
0.1050000,0.1050000,0.1050000,1113012.7445800,1113012.7445800
0.1100000,0.1100000,0.1100000,685893.0479250,685893.0479250
0.1150000,0.1150000,0.1150000,436752.9338603,436752.9338603
0.1200000,0.1200000,0.1200000,286715.6091863,286715.6091863
0.1250000,0.1250000,0.1250000,190256.9725434,190256.9725434
0.1300000,0.1300000,0.1300000,129368.9372296,129368.9372296
0.1350000,0.1350000,0.1350000,89940.7173100,89940.7173100
