# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,11249791969.9019794,11249791969.9019794
0.0050000,0.0050000,0.0050000,3611850645.4904590,3611850645.4904590
0.0100000,0.0100000,0.0100000,1307809414.8958998,1307809414.8958998
0.0150000,0.0150000,0.0150000,573365802.3264494,573365802.3264494
0.0200000,0.0200000,0.0200000,347684438.8264066,347684438.8264066
0.0250000,0.0250000,0.0250000,235187885.6187556,235187885.6187556
0.0300000,0.0300000,0.0300000,156376715.2579528,156376715.2579528
0.0350000,0.0350000,0.0350000,106512622.5410521,106512622.5410521
0.0400000,0.0400000,0.0400000,67969657.3436450,67969657.3436450
0.0450000,0.0450000,0.0450000,45282221.8664948,45282221.8664948
0.0500000,0.0500000,0.0500000,28148560.5841509,28148560.5841509
0.0550000,0.0550000,0.0550000,17751067.9928341,17751067.9928341
0.0600000,0.0600000,0.0600000,11577734.7406277,11577734.7406277
0.0650000,0.0650000,0.0650000,7744960.8959676,7744960.8959676
0.0700000,0.0700000,0.0700000,5044392.1468558,5044392.1468558
0.0750000,0.0750000,0.0750000,3210738.4576810,3210738.4576810
0.0800000,0.0800000,0.0800000,2040957.4382779,2040957.4382779
0.0850000,0.0850000,0.0850000,1319494.1671779,1319494.1671779
0.0900000,0.0900000,0.0900000,865163.7692418,865163.7692418
0.0950000,0.0950000,0.0950000,573996.2986545,573996.2986545
0.1000000,0.1000000,0.1000000,384725.0198485,384725.0198485
0.1050000,0.1050000,0.1050000,260272.4874882,260272.4874882
0.1100000,0.1100000,0.1100000,177655.3184791,177655.3184791
0.1150000,0.1150000,0.1150000,122344.7519076,122344.7519076
0.1200000,0.1200000,0.1200000,85018.4856123,85018.4856123
0.1250000,0.1250000,0.1250000,59628.3570424,59628.3570424
0.1300000,0.1300000,0.1300000,41985.0630952,41985.0630952
0.1350000,0.1350000,0.1350000,29714.0340335,29714.0340335
0.1400000,0.1400000,0.1400000,20685.3493098,20685.3493098
0.1450000,0.1450000,0.1450000,14518.8400919,14518.8400919
0.1500000,0.1500000,0.1500000,10311.8634930,10311.8634930
0.1550000,0.1550000,0.1550000,7401.3276159,7401.3276159
0.1600000,0.1600000,0.1600000,5362.2316401,5362.2316401
0.1650000,0.1650000,0.1650000,3917.3053411,3917.3053411
0.1700000,0.1700000,0.1700000,2882.7539764,2882.7539764
0.1750000,0.1750000,0.1750000,2134.9809112,2134.9809112
0.1800000,0.1800000,0.1800000,1618.6515419,1589.7792553
0.1850000,0.1850000,0.1850000,1217.9351900,1189.0909003
0.1900000,0.1900000,0.1900000,919.6220000,892.4461733
0.1950000,0.1950000,0.1950000,692.2969794,667.8658285
0.2000000,0.2000000,0.2000000,522.2222805,497.6550406
0.2050000,0.2050000,0.2050000,395.0838085,370.5980839
0.2100000,0.2100000,0.2100000,299.4492520,275.1157705
0.2150000,0.2150000,0.2150000,227.0763205,202.9511101
0.2200000,0.2200000,0.2200000,172.0307818,148.1493169
0.2250000,0.2250000,0.2250000,129.9947794,106.3724651
0.2300000,0.2300000,0.2300000,97.7693455,74.4317388
0.2350000,0.2350000,0.2350000,72.9456637,49.9637293
0.2400000,0.2400000,0.2400000,53.6970101,31.2036310
0.2450000,0.2450000,0.2450000,38.6497720,16.8245564
0.2500000,0.2500000,0.2500000,26.8027967,5.8225483
0.2550000,0.2550000,0.2550000,17.4413798,-2.5664597
0.2600000,0.2600000,0.2600000,10.0529751,-8.9271129
0.2650000,0.2650000,0.2650000,4.2645043,-13.8819666
0.2700000,0.2700000,0.2700000,-0.2094581,-17.6738524
0.2750000,0.2750000,0.2750000,-3.6035689,-20.5650328
0.2800000,0.2800000,0.2800000,-6.1184293,-22.5911175
0.2850000,0.2850000,0.2850000,-7.9259093,-23.9511684
0.2900000,0.2900000,0.2900000,-9.1725542,-24.8182454
0.2950000,0.2950000,0.2950000,-9.9847675,-25.5641749
0.3000000,0.3000000,0.3000000,-10.4762581,-26.0922977
0.3050000,0.3050000,0.3050000,-10.7557546,-26.2929974
0.3100000,0.3100000,0.3100000,-10.9268913,-26.2408224
0.3150000,0.3150000,0.3150000,-11.0702293,-25.9947743
0.3200000,0.3200000,0.3200000,-11.2176926,-25.6015968
0.3250000,0.3250000,0.3250000,-11.3514284,-25.0983404
0.3300000,0.3300000,0.3300000,-11.4329169,-24.5248278
0.3350000,0.3350000,0.3350000,-11.4319439,-24.6682953
0.3400000,0.3400000,0.3400000,-11.3367906,-24.6480662
0.3450000,0.3450000,0.3450000,-11.1513089,-24.4322518
0.3500000,0.3500000,0.3500000,-10.8886219,-24.0651752
0.3550000,0.3550000,0.3550000,-10.5660453,-23.5828433
0.3600000,0.3600000,0.3600000,-10.2024709,-23.0624860
0.3650000,0.3650000,0.3650000,-9.8181531,-22.4940983
0.3700000,0.3700000,0.3700000,-9.4351347,-21.8732347
0.3750000,0.3750000,0.3750000,-9.0749972,-21.2162821
0.3800000,0.3800000,0.3800000,-8.7528886,-20.5364204
0.3850000,0.3850000,0.3850000,-8.4731251,-19.8442005
0.3900000,0.3900000,0.3900000,-8.2334291,-19.1480193
0.3950000,0.3950000,0.3950000,-8.0332595,-18.7266998
0.4000000,0.4000000,0.4000000,-7.8722783,-18.8637043
0.4050000,0.4050000,0.4050000,-7.7402357,-19.5386163
0.4100000,0.4100000,0.4100000,-7.6161388,-20.3255739
0.4150000,0.4150000,0.4150000,-7.4862327,-20.7023149
0.4200000,0.4200000,0.4200000,-7.3790248,-20.7750989
0.4250000,0.4250000,0.4250000,-7.3861855,-20.6311776
0.4300000,0.4300000,0.4300000,-7.5939583,-20.3109626
0.4350000,0.4350000,0.4350000,-7.9963706,-21.2802923
0.4400000,0.4400000,0.4400000,-8.5291947,-21.9375815
0.4450000,0.4450000,0.4450000,-9.0789613,-22.5238034
0.4500000,0.4500000,0.4500000,-9.5031470,-23.9514748
0.4550000,0.4550000,0.4550000,-9.7161494,-24.6805247
0.4600000,0.4600000,0.4600000,-9.7102633,-24.9093521
0.4650000,0.4650000,0.4650000,-9.5211322,-24.7823485
0.4700000,0.4700000,0.4700000,-9.1963850,-24.4050271
0.4750000,0.4750000,0.4750000,-8.7801719,-23.8547240
0.4800000,0.4800000,0.4800000,-8.3079406,-23.1882265
0.4850000,0.4850000,0.4850000,-7.8062675,-22.4472523
0.4900000,0.4900000,0.4900000,-7.2946955,-21.6624119
0.4950000,0.4950000,0.4950000,-6.7877494,-20.8560937
0.5000000,0.5000000,0.5000000,-6.2962824,-20.0445783
0.5050000,0.5050000,0.5050000,-5.8281504,-19.2395957
0.5100000,0.5100000,0.5100000,-5.3886095,-18.4494795
0.5150000,0.5150000,0.5150000,-4.9807406,-17.6800256
0.5200000,0.5200000,0.5200000,-4.6059602,-16.9351343
0.5250000,0.5250000,0.5250000,-4.2645182,-16.2172921
0.5300000,0.5300000,0.5300000,-3.9558774,-15.5279342
0.5350000,0.5350000,0.5350000,-3.6789042,-14.8677180
0.5400000,0.5400000,0.5400000,-3.4318200,-14.2367304
0.5450000,0.5450000,0.5450000,-3.2120456,-13.6346439
0.5500000,0.5500000,0.5500000,-3.0162789,-13.0608354
0.5550000,0.5550000,0.5550000,-2.8410011,-12.5144760
0.5600000,0.5600000,0.5600000,-2.6832331,-12.0147200
0.5650000,0.5650000,0.5650000,-2.5410558,-11.5519698
0.5700000,0.5700000,0.5700000,-2.4134408,-11.1084032
0.5750000,0.5750000,0.5750000,-2.2994765,-10.6837140
0.5800000,0.5800000,0.5800000,-2.1976251,-10.2774568
0.5850000,0.5850000,0.5850000,-2.1055716,-9.8890881
