# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,54472268.8239914,2910490147.5482106,1864664085.4342039,11756792557.8702507,179155979.0394400,8274529504.4062929,2910490065.7973123,2910490229.2991090,3430998720.7857366,2169954121.3614044,60687403849.7666931,2910490147.5482106,1864664085.4342039,11756792557.8702507,179155979.0394400,8274529504.4062929,2910490065.7973123,2910490229.2991090,3430998720.7857366,2169954121.3614044,60687403849.7666931
0.0025000,0.0025000,0.0025000,inf,nan,35652233.2579179,1733177960.3774614,1110393219.7584193,7001115775.9478045,106683821.9994035,4927443376.2416964,1733177892.8301125,1733178027.9248104,2043137431.6653996,1292193571.3618588,36139062062.8271866,1733177960.3774614,1110393219.7584193,7001115775.9478045,106683821.9994035,4927443376.2416964,1733177892.8301125,1733178027.9248104,2043137431.6653996,1292193571.3618588,36139062062.8271866
0.0050000,0.0050000,0.0050000,inf,nan,27776538.8246904,1055171255.2334807,676013774.4552922,4262346995.3151636,64948028.7743009,2999874565.1777825,1055171200.6455361,1055171309.8214253,1243876819.1555896,786696775.4434048,22001804960.8794670,1055171255.2334807,676013774.4552922,4262346995.3151636,64948028.7743009,2999874565.1777825,1055171200.6455361,1055171309.8214253,1243876819.1555896,786696775.4434048,22001804960.8794670
0.0075000,0.0075000,0.0075000,inf,nan,27448219.0182400,655906649.7293235,420216696.7921754,2649537634.8440971,40370990.3668922,1864765706.0849531,655906606.9662670,655906692.4923800,773208209.6453443,489019809.6040522,13676641504.9167595,655906649.7293235,420216696.7921754,2649537634.8440971,40370990.3668922,1864765706.0849531,655906606.9662670,655906692.4923800,773208209.6453443,489019809.6040522,13676641504.9167595
0.0100000,0.0100000,0.0100000,inf,nan,34417420.9168368,415941013.3118703,266477998.9413548,1680206192.3028080,25599966.8692189,1182542129.0137222,415940981.3309693,415941045.2927712,490327406.1235114,310110280.5105377,8673048594.1294231,415941013.3118703,266477998.9413548,1680206192.3028080,25599966.8692189,1182542129.0137222,415940981.3309693,415941045.2927712,490327406.1235114,310110280.5105377,8673048594.1294231
0.0125000,0.0125000,0.0125000,inf,nan,51406502.4144270,269003329.4223315,172339649.0691362,1086655704.5662224,16555435.3083928,764796394.2704959,269003307.2580510,269003351.5866119,317111562.7766733,200558962.1499513,5609200319.5869942,269003329.4223315,172339649.0691362,1086655704.5662224,16555435.3083928,764796394.2704959,269003307.2580510,269003351.5866119,317111562.7766733,200558962.1499513,5609200319.5869942
0.0150000,0.0150000,0.0150000,inf,nan,85679936.1089170,177490472.4718648,113710363.6290593,716990937.1707907,10922630.5687774,504623325.9328706,177490459.2238886,177490485.7198411,209232656.0581621,132330350.8060840,3701028172.0608854,177490472.4718648,113710363.6290593,716990937.1707907,10922630.5687774,504623325.9328706,177490459.2238886,177490485.7198411,209232656.0581621,132330350.8060840,3701028172.0608854
0.0175000,0.0175000,0.0175000,inf,nan,153628338.0369377,119617218.5467464,76632960.6269745,483211883.4475999,7360512.8502649,340087763.7991025,119617213.3701115,119617223.7233814,141009418.6931229,89182186.9213184,2494284658.8124733,119617218.5467464,76632960.6269745,483211883.4475999,7360512.8502649,340087763.7991025,119617213.3701115,119617223.7233814,141009418.6931229,89182186.9213184,2494284658.8124733
0.0200000,0.0200000,0.0200000,inf,nan,292445350.3242456,82515115.0474387,52862989.7899796,333337191.0054255,5076942.1498630,234604788.1889556,82515117.1444039,82515112.9504735,97272019.4266043,61520226.7984431,1720647106.0419192,82515115.0474387,52862989.7899796,333337191.0054255,5076942.1498630,234604788.1889556,82515117.1444039,82515112.9504735,97272019.4266043,61520226.7984431,1720647106.0419192
0.0225000,0.0225000,0.0225000,inf,nan,172000379.7530723,58443303.3314572,37441108.5584603,236098070.4362898,3595421.7157971,166167159.8554918,58443311.9448135,58443294.7181010,68895233.7246835,43573171.6999291,1218709086.6469877,58443303.3314572,37441108.5584603,236098070.4362898,3595421.7157971,166167159.8554918,58443311.9448135,58443294.7181010,68895233.7246835,43573171.6999291,1218709086.6469877
0.0250000,0.0250000,0.0250000,inf,nan,75588083.7440104,42664776.5293484,27332458.0493585,172359596.8151835,2624363.9212205,121307557.5876709,42664790.9369407,42664762.1217560,50294894.0810248,31809283.9945919,889698004.5701293,42664776.5293484,27332458.0493585,172359596.8151835,2624363.9212205,121307557.5876709,42664790.9369407,42664762.1217560,50294894.0810248,31809283.9945919,889698004.5701293
