# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,365297.6366624
0.0050000,0.0050000,0.0050000,356319.4973492
0.0100000,0.0100000,0.0100000,347112.9160062
0.0150000,0.0150000,0.0150000,336087.6456207
0.0200000,0.0200000,0.0200000,323229.1911817
0.0250000,0.0250000,0.0250000,302483.8771656
0.0300000,0.0300000,0.0300000,279272.9491446
0.0350000,0.0350000,0.0350000,254519.1455929
0.0400000,0.0400000,0.0400000,229104.1502519
0.0450000,0.0450000,0.0450000,203818.5201771
0.0500000,0.0500000,0.0500000,179327.2711999
0.0550000,0.0550000,0.0550000,156151.7048998
0.0600000,0.0600000,0.0600000,134665.9714912
0.0650000,0.0650000,0.0650000,115105.4669732
0.0700000,0.0700000,0.0700000,97583.5112819
0.0750000,0.0750000,0.0750000,82112.7482367
0.0800000,0.0800000,0.0800000,68587.8031926
0.0850000,0.0850000,0.0850000,56824.3612748
0.0900000,0.0900000,0.0900000,46816.9966895
0.0950000,0.0950000,0.0950000,38383.0605555
0.1000000,0.1000000,0.1000000,31333.7123133
0.1050000,0.1050000,0.1050000,25484.2383811
0.1100000,0.1100000,0.1100000,20661.0245052
0.1150000,0.1150000,0.1150000,16705.7642342
0.1200000,0.1200000,0.1200000,13477.5220229
0.1250000,0.1250000,0.1250000,10853.2297816
0.1300000,0.1300000,0.1300000,8727.1146306
0.1350000,0.1350000,0.1350000,7009.4586731
0.1400000,0.1400000,0.1400000,5624.9955854
0.1450000,0.1450000,0.1450000,4511.1633078
0.1500000,0.1500000,0.1500000,3616.3613650
0.1550000,0.1550000,0.1550000,2898.3061402
0.1600000,0.1600000,0.1600000,2322.5364926
0.1650000,0.1650000,0.1650000,1861.0932584
0.1700000,0.1700000,0.1700000,1503.7726182
0.1750000,0.1750000,0.1750000,1207.5713433
0.1800000,0.1800000,0.1800000,970.2450198
0.1850000,0.1850000,0.1850000,780.0473851
0.1900000,0.1900000,0.1900000,627.5678855
0.1950000,0.1950000,0.1950000,505.2753226
0.2000000,0.2000000,0.2000000,407.1468160
0.2050000,0.2050000,0.2050000,328.3673691
0.2100000,0.2100000,0.2100000,265.0873392
0.2150000,0.2150000,0.2150000,214.2274121
0.2200000,0.2200000,0.2200000,173.3229027
0.2250000,0.2250000,0.2250000,140.4006209
0.2300000,0.2300000,0.2300000,113.8819200
0.2350000,0.2350000,0.2350000,92.5056430
0.2400000,0.2400000,0.2400000,75.2655855
0.2450000,0.2450000,0.2450000,61.3589447
0.2500000,0.2500000,0.2500000,50.1440252
0.2550000,0.2550000,0.2550000,41.1062755
0.2600000,0.2600000,0.2600000,33.8316299
0.2650000,0.2650000,0.2650000,27.9858418
0.2700000,0.2700000,0.2700000,23.2984337
0.2750000,0.2750000,0.2750000,19.5500024
0.2800000,0.2800000,0.2800000,16.5617229
0.2850000,0.2850000,0.2850000,14.1861027
0.2900000,0.2900000,0.2900000,12.2986666
0.2950000,0.2950000,0.2950000,10.7912030
0.3000000,0.3000000,0.3000000,9.5680751
0.3050000,0.3050000,0.3050000,8.5470109
0.3100000,0.3100000,0.3100000,7.6633401
0.3150000,0.3150000,0.3150000,6.8733079
0.3200000,0.3200000,0.3200000,6.1527472
0.3250000,0.3250000,0.3250000,5.4917996
0.3300000,0.3300000,0.3300000,4.8887618
0.3350000,0.3350000,0.3350000,4.3453001
0.3400000,0.3400000,0.3400000,3.8636977
0.3450000,0.3450000,0.3450000,3.4454650
0.3500000,0.3500000,0.3500000,3.0902158
0.3550000,0.3550000,0.3550000,2.7945067
0.3600000,0.3600000,0.3600000,2.5512333
0.3650000,0.3650000,0.3650000,2.3501615
0.3700000,0.3700000,0.3700000,2.1795422
0.3750000,0.3750000,0.3750000,2.0282324
0.3800000,0.3800000,0.3800000,1.8876203
0.3850000,0.3850000,0.3850000,1.7528060
0.3900000,0.3900000,0.3900000,1.6226312
0.3950000,0.3950000,0.3950000,1.4983385
0.4000000,0.4000000,0.4000000,1.3812861
0.4050000,0.4050000,0.4050000,1.2709652
0.4100000,0.4100000,0.4100000,1.1643024
0.4150000,0.4150000,0.4150000,1.0556426
0.4200000,0.4200000,0.4200000,0.9361619
0.4250000,0.4250000,0.4250000,0.7940375
0.4300000,0.4300000,0.4300000,0.6187355
0.4350000,0.4350000,0.4350000,0.4081051
0.4400000,0.4400000,0.4400000,0.1713885
0.4450000,0.4450000,0.4450000,-0.0749645
0.4500000,0.4500000,0.4500000,-0.3141597
0.4550000,0.4550000,0.4550000,-0.5336409
0.4600000,0.4600000,0.4600000,-0.7265790
0.4650000,0.4650000,0.4650000,-0.8913073
0.4700000,0.4700000,0.4700000,-1.0294771
0.4750000,0.4750000,0.4750000,-1.1437328
0.4800000,0.4800000,0.4800000,-1.2360389
0.4850000,0.4850000,0.4850000,-1.3073642
0.4900000,0.4900000,0.4900000,-1.3583453
0.4950000,0.4950000,0.4950000,-1.3900558
0.5000000,0.5000000,0.5000000,-1.4043551
0.5050000,0.5050000,0.5050000,-1.4037731
0.5100000,0.5100000,0.5100000,-1.3911246
0.5150000,0.5150000,0.5150000,-1.3690913
0.5200000,0.5200000,0.5200000,-1.3399483
0.5250000,0.5250000,0.5250000,-1.3054724
0.5300000,0.5300000,0.5300000,-1.2669765
0.5350000,0.5350000,0.5350000,-1.2254126
0.5400000,0.5400000,0.5400000,-1.1815274
0.5450000,0.5450000,0.5450000,-1.1360863
0.5500000,0.5500000,0.5500000,-1.0901597
0.5550000,0.5550000,0.5550000,-1.0452974
0.5600000,0.5600000,0.5600000,-1.0033000
0.5650000,0.5650000,0.5650000,-0.9655800
0.5700000,0.5700000,0.5700000,-0.9325802
0.5750000,0.5750000,0.5750000,-0.9037149
0.5800000,0.5800000,0.5800000,-0.8777886
0.5850000,0.5850000,0.5850000,-0.8535002
0.5900000,0.5900000,0.5900000,-0.8297555
0.5950000,0.5950000,0.5950000,-0.8057755
0.6000000,0.6000000,0.6000000,-0.7810940
0.6050000,0.6050000,0.6050000,-0.7555152
0.6100000,0.6100000,0.6100000,-0.7290549
0.6150000,0.6150000,0.6150000,-0.7018761
0.6200000,0.6200000,0.6200000,-0.6742282
0.6250000,0.6250000,0.6250000,-0.6463941
0.6300000,0.6300000,0.6300000,-0.6186531
0.6350000,0.6350000,0.6350000,-0.5912559
0.6400000,0.6400000,0.6400000,-0.5644136
0.6450000,0.6450000,0.6450000,-0.5382927
