# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1825000,0.1825000,0.1825000,1794.2828008,-0.6405583,1687.1346018
0.1850000,0.1850000,0.1850000,1571.0046143,-0.6277779,1412.6575902
0.1875000,0.1875000,0.1875000,1377.0062140,-0.6152305,1186.9191570
0.1900000,0.1900000,0.1900000,1208.2286102,-0.6029164,1000.4556400
0.1925000,0.1925000,0.1925000,1061.2069380,-0.5908366,845.8022281
0.1950000,0.1950000,0.1950000,932.9786725,-0.5789926,717.0370540
0.1975000,0.1975000,0.1975000,821.0067490,-0.5673867,609.4367806
0.2000000,0.2000000,0.2000000,723.1151056,-0.5560216,519.2143699
0.2025000,0.2025000,0.2025000,637.4345879,-0.5448999,442.8921958
0.2050000,0.2050000,0.2050000,562.3574862,-0.5340231,370.6060612
0.2075000,0.2075000,0.2075000,496.4992432,-0.5233909,307.9397239
0.2100000,0.2100000,0.2100000,438.6660987,-0.5130007,256.4604009
0.2125000,0.2125000,0.2125000,387.8276473,-0.5028471,214.0348603
0.2150000,0.2150000,0.2150000,343.0934785,-0.4929227,178.9287335
0.2175000,0.2175000,0.2175000,303.6932344,-0.4832185,149.7667613
0.2200000,0.2200000,0.2200000,268.9595650,-0.4737251,125.4528871
0.2225000,0.2225000,0.2225000,238.3135586,-0.4644330,105.1082912
0.2250000,0.2250000,0.2250000,211.2523006,-0.4553339,88.0245703
0.2275000,0.2275000,0.2275000,187.3382610,-0.4464203,73.6287362
0.2300000,0.2300000,0.2300000,166.1902471,-0.4376862,61.4568120
0.2325000,0.2325000,0.2325000,147.4756901,-0.4291263,51.1331332
0.2350000,0.2350000,0.2350000,130.9040602,-0.4207367,42.3533128
0.2375000,0.2375000,0.2375000,116.2212387,-0.4125139,34.8698934
0.2400000,0.2400000,0.2400000,103.2046948,-0.4044551,28.4804397
0.2425000,0.2425000,0.2425000,91.6593457,-0.3965576,23.0180071
0.2450000,0.2450000,0.2450000,81.4139924,-0.3888193,18.3437776
0.2475000,0.2475000,0.2475000,72.3182475,-0.3812378,14.3414813
0.2500000,0.2500000,0.2500000,64.2398796,-0.3738110,10.9131739
0.2525000,0.2525000,0.2525000,57.0625153,-0.3665366,7.9759926
0.2550000,0.2550000,0.2550000,50.6836474,-0.3594125,5.4596076
0.2575000,0.2575000,0.2575000,45.0129046,-0.3524364,3.3041741
0.2600000,0.2600000,0.2600000,39.9705490,-0.3456060,1.4586557
0.2625000,0.2625000,0.2625000,35.4861675,-0.3389188,-0.1205640
0.2650000,0.2650000,0.2650000,31.4975321,-0.3323725,-1.4708335
0.2675000,0.2675000,0.2675000,27.9496056,-0.3259646,-2.6241841
0.2700000,0.2700000,0.2700000,24.7936732,-0.3196925,-3.6081085
0.2725000,0.2725000,0.2725000,21.9865829,-0.3135536,-4.4461939
0.2750000,0.2750000,0.2750000,19.4900783,-0.3075450,-5.1586402
0.2775000,0.2775000,0.2775000,17.2702106,-0.3016636,-5.7626947
0.2800000,0.2800000,0.2800000,15.2968172,-0.2959054,-6.2730324
0.2825000,0.2825000,0.2825000,13.5430563,-0.2902658,-6.7021004
0.2850000,0.2850000,0.2850000,11.9849889,-0.2847393,-7.0604406
0.2875000,0.2875000,0.2875000,10.6012047,-0.2793194,-7.3569896
0.2900000,0.2900000,0.2900000,9.3724901,-0.2739987,-7.5993551
0.2925000,0.2925000,0.2925000,8.2815411,-0.2687692,-7.7940618
0.2950000,0.2950000,0.2950000,7.3127246,-0.2636227,-7.9467653
0.2975000,0.2975000,0.2975000,6.4518931,-0.2585513,-8.0624309
0.3000000,0.3000000,0.3000000,5.6862513,-0.2535474,-8.1454795
0.3025000,0.3025000,0.3025000,5.0042706,-0.2486044,-8.1998978
0.3050000,0.3050000,0.3050000,4.3956387,-0.2437173,-8.2293184
0.3075000,0.3075000,0.3075000,3.8512290,-0.2388826,-8.2370769
0.3100000,0.3100000,0.3100000,3.3630709,-0.2340994,-8.2262545
0.3125000,0.3125000,0.3125000,2.9243065,-0.2293689,-8.1997145
0.3150000,0.3150000,0.3150000,2.5291219,-0.2246948,-8.1601316
0.3175000,0.3175000,0.3175000,2.1726507,-0.2200829,-8.1100062
0.3200000,0.3200000,0.3200000,1.8508548,-0.2155401,-8.0516608
0.3225000,0.3225000,0.3225000,1.5603900,-0.2110742,-7.9872189
0.3250000,0.3250000,0.3250000,1.2984686,-0.2066925,-7.9185787
0.3275000,0.3275000,0.3275000,1.0627288,-0.2024016,-7.8473896
0.3300000,0.3300000,0.3300000,0.8511189,-0.1982070,-7.7750371
0.3325000,0.3325000,0.3325000,0.6618014,-0.1941127,-7.7026355
0.3350000,0.3350000,0.3350000,0.4930793,-0.1901213,-7.6310299
0.3375000,0.3375000,0.3375000,0.3433427,-0.1862348,-7.5608083
0.3400000,0.3400000,0.3400000,0.2110349,-0.1824543,-7.4923274
0.3425000,0.3425000,0.3425000,0.0946345,-0.1787802,-7.4257489
0.3450000,0.3450000,0.3450000,-0.0073508,-0.1752119,-7.3610838
0.3475000,0.3475000,0.3475000,-0.0963798,-0.1717469,-7.2982376
0.3500000,0.3500000,0.3500000,-0.1738675,-0.1683801,-7.2370536
0.3525000,0.3525000,0.3525000,-0.2411721,-0.1651028,-7.1773531
0.3550000,0.3550000,0.3550000,-0.2995810,-0.1619024,-7.1189704
0.3575000,0.3575000,0.3575000,-0.3502988,-0.1587623,-7.0617789
0.3600000,0.3600000,0.3600000,-0.3944375,-0.1556633,-7.0056991
0.3625000,0.3625000,0.3625000,-0.4330086,-0.1525848,-6.9506863
0.3650000,0.3650000,0.3650000,-0.4669168,-0.1495081,-6.8966992
0.3675000,0.3675000,0.3675000,-0.4969534,-0.1464183,-6.8436654
0.3700000,0.3700000,0.3700000,-0.5237926,-0.1433073,-6.7914547
0.3725000,0.3725000,0.3725000,-0.5479894,-0.1401757,-6.7398717
0.3750000,0.3750000,0.3750000,-0.5699833,-0.1370331,-6.6886666
0.3775000,0.3775000,0.3775000,-0.5901057,-0.1338979,-6.6375584
0.3800000,0.3800000,0.3800000,-0.6085946,-0.1307948,-6.5862619
0.3825000,0.3825000,0.3825000,-0.6256125,-0.1277519,-6.5345133
0.3850000,0.3850000,0.3850000,-0.6412681,-0.1247970,-6.4820935
0.3875000,0.3875000,0.3875000,-0.6556383,-0.1219530,-6.4288457
0.3900000,0.3900000,0.3900000,-0.6687876,-0.1192354,-6.3746884
0.3925000,0.3925000,0.3925000,-0.6807827,-0.1166497,-6.3196175
0.3950000,0.3950000,0.3950000,-0.6917009,-0.1141902,-6.2636997
0.3975000,0.3975000,0.3975000,-0.7016324,-0.1118409,-6.2070578
0.4000000,0.4000000,0.4000000,-0.7106775,-0.1095771,-6.1498530
0.4025000,0.4025000,0.4025000,-0.7189416,-0.1073677,-6.0922685
0.4050000,0.4050000,0.4050000,-0.7265302,-0.1051781,-6.0344957
0.4075000,0.4075000,0.4075000,-0.7335476,-0.1029730,-5.9767220
0.4100000,0.4100000,0.4100000,-0.7400996,-0.1007175,-5.9191154
0.4125000,0.4125000,0.4125000,-0.7462994,-0.0983785,-5.8618064
0.4150000,0.4150000,0.4150000,-0.7522725,-0.0959255,-5.8048697
0.4175000,0.4175000,0.4175000,-0.7581571,-0.0933315,-5.7483128
0.4200000,0.4200000,0.4200000,-0.7640959,-0.0905752,-5.6920771
0.4225000,0.4225000,0.4225000,-0.7702220,-0.0876429,-5.6360520
0.4250000,0.4250000,0.4250000,-0.7766420,-0.0845308,-5.5800990
0.4275000,0.4275000,0.4275000,-0.7834228,-0.0812463,-5.5240816
0.4300000,0.4300000,0.4300000,-0.7905859,-0.0778075,-5.4678942
0.4325000,0.4325000,0.4325000,-0.7981109,-0.0742415,-5.4114860
0.4350000,0.4350000,0.4350000,-0.8059439,-0.0705815,-5.3548752
0.4375000,0.4375000,0.4375000,-0.8140089,-0.0668635,-5.2981509
0.4400000,0.4400000,0.4400000,-0.8222154,-0.0631241,-5.2414627
0.4425000,0.4425000,0.4425000,-0.8304622,-0.0593986,-5.1849986
0.4450000,0.4450000,0.4450000,-0.8386375,-0.0557206,-5.1289560
0.4475000,0.4475000,0.4475000,-0.8466166,-0.0521210,-5.0735111
0.4500000,0.4500000,0.4500000,-0.8542605,-0.0486285,-5.0187916
0.4525000,0.4525000,0.4525000,-0.8614162,-0.0452684,-4.9648578
0.4550000,0.4550000,0.4550000,-0.8679216,-0.0420629,-4.9116957
0.4575000,0.4575000,0.4575000,-0.8736130,-0.0390300,-4.8592202
0.4600000,0.4600000,0.4600000,-0.8783353,-0.0361831,-4.8072899
0.4625000,0.4625000,0.4625000,-0.8819545,-0.0335308,-4.7557259
0.4650000,0.4650000,0.4650000,-0.8843696,-0.0310762,-4.7043337
0.4675000,0.4675000,0.4675000,-0.8855219,-0.0288177,-4.6529236
0.4700000,0.4700000,0.4700000,-0.8854004,-0.0267488,-4.6013263
0.4725000,0.4725000,0.4725000,-0.8840408,-0.0248592,-4.5494044
0.4750000,0.4750000,0.4750000,-0.8815173,-0.0231358,-4.4970582
0.4775000,0.4775000,0.4775000,-0.8779302,-0.0215645,-4.4442273
0.4800000,0.4800000,0.4800000,-0.8733911,-0.0201308,-4.3908883
0.4825000,0.4825000,0.4825000,-0.8680099,-0.0188218,-4.3370514
0.4850000,0.4850000,0.4850000,-0.8618862,-0.0176261,-4.2827543
0.4875000,0.4875000,0.4875000,-0.8551063,-0.0165346,-4.2280564
0.4900000,0.4900000,0.4900000,-0.8477462,-0.0155405,-4.1730332
0.4925000,0.4925000,0.4925000,-0.8398784,-0.0146385,-4.1177708
0.4950000,0.4950000,0.4950000,-0.8315802,-0.0138250,-4.0623612
0.4975000,0.4975000,0.4975000,-0.8229398,-0.0130971,-4.0068987
0.5000000,0.5000000,0.5000000,-0.8140581,-0.0124523,-3.9514768
0.5025000,0.5025000,0.5025000,-0.8050450,-0.0118878,-3.8961857
0.5050000,0.5050000,0.5050000,-0.7960117,-0.0114003,-3.8411109
0.5075000,0.5075000,0.5075000,-0.7870611,-0.0109853,-3.7863319
0.5100000,0.5100000,0.5100000,-0.7782790,-0.0106374,-3.7319213
0.5125000,0.5125000,0.5125000,-0.7697265,-0.0103500,-3.6779451
0.5150000,0.5150000,0.5150000,-0.7614354,-0.0101161,-3.6244618
0.5175000,0.5175000,0.5175000,-0.7534074,-0.0099278,-3.5715231
0.5200000,0.5200000,0.5200000,-0.7456145,-0.0097777,-3.5191740
0.5225000,0.5225000,0.5225000,-0.7380042,-0.0096586,-3.4674532
0.5250000,0.5250000,0.5250000,-0.7305055,-0.0095638,-3.4163932
0.5275000,0.5275000,0.5275000,-0.7230360,-0.0094876,-3.3660215
0.5300000,0.5300000,0.5300000,-0.7155100,-0.0094252,-3.3163603
0.5325000,0.5325000,0.5325000,-0.7078454,-0.0093725,-3.2674272
0.5350000,0.5350000,0.5350000,-0.6999692,-0.0093264,-3.2192360
0.5375000,0.5375000,0.5375000,-0.6918217,-0.0092844,-3.1717966
0.5400000,0.5400000,0.5400000,-0.6833582,-0.0092445,-3.1251159
0.5425000,0.5425000,0.5425000,-0.6745504,-0.0092054,-3.0791977
0.5450000,0.5450000,0.5450000,-0.6653852,-0.0091658,-3.0340435
0.5475000,0.5475000,0.5475000,-0.6558634,-0.0091250,-2.9896524
0.5500000,0.5500000,0.5500000,-0.6459978,-0.0090826,-2.9460218
0.5525000,0.5525000,0.5525000,-0.6358105,-0.0090380,-2.9031473
