# r[nm],d[nm],daligned[nm],UMethane(d)[kj/mol]
-0.0473057,-0.0473057,0.0639920,1749.7033436
-0.0373057,-0.0373057,0.0739920,1391.5481070
-0.0273057,-0.0273057,0.0839920,1129.9641431
-0.0173057,-0.0173057,0.0939920,940.1016504
-0.0073057,-0.0073057,0.1039920,800.7162890
0.0026943,0.0026943,0.1139920,637.3905637
0.0126943,0.0126943,0.1239920,512.2177588
0.0226943,0.0226943,0.1339920,417.2352069
0.0326943,0.0326943,0.1439920,343.8104081
0.0426943,0.0426943,0.1539920,282.4791937
0.0526943,0.0526943,0.1639920,226.2627691
0.0626943,0.0626943,0.1739920,180.3791142
0.0726943,0.0726943,0.1839920,140.3582441
0.0826943,0.0826943,0.1939920,108.4017657
0.0926943,0.0926943,0.2039920,83.8206991
0.1026943,0.1026943,0.2139920,64.6986221
0.1126943,0.1126943,0.2239920,49.4643567
0.1226943,0.1226943,0.2339920,37.3541791
0.1326943,0.1326943,0.2439920,27.8709573
0.1426943,0.1426943,0.2539920,20.3916312
0.1526943,0.1526943,0.2639920,14.4471434
0.1626943,0.1626943,0.2739920,9.7380983
0.1726943,0.1726943,0.2839920,6.0292935
0.1826943,0.1826943,0.2939920,3.1243932
0.1926943,0.1926943,0.3039920,0.8742780
0.2026943,0.2026943,0.3139920,-0.8377697
0.2126943,0.2126943,0.3239920,-2.1266065
0.2226943,0.2226943,0.3339920,-3.1037782
0.2326943,0.2326943,0.3439920,-3.8613986
0.2426943,0.2426943,0.3539920,-4.4660948
0.2526943,0.2526943,0.3639920,-4.9590156
0.2626943,0.2626943,0.3739920,-5.3585486
0.2726943,0.2726943,0.3839920,-5.6639656
0.2826943,0.2826943,0.3939920,-5.8629566
0.2926943,0.2926943,0.4039920,-5.9460562
0.3026943,0.3026943,0.4139920,-5.9179873
0.3126943,0.3126943,0.4239920,-5.7949801
0.3226943,0.3226943,0.4339920,-5.5969022
0.3326943,0.3326943,0.4439920,-5.3442680
0.3426943,0.3426943,0.4539920,-5.0567058
0.3526943,0.3526943,0.4639920,-4.7513546
0.3626943,0.3626943,0.4739920,-4.4420137
0.3726943,0.3726943,0.4839920,-4.1387719
0.3826943,0.3826943,0.4939920,-3.8482116
0.3926943,0.3926943,0.5039920,-3.5740931
0.4026943,0.4026943,0.5139920,-3.3181637
0.4126943,0.4126943,0.5239920,-3.0808508
0.4226943,0.4226943,0.5339920,-2.8617716
0.4326943,0.4326943,0.5439920,-2.6600791
