# r[nm],d[nm],daligned[nm],UMethane(d)[kj/mol]
0.9350000,0.1850000,0.1475516,1471.6335971
0.9450000,0.1950000,0.1575516,852.5158589
0.9550000,0.2050000,0.1675516,500.8778627
0.9650000,0.2150000,0.1775516,297.6035265
0.9750000,0.2250000,0.1875516,177.7142252
0.9850000,0.2350000,0.1975516,106.1111869
0.9950000,0.2450000,0.2075516,63.0221652
1.0050000,0.2550000,0.2175516,36.8994509
1.0150000,0.2650000,0.2275516,20.7926450
1.0250000,0.2750000,0.2375516,10.4737344
1.0350000,0.2850000,0.2475516,3.5314344
1.0450000,0.2950000,0.2575516,-1.3565867
1.0550000,0.3050000,0.2675516,-4.8695713
1.0650000,0.3150000,0.2775516,-7.2986863
1.0750000,0.3250000,0.2875516,-8.8399349
1.0850000,0.3350000,0.2975516,-9.6964884
1.0950000,0.3450000,0.3075516,-10.0468497
1.1050000,0.3550000,0.3175516,-10.0297241
1.1150000,0.3650000,0.3275516,-9.7539589
1.1250000,0.3750000,0.3375516,-9.3086506
1.1350000,0.3850000,0.3475516,-8.7651182
1.1450000,0.3950000,0.3575516,-8.1764242
1.1550000,0.4050000,0.3675516,-7.5789781
1.1650000,0.4150000,0.3775516,-6.9959412
1.1750000,0.4250000,0.3875516,-6.4409151
1.1850000,0.4350000,0.3975516,-5.9210382
1.1950000,0.4450000,0.4075516,-5.4392758
1.2050000,0.4550000,0.4175516,-4.9960028
1.2150000,0.4650000,0.4275516,-4.5900555
1.2250000,0.4750000,0.4375516,-4.2194119
1.2350000,0.4850000,0.4475516,-3.8816241
1.2450000,0.4950000,0.4575516,-3.5740868
1.2550000,0.5050000,0.4675516,-3.2942006
1.2650000,0.5150000,0.4775516,-3.0394662
1.2750000,0.5250000,0.4875516,-2.8075366
1.2850000,0.5350000,0.4975516,-2.5962411
1.2950000,0.5450000,0.5075516,-2.4035930
1.3050000,0.5550000,0.5175516,-2.2277867
1.3150000,0.5650000,0.5275516,-2.0671893
1.3250000,0.5750000,0.5375516,-1.9203293
1.3350000,0.5850000,0.5475516,-1.7858829
1.3450000,0.5950000,0.5575516,-1.6626616
