# r[nm],d[nm],daligned[nm],UMethane(d)[kj/mol]
-0.6022004,-0.6022004,0.1276554,1511.4170458
-0.5922004,-0.5922004,0.1376554,1117.1286778
-0.5822004,-0.5822004,0.1476554,831.4251119
-0.5722004,-0.5722004,0.1576554,619.1797439
-0.5622004,-0.5622004,0.1676554,458.7988310
-0.5522004,-0.5522004,0.1776554,336.8136185
-0.5422004,-0.5422004,0.1876554,244.0098048
-0.5322004,-0.5322004,0.1976554,165.4771383
-0.5222004,-0.5222004,0.2076554,105.8583281
-0.5122004,-0.5122004,0.2176554,63.3790502
-0.5022004,-0.5022004,0.2276554,31.8191108
-0.4922004,-0.4922004,0.2376554,5.9281703
-0.4822004,-0.4822004,0.2476554,-11.0598151
-0.4722004,-0.4722004,0.2576554,-21.5958595
-0.4622004,-0.4622004,0.2676554,-27.9594551
-0.4522004,-0.4522004,0.2776554,-31.5937992
-0.4422004,-0.4422004,0.2876554,-33.3852891
-0.4322004,-0.4322004,0.2976554,-33.8800745
-0.4222004,-0.4222004,0.3076554,-33.4746519
-0.4122004,-0.4122004,0.3176554,-32.4808925
-0.4022004,-0.4022004,0.3276554,-31.1114153
-0.3922004,-0.3922004,0.3376554,-29.5056854
-0.3822004,-0.3822004,0.3476554,-27.7716019
-0.3722004,-0.3722004,0.3576554,-25.9931905
-0.3622004,-0.3622004,0.3676554,-24.2286739
-0.3522004,-0.3522004,0.3776554,-22.5192501
-0.3422004,-0.3422004,0.3876554,-20.8976097
-0.3322004,-0.3322004,0.3976554,-19.3877462
-0.3222004,-0.3222004,0.4076554,-18.0027725
-0.3122004,-0.3122004,0.4176554,-16.7460059
-0.3022004,-0.3022004,0.4276554,-15.6140028
-0.2922004,-0.2922004,0.4376554,-14.5981874
-0.2822004,-0.2822004,0.4476554,-13.6846938
-0.2722004,-0.2722004,0.4576554,-12.8554523
-0.2622004,-0.2622004,0.4676554,-12.0920788
-0.2522004,-0.2522004,0.4776554,-11.3800811
-0.2422004,-0.2422004,0.4876554,-10.7100736
-0.2322004,-0.2322004,0.4976554,-10.0750875
-0.2222004,-0.2222004,0.5076554,-9.4675498
-0.2122004,-0.2122004,0.5176554,-8.8799461
-0.2022004,-0.2022004,0.5276554,-8.3068708
-0.1922004,-0.1922004,0.5376554,-7.7457916
-0.1822004,-0.1822004,0.5476554,-7.1983376
-0.1722004,-0.1722004,0.5576554,-6.6706138
