# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
-0.2400000,-0.9900000,-1.0274484,-4.0065640
-0.2300000,-0.9800000,-1.0174484,-3.8096302
-0.2200000,-0.9700000,-1.0074484,-3.6294430
-0.2100000,-0.9600000,-0.9974484,-3.4646590
-0.2000000,-0.9500000,-0.9874484,-3.3140437
-0.1900000,-0.9400000,-0.9774484,-3.1764692
-0.1800000,-0.9300000,-0.9674484,-3.0509106
-0.1700000,-0.9200000,-0.9574484,-2.9364392
-0.1600000,-0.9100000,-0.9474484,-2.8322171
-0.1500000,-0.9000000,-0.9374484,-2.7374895
-0.1400000,-0.8900000,-0.9274484,-2.6515793
-0.1300000,-0.8800000,-0.9174484,-2.5738800
-0.1200000,-0.8700000,-0.9074484,-2.5038503
-0.1100000,-0.8600000,-0.8974484,-2.4410087
-0.1000000,-0.8500000,-0.8874484,-2.3849286
-0.0900000,-0.8400000,-0.8774484,-2.3352339
-0.0800000,-0.8300000,-0.8674484,-2.2915953
-0.0700000,-0.8200000,-0.8574484,-2.2537266
-0.0600000,-0.8100000,-0.8474484,-2.2213821
-0.0500000,-0.8000000,-0.8374484,-2.1943535
-0.0400000,-0.7900000,-0.8274484,-2.1724684
-0.0300000,-0.7800000,-0.8174484,-2.1555879
-0.0200000,-0.7700000,-0.8074484,-2.1436055
-0.0100000,-0.7600000,-0.7974484,-2.1364460
0.0000000,-0.7500000,-0.7874484,-2.1340645
0.0100000,-0.7400000,-0.7774484,-2.1364460
0.0200000,-0.7300000,-0.7674484,-2.1436055
0.0300000,-0.7200000,-0.7574484,-2.1555879
0.0400000,-0.7100000,-0.7474484,-2.1724684
0.0500000,-0.7000000,-0.7374484,-2.1943535
0.0600000,-0.6900000,-0.7274484,-2.2213821
0.0700000,-0.6800000,-0.7174484,-2.2537266
0.0800000,-0.6700000,-0.7074484,-2.2915953
0.0900000,-0.6600000,-0.6974484,-2.3352339
0.1000000,-0.6500000,-0.6874484,-2.3849286
0.1100000,-0.6400000,-0.6774484,-2.4410087
0.1200000,-0.6300000,-0.6674484,-2.5038503
0.1300000,-0.6200000,-0.6574484,-2.5738800
0.1400000,-0.6100000,-0.6474484,-2.6515793
0.1500000,-0.6000000,-0.6374484,-2.7374895
0.1600000,-0.5900000,-0.6274484,-2.8322171
0.1700000,-0.5800000,-0.6174484,-2.9364392
0.1800000,-0.5700000,-0.6074484,-3.0509106
0.1900000,-0.5600000,-0.5974484,-3.1764692
0.2000000,-0.5500000,-0.5874484,-3.3140437
0.2100000,-0.5400000,-0.5774484,-3.4646590
0.2200000,-0.5300000,-0.5674484,-3.6294430
0.2300000,-0.5200000,-0.5574484,-3.8096302
0.2400000,-0.5100000,-0.5474484,-4.0065640
