# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
-1.2091212,-1.2091212,-1.0630226,-1.4133988
-1.1991212,-1.1991212,-1.0530226,-1.4442909
-1.1891212,-1.1891212,-1.0430226,-1.4760159
-1.1791212,-1.1791212,-1.0330226,-1.5086115
-1.1691212,-1.1691212,-1.0230226,-1.5421189
-1.1591212,-1.1591212,-1.0130226,-1.5765827
-1.1491212,-1.1491212,-1.0030226,-1.6120519
-1.1391212,-1.1391212,-0.9930226,-1.6485798
-1.1291212,-1.1291212,-0.9830226,-1.6862251
-1.1191212,-1.1191212,-0.9730226,-1.7250519
-1.1091212,-1.1091212,-0.9630226,-1.7651311
-1.0991212,-1.0991212,-0.9530226,-1.8065404
-1.0891212,-1.0891212,-0.9430226,-1.8493658
-1.0791212,-1.0791212,-0.9330226,-1.8937020
-1.0691212,-1.0691212,-0.9230226,-1.9396542
-1.0591212,-1.0591212,-0.9130226,-1.9873384
-1.0491212,-1.0491212,-0.9030226,-2.0368839
-1.0391212,-1.0391212,-0.8930226,-2.0884338
-1.0291212,-1.0291212,-0.8830226,-2.1421474
-1.0191212,-1.0191212,-0.8730226,-2.1982023
-1.0091212,-1.0091212,-0.8630226,-2.2567962
-0.9991212,-0.9991212,-0.8530226,-2.3181497
-0.9891212,-0.9891212,-0.8430226,-2.3825093
-0.9791212,-0.9791212,-0.8330226,-2.4501507
-0.9691212,-0.9691212,-0.8230226,-2.5213825
-0.9591212,-0.9591212,-0.8130226,-2.5965504
-0.9491212,-0.9491212,-0.8030226,-2.6760421
-0.9391212,-0.9391212,-0.7930226,-2.7602932
-0.9291212,-0.9291212,-0.7830226,-2.8497928
-0.9191212,-0.9191212,-0.7730226,-2.9450917
-0.9091212,-0.9091212,-0.7630226,-3.0468099
-0.8991212,-0.8991212,-0.7530226,-3.1556468
-0.8891212,-0.8891212,-0.7430226,-3.2723915
-0.8791212,-0.8791212,-0.7330226,-3.3979365
-0.8691212,-0.8691212,-0.7230226,-3.5332914
-0.8591212,-0.8591212,-0.7130226,-3.6796008
-0.8491212,-0.8491212,-0.7030226,-3.8381635
-0.8391212,-0.8391212,-0.6930226,-4.0104561
-0.8291212,-0.8291212,-0.6830226,-4.1981593
-0.8191212,-0.8191212,-0.6730226,-4.4031894
-0.8091212,-0.8091212,-0.6630226,-4.6277343
-0.7991212,-0.7991212,-0.6530226,-4.8742942
-0.7891212,-0.7891212,-0.6430226,-5.1457286
-0.7791212,-0.7791212,-0.6330226,-5.4453073
-0.7691212,-0.7691212,-0.6230226,-5.7767640
-0.7591212,-0.7591212,-0.6130226,-6.1443490
-0.7491212,-0.7491212,-0.6030226,-6.5528717
-0.7391212,-0.7391212,-0.5930226,-7.0077188
-0.7291212,-0.7291212,-0.5830226,-7.5148225
-0.7191212,-0.7191212,-0.5730226,-8.0805339
-0.7091212,-0.7091212,-0.5630226,-8.7113340
-0.6991212,-0.6991212,-0.5530226,-9.4132715
