# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
-1.1929315,-1.1929315,-1.1909095,-0.3798604
-1.1829315,-1.1829315,-1.1809095,-0.3987432
-1.1729315,-1.1729315,-1.1709095,-0.4187990
-1.1629315,-1.1629315,-1.1609095,-0.4401162
-1.1529315,-1.1529315,-1.1509095,-0.4627912
-1.1429315,-1.1429315,-1.1409095,-0.4869291
-1.1329315,-1.1329315,-1.1309095,-0.5126447
-1.1229315,-1.1229315,-1.1209095,-0.5400632
-1.1129315,-1.1129315,-1.1109095,-0.5693216
-1.1029315,-1.1029315,-1.1009095,-0.6005699
-1.0929315,-1.0929315,-1.0909095,-0.6339725
-1.0829315,-1.0829315,-1.0809095,-0.6697096
-1.0729315,-1.0729315,-1.0709095,-0.7079792
-1.0629315,-1.0629315,-1.0609095,-0.7489990
-1.0529315,-1.0529315,-1.0509095,-0.7930084
-1.0429315,-1.0429315,-1.0409095,-0.8402713
-1.0329315,-1.0329315,-1.0309095,-0.8910785
-1.0229315,-1.0229315,-1.0209095,-0.9457511
-1.0129315,-1.0129315,-1.0109095,-1.0046437
-1.0029315,-1.0029315,-1.0009095,-1.0681487
-0.9929315,-0.9929315,-0.9909095,-1.1366998
-0.9829315,-0.9829315,-0.9809095,-1.2107778
-0.9729315,-0.9729315,-0.9709095,-1.2909149
-0.9629315,-0.9629315,-0.9609095,-1.3777014
-0.9529315,-0.9529315,-0.9509095,-1.4717914
-0.9429315,-0.9429315,-0.9409095,-1.5739103
-0.9329315,-0.9329315,-0.9309095,-1.6848615
-0.9229315,-0.9229315,-0.9209095,-1.8055348
-0.9129315,-0.9129315,-0.9109095,-1.9369136
-0.9029315,-0.9029315,-0.9009095,-2.0800828
-0.8929315,-0.8929315,-0.8909095,-2.2362349
-0.8829315,-0.8829315,-0.8809095,-2.4066753
-0.8729315,-0.8729315,-0.8709095,-2.5928227
-0.8629315,-0.8629315,-0.8609095,-2.7962052
-0.8529315,-0.8529315,-0.8509095,-3.0184464
-0.8429315,-0.8429315,-0.8409095,-3.2612372
-0.8329315,-0.8329315,-0.8309095,-3.5262855
-0.8229315,-0.8229315,-0.8209095,-3.8152317
-0.8129315,-0.8129315,-0.8109095,-4.1295125
-0.8029315,-0.8029315,-0.8009095,-4.4701471
-0.7929315,-0.7929315,-0.7909095,-4.8374051
-0.7829315,-0.7829315,-0.7809095,-5.2302995
-0.7729315,-0.7729315,-0.7709095,-5.6458182
-0.7629315,-0.7629315,-0.7609095,-6.0777726
-0.7529315,-0.7529315,-0.7509095,-6.5150965
-0.7429315,-0.7429315,-0.7409095,-6.9393877
-0.7329315,-0.7329315,-0.7309095,-7.3214821
-0.7229315,-0.7229315,-0.7209095,-7.6169855
-0.7129315,-0.7129315,-0.7109095,-7.7611494
-0.7029315,-0.7029315,-0.7009095,-7.6645637
-0.6929315,-0.6929315,-0.6909095,-7.2128302
-0.6829315,-0.6829315,-0.6809095,-6.2739750
-0.6729315,-0.6729315,-0.6709095,-4.7112617
