# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
-2.0873057,-2.0873057,-1.9760080,408.2221590
-2.0773057,-2.0773057,-1.9660080,400.9256948
-2.0673057,-2.0673057,-1.9560080,393.7676413
-2.0573057,-2.0573057,-1.9460080,386.0201508
-2.0473057,-2.0473057,-1.9360080,376.9249064
-2.0373057,-2.0373057,-1.9260080,365.5527439
-2.0273057,-2.0273057,-1.9160080,349.3492570
-2.0173057,-2.0173057,-1.9060080,328.5358335
-2.0073057,-2.0073057,-1.8960080,303.2622586
-1.9973057,-1.9973057,-1.8860080,273.6397636
-1.9873057,-1.9873057,-1.8760080,244.3665317
-1.9773057,-1.9773057,-1.8660080,217.0621349
-1.9673057,-1.9673057,-1.8560080,193.3619767
-1.9573057,-1.9573057,-1.8460080,175.4977590
-1.9473057,-1.9473057,-1.8360080,166.0595481
-1.9373057,-1.9373057,-1.8260080,168.7432397
-1.9273057,-1.9273057,-1.8160080,189.8671062
-1.9173057,-1.9173057,-1.8060080,240.1234379
-1.9073057,-1.9073057,-1.7960080,262.1058912
-1.8973057,-1.8973057,-1.7860080,292.8650288
-1.8873057,-1.8873057,-1.7760080,252.5879356
-1.8773057,-1.8773057,-1.7660080,239.9559432
-1.8673057,-1.8673057,-1.7560080,206.7832041
-1.8573057,-1.8573057,-1.7460080,184.2562986
-1.8473057,-1.8473057,-1.7360080,182.3192607
-1.8373057,-1.8373057,-1.7260080,168.2582277
-1.8273057,-1.8273057,-1.7160080,168.7100632
-1.8173057,-1.8173057,-1.7060080,179.6845796
-1.8073057,-1.8073057,-1.6960080,195.9766782
-1.7973057,-1.7973057,-1.6860080,209.7897983
-1.7873057,-1.7873057,-1.6760080,229.7156462
-1.7773057,-1.7773057,-1.6660080,255.1577664
-1.7673057,-1.7673057,-1.6560080,284.2458895
-1.7573057,-1.7573057,-1.6460080,314.8005663
-1.7473057,-1.7473057,-1.6360080,343.3646187
-1.7373057,-1.7373057,-1.6260080,362.0636619
-1.7273057,-1.7273057,-1.6160080,374.7627200
-1.7173057,-1.7173057,-1.6060080,377.5258170
-1.7073057,-1.7073057,-1.5960080,370.6995649
-1.6973057,-1.6973057,-1.5860080,355.5875142
-1.6873057,-1.6873057,-1.5760080,336.6447600
-1.6773057,-1.6773057,-1.5660080,317.3733361
-1.6673057,-1.6673057,-1.5560080,299.7017669
-1.6573057,-1.6573057,-1.5460080,284.7906236
-1.6473057,-1.6473057,-1.5360080,273.3642293
-1.6373057,-1.6373057,-1.5260080,265.8388185
-1.6273057,-1.6273057,-1.5160080,262.4605435
-1.6173057,-1.6173057,-1.5060080,263.4326056
-1.6073057,-1.6073057,-1.4960080,254.2996954
-1.5973057,-1.5973057,-1.4860080,211.6986509
-1.5873057,-1.5873057,-1.4760080,177.6628806
-1.5773057,-1.5773057,-1.4660080,153.0434115
-1.5673057,-1.5673057,-1.4560080,138.5152893
-1.5573057,-1.5573057,-1.4460080,135.2632501
-1.5473057,-1.5473057,-1.4360080,145.5527508
-1.5373057,-1.5373057,-1.4260080,161.6373621
-1.5273057,-1.5273057,-1.4160080,183.7287486
-1.5173057,-1.5173057,-1.4060080,174.5481437
-1.5073057,-1.5073057,-1.3960080,155.5275519
-1.4973057,-1.4973057,-1.3860080,143.0168258
-1.4873057,-1.4873057,-1.3760080,137.7011493
-1.4773057,-1.4773057,-1.3660080,134.5114887
-1.4673057,-1.4673057,-1.3560080,136.4640401
-1.4573057,-1.4573057,-1.3460080,143.2473317
-1.4473057,-1.4473057,-1.3360080,152.2259675
-1.4373057,-1.4373057,-1.3260080,164.1069965
-1.4273057,-1.4273057,-1.3160080,178.9769048
-1.4173057,-1.4173057,-1.3060080,192.3774962
-1.4073057,-1.4073057,-1.2960080,206.9575338
-1.3973057,-1.3973057,-1.2860080,230.7250077
-1.3873057,-1.3873057,-1.2760080,265.0960583
-1.3773057,-1.3773057,-1.2660080,300.0793491
-1.3673057,-1.3673057,-1.2560080,346.5874095
-1.3573057,-1.3573057,-1.2460080,409.5289567
-1.3473057,-1.3473057,-1.2360080,491.1699684
-1.3373057,-1.3373057,-1.2260080,593.9372751
-1.3273057,-1.3273057,-1.2160080,720.2886537
-1.3173057,-1.3173057,-1.2060080,852.5383804
-1.3073057,-1.3073057,-1.1960080,938.4633453
-1.2973057,-1.2973057,-1.1860080,963.0190442
-1.2873057,-1.2873057,-1.1760080,958.0698211
-1.2773057,-1.2773057,-1.1660080,858.4495200
-1.2673057,-1.2673057,-1.1560080,749.5496064
-1.2573057,-1.2573057,-1.1460080,635.8825325
-1.2473057,-1.2473057,-1.1360080,513.3605667
-1.2373057,-1.2373057,-1.1260080,411.9228849
-1.2273057,-1.2273057,-1.1160080,331.6846702
-1.2173057,-1.2173057,-1.1060080,271.2287053
-1.2073057,-1.2073057,-1.0960080,228.5269926
-1.1973057,-1.1973057,-1.0860080,201.5175268
-1.1873057,-1.1873057,-1.0760080,188.5479567
-1.1773057,-1.1773057,-1.0660080,182.4658956
-1.1673057,-1.1673057,-1.0560080,179.4078683
-1.1573057,-1.1573057,-1.0460080,188.2221541
-1.1473057,-1.1473057,-1.0360080,188.8372005
-1.1373057,-1.1373057,-1.0260080,173.7727033
-1.1273057,-1.1273057,-1.0160080,172.3572894
-1.1173057,-1.1173057,-1.0060080,183.8928372
-1.1073057,-1.1073057,-0.9960080,209.2238790
-1.0973057,-1.0973057,-0.9860080,254.0683701
-1.0873057,-1.0873057,-0.9760080,221.9731026
-1.0773057,-1.0773057,-0.9660080,178.7237993
-1.0673057,-1.0673057,-0.9560080,162.9432115
-1.0573057,-1.0573057,-0.9460080,167.6478153
-1.0473057,-1.0473057,-0.9360080,169.3783081
-1.0373057,-1.0373057,-0.9260080,158.2324795
-1.0273057,-1.0273057,-0.9160080,163.1963514
-1.0173057,-1.0173057,-0.9060080,167.8770226
-1.0073057,-1.0073057,-0.8960080,186.8762399
-0.9973057,-0.9973057,-0.8860080,217.9481371
-0.9873057,-0.9873057,-0.8760080,245.8279016
-0.9773057,-0.9773057,-0.8660080,282.3400859
-0.9673057,-0.9673057,-0.8560080,328.3286996
-0.9573057,-0.9573057,-0.8460080,389.8493693
-0.9473057,-0.9473057,-0.8360080,468.5133054
-0.9373057,-0.9373057,-0.8260080,565.5687973
-0.9273057,-0.9273057,-0.8160080,682.2703301
-0.9173057,-0.9173057,-0.8060080,819.1108709
-0.9073057,-0.9073057,-0.7960080,970.6054860
-0.8973057,-0.8973057,-0.7860080,941.3293912
-0.8873057,-0.8873057,-0.7760080,876.8258452
-0.8773057,-0.8773057,-0.7660080,807.7484577
-0.8673057,-0.8673057,-0.7560080,705.4092593
-0.8573057,-0.8573057,-0.7460080,584.3988245
-0.8473057,-0.8473057,-0.7360080,490.8391674
-0.8373057,-0.8373057,-0.7260080,423.5337998
-0.8273057,-0.8273057,-0.7160080,380.8989416
-0.8173057,-0.8173057,-0.7060080,361.5458600
-0.8073057,-0.8073057,-0.6960080,364.5249170
-0.7973057,-0.7973057,-0.6860080,332.1305139
-0.7873057,-0.7873057,-0.6760080,270.5643919
-0.7773057,-0.7773057,-0.6660080,224.5642424
-0.7673057,-0.7673057,-0.6560080,192.1329471
-0.7573057,-0.7573057,-0.6460080,171.2629447
-0.7473057,-0.7473057,-0.6360080,159.3769878
-0.7373057,-0.7373057,-0.6260080,153.8797172
-0.7273057,-0.7273057,-0.6160080,152.1371541
-0.7173057,-0.7173057,-0.6060080,143.9898001
-0.7073057,-0.7073057,-0.5960080,136.1309444
-0.6973057,-0.6973057,-0.5860080,140.7282034
-0.6873057,-0.6873057,-0.5760080,156.1075316
-0.6773057,-0.6773057,-0.5660080,190.1659177
-0.6673057,-0.6673057,-0.5560080,171.6867857
-0.6573057,-0.6573057,-0.5460080,154.2888721
-0.6473057,-0.6473057,-0.5360080,149.2425497
-0.6373057,-0.6373057,-0.5260080,148.2976307
-0.6273057,-0.6273057,-0.5160080,147.4150553
-0.6173057,-0.6173057,-0.5060080,152.0023357
-0.6073057,-0.6073057,-0.4960080,166.4050683
-0.5973057,-0.5973057,-0.4860080,185.9591954
