# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
-1.2074684,-1.2074684,-1.0054000,-0.4997812
-1.1974684,-1.1974684,-0.9954000,-0.5154858
-1.1874684,-1.1874684,-0.9854000,-0.5319478
-1.1774684,-1.1774684,-0.9754000,-0.5492194
-1.1674684,-1.1674684,-0.9654000,-0.5673572
-1.1574684,-1.1574684,-0.9554000,-0.5864230
-1.1474684,-1.1474684,-0.9454000,-0.6064839
-1.1374684,-1.1374684,-0.9354000,-0.6276131
-1.1274684,-1.1274684,-0.9254000,-0.6498906
-1.1174684,-1.1174684,-0.9154000,-0.6734037
-1.1074684,-1.1074684,-0.9054000,-0.6982479
-1.0974684,-1.0974684,-0.8954000,-0.7245279
-1.0874684,-1.0874684,-0.8854000,-0.7523584
-1.0774684,-1.0774684,-0.8754000,-0.7818656
-1.0674684,-1.0674684,-0.8654000,-0.8131880
-1.0574684,-1.0574684,-0.8554000,-0.8464784
-1.0474684,-1.0474684,-0.8454000,-0.8819053
-1.0374684,-1.0374684,-0.8354000,-0.9196547
-1.0274684,-1.0274684,-0.8254000,-0.9599327
-1.0174684,-1.0174684,-0.8154000,-1.0029677
-1.0074684,-1.0074684,-0.8054000,-1.0490131
-0.9974684,-0.9974684,-0.7954000,-1.0983511
-0.9874684,-0.9874684,-0.7854000,-1.1512961
-0.9774684,-0.9774684,-0.7754000,-1.2081993
-0.9674684,-0.9674684,-0.7654000,-1.2694536
-0.9574684,-0.9574684,-0.7554000,-1.3354996
-0.9474684,-0.9474684,-0.7454000,-1.4068324
-0.9374684,-0.9374684,-0.7354000,-1.4840094
-0.9274684,-0.9274684,-0.7254000,-1.5676595
-0.9174684,-0.9174684,-0.7154000,-1.6584942
-0.9074684,-0.9074684,-0.7054000,-1.7573195
-0.8974684,-0.8974684,-0.6954000,-1.8650509
-0.8874684,-0.8874684,-0.6854000,-1.9827302
-0.8774684,-0.8774684,-0.6754000,-2.1115456
-0.8674684,-0.8674684,-0.6654000,-2.2528547
-0.8574684,-0.8574684,-0.6554000,-2.4082121
-0.8474684,-0.8474684,-0.6454000,-2.5794004
-0.8374684,-0.8374684,-0.6354000,-2.7684680
-0.8274684,-0.8274684,-0.6254000,-2.9777713
-0.8174684,-0.8174684,-0.6154000,-3.2100252
-0.8074684,-0.8074684,-0.6054000,-3.4683596
-0.7974684,-0.7974684,-0.5954000,-3.7563832
-0.7874684,-0.7874684,-0.5854000,-4.0782527
-0.7774684,-0.7774684,-0.5754000,-4.4387394
-0.7674684,-0.7674684,-0.5654000,-4.8432809
-0.7574684,-0.7574684,-0.5554000,-5.2979814
-0.7474684,-0.7474684,-0.5454000,-5.8094908
-0.7374684,-0.7374684,-0.5354000,-6.3846179
-0.7274684,-0.7274684,-0.5254000,-7.0294075
-0.7174684,-0.7174684,-0.5154000,-7.7472471
-0.7074684,-0.7074684,-0.5054000,-8.5354948
-0.6974684,-0.6974684,-0.4954000,-9.3806882
-0.6874684,-0.6874684,-0.4854000,-10.2547072
-0.6774684,-0.6774684,-0.4754000,-11.1184275
-0.6674684,-0.6674684,-0.4654000,-11.9384676
-0.6574684,-0.6574684,-0.4554000,-12.7110943
-0.6474684,-0.6474684,-0.4454000,-13.4929064
-0.6374684,-0.6374684,-0.4354000,-14.3830334
-0.6274684,-0.6274684,-0.4254000,-15.4043200
-0.6174684,-0.6174684,-0.4154000,-16.5176345
-0.6074684,-0.6074684,-0.4054000,-17.6964664
-0.5974684,-0.5974684,-0.3954000,-18.9127404
-0.5874684,-0.5874684,-0.3854000,-20.1613658
-0.5774684,-0.5774684,-0.3754000,-21.4484218
-0.5674684,-0.5674684,-0.3654000,-22.6620438
-0.5574684,-0.5574684,-0.3554000,-23.5810673
-0.5474684,-0.5474684,-0.3454000,-24.0433607
-0.5374684,-0.5374684,-0.3354000,-24.1250293
-0.5274684,-0.5274684,-0.3254000,-24.1533551
-0.5174684,-0.5174684,-0.3154000,-24.3829743
-0.5074684,-0.5074684,-0.3054000,-24.7340758
-0.4974684,-0.4974684,-0.2954000,-24.7978020
-0.4874684,-0.4874684,-0.2854000,-24.1249109
-0.4774684,-0.4774684,-0.2754000,-22.2652815
-0.4674684,-0.4674684,-0.2654000,-18.6646825
-0.4574684,-0.4574684,-0.2554000,-12.6783411
-0.4474684,-0.4474684,-0.2454000,-3.7374390
-0.4374684,-0.4374684,-0.2354000,8.5570683
-0.4274684,-0.4274684,-0.2254000,25.2726814
-0.4174684,-0.4174684,-0.2154000,49.2923485
-0.4074684,-0.4074684,-0.2054000,85.6111488
-0.3974684,-0.3974684,-0.1954000,141.1581805
-0.3874684,-0.3874684,-0.1854000,214.0636546
-0.3774684,-0.3774684,-0.1754000,320.1874393
-0.3674684,-0.3674684,-0.1654000,475.2258399
-0.3574684,-0.3574684,-0.1554000,698.7278328
-0.3474684,-0.3474684,-0.1454000,1032.9748167
-0.3374684,-0.3374684,-0.1354000,1543.6347127
-0.3274684,-0.3274684,-0.1254000,2307.5276445
-0.3174684,-0.3174684,-0.1154000,3524.2096644
-0.3074684,-0.3074684,-0.1054000,5397.4072866
-0.2974684,-0.2974684,-0.0954000,8282.5313798
-0.2874684,-0.2874684,-0.0854000,12702.1301647
-0.2774684,-0.2774684,-0.0754000,19416.5900231
-0.2674684,-0.2674684,-0.0654000,29497.1599936
-0.2574684,-0.2574684,-0.0554000,44348.3765178
-0.2474684,-0.2474684,-0.0454000,64353.0495392
-0.2374684,-0.2374684,-0.0354000,91085.9509550
-0.2274684,-0.2274684,-0.0254000,125612.3572001
-0.2174684,-0.2174684,-0.0154000,167942.3587411
-0.2074684,-0.2074684,-0.0054000,147522.9051314
-0.1974684,-0.1974684,0.0046000,101131.8483168
-0.1874684,-0.1874684,0.0146000,68194.2884386
-0.1774684,-0.1774684,0.0246000,45426.4668190
-0.1674684,-0.1674684,0.0346000,29987.2218402
-0.1574684,-0.1574684,0.0446000,19663.9427359
-0.1474684,-0.1474684,0.0546000,12833.8860881
-0.1374684,-0.1374684,0.0646000,8302.9453146
-0.1274684,-0.1274684,0.0746000,5345.7976119
-0.1174684,-0.1174684,0.0846000,3444.3285154
-0.1074684,-0.1074684,0.0946000,2221.3396359
-0.0974684,-0.0974684,0.1046000,1443.2513265
-0.0874684,-0.0874684,0.1146000,898.4021154
-0.0774684,-0.0774684,0.1246000,569.1271045
-0.0674684,-0.0674684,0.1346000,366.4828538
-0.0574684,-0.0574684,0.1446000,239.2783366
-0.0474684,-0.0474684,0.1546000,158.4110431
-0.0374684,-0.0374684,0.1646000,106.3048083
-0.0274684,-0.0274684,0.1746000,71.7865117
-0.0174684,-0.0174684,0.1846000,48.0946218
-0.0074684,-0.0074684,0.1946000,31.3337501
0.0025316,0.0025316,0.2046000,19.6068720
0.0125316,0.0125316,0.2146000,11.6724393
0.0225316,0.0225316,0.2246000,6.3278337
0.0325316,0.0325316,0.2346000,2.3404752
0.0425316,0.0425316,0.2446000,-1.5300025
0.0525316,0.0525316,0.2546000,-5.9561795
0.0625316,0.0625316,0.2646000,-9.9427820
0.0725316,0.0725316,0.2746000,-12.8371408
0.0825316,0.0825316,0.2846000,-14.8469088
0.0925316,0.0925316,0.2946000,-16.3311723
0.1025316,0.1025316,0.3046000,-17.5681142
0.1125316,0.1125316,0.3146000,-18.5470493
0.1225316,0.1225316,0.3246000,-19.1188280
0.1325316,0.1325316,0.3346000,-19.4047809
0.1425316,0.1425316,0.3446000,-19.5900816
0.1525316,0.1525316,0.3546000,-19.5032259
0.1625316,0.1625316,0.3646000,-18.9277592
0.1725316,0.1725316,0.3746000,-17.9799296
0.1825316,0.1825316,0.3846000,-16.9477096
0.1925316,0.1925316,0.3946000,-15.9176448
0.2025316,0.2025316,0.4046000,-14.8586066
0.2125316,0.2125316,0.4146000,-13.8193784
0.2225316,0.2225316,0.4246000,-12.8515133
0.2325316,0.2325316,0.4346000,-11.9689352
0.2425316,0.2425316,0.4446000,-11.1615036
0.2525316,0.2525316,0.4546000,-10.3858498
0.2625316,0.2625316,0.4646000,-9.5785821
0.2725316,0.2725316,0.4746000,-8.7314168
0.2825316,0.2825316,0.4846000,-7.8867009
0.2925316,0.2925316,0.4946000,-7.0907263
0.3025316,0.3025316,0.5046000,-6.3713113
0.3125316,0.3125316,0.5146000,-5.7376024
0.3225316,0.3225316,0.5246000,-5.1868438
0.3325316,0.3325316,0.5346000,-4.7106239
0.3425316,0.3425316,0.5446000,-4.2988255
0.3525316,0.3525316,0.5546000,-3.9416390
0.3625316,0.3625316,0.5646000,-3.6303821
0.3725316,0.3725316,0.5746000,-3.3577005
0.3825316,0.3825316,0.5846000,-3.1174952
0.3925316,0.3925316,0.5946000,-2.9047524
0.4025316,0.4025316,0.6046000,-2.7153578
0.4125316,0.4125316,0.6146000,-2.5459277
0.4225316,0.4225316,0.6246000,-2.3936675
0.4325316,0.4325316,0.6346000,-2.2562561
0.4425316,0.4425316,0.6446000,-2.1317547
0.4525316,0.4525316,0.6546000,-2.0185336
0.4625316,0.4625316,0.6646000,-1.9152149
0.4725316,0.4725316,0.6746000,-1.8206269
0.4825316,0.4825316,0.6846000,-1.7337680
0.4925316,0.4925316,0.6946000,-1.6537774
0.5025316,0.5025316,0.7046000,-1.5799118
0.5125316,0.5125316,0.7146000,-1.5115269
0.5225316,0.5225316,0.7246000,-1.4480612
0.5325316,0.5325316,0.7346000,-1.3890241
0.5425316,0.5425316,0.7446000,-1.3339851
0.5525316,0.5525316,0.7546000,-1.2825650
0.5625316,0.5625316,0.7646000,-1.2344291
0.5725316,0.5725316,0.7746000,-1.1892807
0.5825316,0.5825316,0.7846000,-1.1468563
0.5925316,0.5925316,0.7946000,-1.1069211
0.6025316,0.6025316,0.8046000,-1.0692656
0.6125316,0.6125316,0.8146000,-1.0337019
0.6225316,0.6225316,0.8246000,-1.0000618
0.6325316,0.6325316,0.8346000,-0.9681936
0.6425316,0.6425316,0.8446000,-0.9379609
0.6525316,0.6525316,0.8546000,-0.9092405
0.6625316,0.6625316,0.8646000,-0.8819207
0.6725316,0.6725316,0.8746000,-0.8559006
0.6825316,0.6825316,0.8846000,-0.8310882
0.6925316,0.6925316,0.8946000,-0.8074002
0.7025316,0.7025316,0.9046000,-0.7847603
0.7125316,0.7125316,0.9146000,-0.7630991
0.7225316,0.7225316,0.9246000,-0.7423531
0.7325316,0.7325316,0.9346000,-0.7224642
0.7425316,0.7425316,0.9446000,-0.7033791
0.7525316,0.7525316,0.9546000,-0.6850488
0.7625316,0.7625316,0.9646000,-0.6674284
0.7725316,0.7725316,0.9746000,-0.6504764
0.7825316,0.7825316,0.9846000,-0.6341545
0.7925316,0.7925316,0.9946000,-0.6184276
0.8025316,0.8025316,1.0046000,-0.6032630
0.8125316,0.8125316,1.0146000,-0.5886305
0.8225316,0.8225316,1.0246000,-0.5745021
0.8325316,0.8325316,1.0346000,-0.5608519
0.8425316,0.8425316,1.0446000,-0.5476556
0.8525316,0.8525316,1.0546000,-0.5348910
0.8625316,0.8625316,1.0646000,-0.5225371
0.8725316,0.8725316,1.0746000,-0.5105743
0.8825316,0.8825316,1.0846000,-0.4989846
0.8925316,0.8925316,1.0946000,-0.4877508
0.9025316,0.9025316,1.1046000,-0.4768571
0.9125316,0.9125316,1.1146000,-0.4662885
0.9225316,0.9225316,1.1246000,-0.4560311
0.9325316,0.9325316,1.1346000,-0.4460718
0.9425316,0.9425316,1.1446000,-0.4363982
0.9525316,0.9525316,1.1546000,-0.4269988
0.9625316,0.9625316,1.1646000,-0.4178625
0.9725316,0.9725316,1.1746000,-0.4089791
0.9825316,0.9825316,1.1846000,-0.4003388
0.9925316,0.9925316,1.1946000,-0.3919325
1.0025316,1.0025316,1.2046000,-0.3837515
1.0125316,1.0125316,1.2146000,-0.3757875
1.0225316,1.0225316,1.2246000,-0.3680327
1.0325316,1.0325316,1.2346000,-0.3604798
1.0425316,1.0425316,1.2446000,-0.3531217
1.0525316,1.0525316,1.2546000,-0.3459517
1.0625316,1.0625316,1.2646000,-0.3389636
1.0725316,1.0725316,1.2746000,-0.3321512
1.0825316,1.0825316,1.2846000,-0.3255087
1.0925316,1.0925316,1.2946000,-0.3190308
1.1025316,1.1025316,1.3046000,-0.3127121
1.1125316,1.1125316,1.3146000,-0.3065476
1.1225316,1.1225316,1.3246000,-0.3005326
1.1325316,1.1325316,1.3346000,-0.2946625
1.1425316,1.1425316,1.3446000,-0.2889328
1.1525316,1.1525316,1.3546000,-0.2833394
1.1625316,1.1625316,1.3646000,-0.2778782
1.1725316,1.1725316,1.3746000,-0.2725453
1.1825316,1.1825316,1.3846000,-0.2673371
1.1925316,1.1925316,1.3946000,-0.2622499
1.2025316,1.2025316,1.4046000,-0.2572804
1.2125316,1.2125316,1.4146000,-0.2524251
1.2225316,1.2225316,1.4246000,-0.2476810
1.2325316,1.2325316,1.4346000,-0.2430450
1.2425316,1.2425316,1.4446000,-0.2385140
1.2525316,1.2525316,1.4546000,-0.2340853
1.2625316,1.2625316,1.4646000,-0.2297561
1.2725316,1.2725316,1.4746000,-0.2255238
1.2825316,1.2825316,1.4846000,-0.2213857
1.2925316,1.2925316,1.4946000,-0.2173394
1.3025316,1.3025316,1.5046000,-0.2133824
1.3125316,1.3125316,1.5146000,-0.2095126
1.3225316,1.3225316,1.5246000,-0.2057276
1.3325316,1.3325316,1.5346000,-0.2020252
1.3425316,1.3425316,1.5446000,-0.1984034
1.3525316,1.3525316,1.5546000,-0.1948600
1.3625316,1.3625316,1.5646000,-0.1913932
1.3725316,1.3725316,1.5746000,-0.1880011
1.3825316,1.3825316,1.5846000,-0.1846816
1.3925316,1.3925316,1.5946000,-0.1814332
