# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
-0.2400000,-0.9900000,-1.0122244,-9.9182574
-0.2300000,-0.9800000,-1.0022244,-9.6166905
-0.2200000,-0.9700000,-0.9922244,-9.3386940
-0.2100000,-0.9600000,-0.9822244,-9.0825844
-0.2000000,-0.9500000,-0.9722244,-8.8468052
-0.1900000,-0.9400000,-0.9622244,-8.6299265
-0.1800000,-0.9300000,-0.9522244,-8.4306414
-0.1700000,-0.9200000,-0.9422244,-8.2477597
-0.1600000,-0.9100000,-0.9322244,-8.0802013
-0.1500000,-0.9000000,-0.9222244,-7.9269890
-0.1400000,-0.8900000,-0.9122244,-7.7872412
-0.1300000,-0.8800000,-0.9022244,-7.6601649
-0.1200000,-0.8700000,-0.8922244,-7.5450490
-0.1100000,-0.8600000,-0.8822244,-7.4412581
-0.1000000,-0.8500000,-0.8722244,-7.3482273
-0.0900000,-0.8400000,-0.8622244,-7.2654566
-0.0800000,-0.8300000,-0.8522244,-7.1925068
-0.0700000,-0.8200000,-0.8422244,-7.1289950
-0.0600000,-0.8100000,-0.8322244,-7.0745914
-0.0500000,-0.8000000,-0.8222244,-7.0290163
-0.0400000,-0.7900000,-0.8122244,-6.9920371
-0.0300000,-0.7800000,-0.8022244,-6.9634665
-0.0200000,-0.7700000,-0.7922244,-6.9431606
-0.0100000,-0.7600000,-0.7822244,-6.9310175
0.0000000,-0.7500000,-0.7722244,-6.9269765
0.0100000,-0.7400000,-0.7622244,-6.9310175
0.0200000,-0.7300000,-0.7522244,-6.9431606
0.0300000,-0.7200000,-0.7422244,-6.9634665
0.0400000,-0.7100000,-0.7322244,-6.9920371
0.0500000,-0.7000000,-0.7222244,-7.0290163
0.0600000,-0.6900000,-0.7122244,-7.0745914
0.0700000,-0.6800000,-0.7022244,-7.1289950
0.0800000,-0.6700000,-0.6922244,-7.1925068
0.0900000,-0.6600000,-0.6822244,-7.2654566
0.1000000,-0.6500000,-0.6722244,-7.3482273
0.1100000,-0.6400000,-0.6622244,-7.4412581
0.1200000,-0.6300000,-0.6522244,-7.5450490
0.1300000,-0.6200000,-0.6422244,-7.6601649
0.1400000,-0.6100000,-0.6322244,-7.7872412
0.1500000,-0.6000000,-0.6222244,-7.9269890
0.1600000,-0.5900000,-0.6122244,-8.0802013
0.1700000,-0.5800000,-0.6022244,-8.2477597
0.1800000,-0.5700000,-0.5922244,-8.4306414
0.1900000,-0.5600000,-0.5822244,-8.6299265
0.2000000,-0.5500000,-0.5722244,-8.8468052
0.2100000,-0.5400000,-0.5622244,-9.0825844
0.2200000,-0.5300000,-0.5522244,-9.3386940
0.2300000,-0.5200000,-0.5422244,-9.6166905
0.2400000,-0.5100000,-0.5322244,-9.9182574
0.2500000,-0.5000000,-0.5222244,-10.2452005
0.2600000,-0.4900000,-0.5122244,-10.5994337
0.2700000,-0.4800000,-0.5022244,-10.9829526
0.2800000,-0.4700000,-0.4922244,-11.3977864
0.2900000,-0.4600000,-0.4822244,-11.8459203
0.3000000,-0.4500000,-0.4722244,-12.3291719
0.3100000,-0.4400000,-0.4622244,-12.8490000
0.3200000,-0.4300000,-0.4522244,-13.4062145
0.3300000,-0.4200000,-0.4422244,-14.0005423
0.3400000,-0.4100000,-0.4322244,-14.6299879
0.3500000,-0.4000000,-0.4222244,-15.2899060
0.3600000,-0.3900000,-0.4122244,-15.9716899
0.3700000,-0.3800000,-0.4022244,-16.6609762
0.3800000,-0.3700000,-0.3922244,-17.3353108
0.3900000,-0.3600000,-0.3822244,-17.9613497
0.4000000,-0.3500000,-0.3722244,-18.4918801
0.4100000,-0.3400000,-0.3622244,-18.8630515
0.4200000,-0.3300000,-0.3522244,-18.9915352
0.4300000,-0.3200000,-0.3422244,-18.7693620
0.4400000,-0.3100000,-0.3322244,-18.0535416
0.4500000,-0.3000000,-0.3222244,-16.6506471
0.4600000,-0.2900000,-0.3122244,-14.2914678
0.4700000,-0.2800000,-0.3022244,-10.6427360
0.4800000,-0.2700000,-0.2922244,-5.5776980
