# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
-0.2400000,-0.9900000,-1.0038226,-22.9823805
-0.2300000,-0.9800000,-0.9938226,-22.6315618
-0.2200000,-0.9700000,-0.9838226,-22.3061799
-0.2100000,-0.9600000,-0.9738226,-22.0045209
-0.2000000,-0.9500000,-0.9638226,-21.7250069
-0.1900000,-0.9400000,-0.9538226,-21.4661978
-0.1800000,-0.9300000,-0.9438226,-21.2267881
-0.1700000,-0.9200000,-0.9338226,-21.0056006
-0.1600000,-0.9100000,-0.9238226,-20.8015784
-0.1500000,-0.9000000,-0.9138226,-20.6137762
-0.1400000,-0.8900000,-0.9038226,-20.4413512
-0.1300000,-0.8800000,-0.8938226,-20.2835548
-0.1200000,-0.8700000,-0.8838226,-20.1397241
-0.1100000,-0.8600000,-0.8738226,-20.0092741
-0.1000000,-0.8500000,-0.8638226,-19.8916911
-0.0900000,-0.8400000,-0.8538226,-19.7865261
-0.0800000,-0.8300000,-0.8438226,-19.6933890
-0.0700000,-0.8200000,-0.8338226,-19.6119436
-0.0600000,-0.8100000,-0.8238226,-19.5419035
-0.0500000,-0.8000000,-0.8138226,-19.4830278
-0.0400000,-0.7900000,-0.8038226,-19.4351180
-0.0300000,-0.7800000,-0.7938226,-19.3980153
-0.0200000,-0.7700000,-0.7838226,-19.3715985
-0.0100000,-0.7600000,-0.7738226,-19.3557823
0.0000000,-0.7500000,-0.7638226,-19.3505158
0.0100000,-0.7400000,-0.7538226,-19.3557823
0.0200000,-0.7300000,-0.7438226,-19.3715985
0.0300000,-0.7200000,-0.7338226,-19.3980153
0.0400000,-0.7100000,-0.7238226,-19.4351180
0.0500000,-0.7000000,-0.7138226,-19.4830278
0.0600000,-0.6900000,-0.7038226,-19.5419035
0.0700000,-0.6800000,-0.6938226,-19.6119436
0.0800000,-0.6700000,-0.6838226,-19.6933890
0.0900000,-0.6600000,-0.6738226,-19.7865261
0.1000000,-0.6500000,-0.6638226,-19.8916911
0.1100000,-0.6400000,-0.6538226,-20.0092741
0.1200000,-0.6300000,-0.6438226,-20.1397241
0.1300000,-0.6200000,-0.6338226,-20.2835548
0.1400000,-0.6100000,-0.6238226,-20.4413512
0.1500000,-0.6000000,-0.6138226,-20.6137762
0.1600000,-0.5900000,-0.6038226,-20.8015784
