# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
-2.3444515,-2.3444515,-2.2802320,19154.2366427
-2.3344515,-2.3344515,-2.2702320,16415.6910039
-2.3244515,-2.3244515,-2.2602320,15436.9578025
-2.3144515,-2.3144515,-2.2502320,14461.9448425
-2.3044515,-2.3044515,-2.2402320,13779.0690680
-2.2944515,-2.2944515,-2.2302320,12994.9808882
-2.2844515,-2.2844515,-2.2202320,11611.9524907
-2.2744515,-2.2744515,-2.2102320,11081.0689680
-2.2644515,-2.2644515,-2.2002320,11365.7680858
-2.2544515,-2.2544515,-2.1902320,12901.3930481
-2.2444515,-2.2444515,-2.1802320,13900.5523932
-2.2344515,-2.2344515,-2.1702320,13917.0789242
-2.2244515,-2.2244515,-2.1602320,14397.0586118
-2.2144515,-2.2144515,-2.1502320,14935.9579113
-2.2044515,-2.2044515,-2.1402320,17233.7759878
-2.1944515,-2.1944515,-2.1302320,21532.0479127
-2.1844515,-2.1844515,-2.1202320,26265.3966282
-2.1744515,-2.1744515,-2.1102320,28214.3562297
-2.1644515,-2.1644515,-2.1002320,31275.7752704
-2.1544515,-2.1544515,-2.0902320,30273.0546388
-2.1444515,-2.1444515,-2.0802320,27334.9232309
-2.1344515,-2.1344515,-2.0702320,25399.5920312
-2.1244515,-2.1244515,-2.0602320,21376.6496441
-2.1144515,-2.1144515,-2.0502320,17104.3663068
-2.1044515,-2.1044515,-2.0402320,14838.5700557
-2.0944515,-2.0944515,-2.0302320,14568.3106573
-2.0844515,-2.0844515,-2.0202320,14162.5403341
-2.0744515,-2.0744515,-2.0102320,13760.3056719
-2.0644515,-2.0644515,-2.0002320,12870.0668203
-2.0544515,-2.0544515,-1.9902320,11118.0310870
-2.0444515,-2.0444515,-1.9802320,11005.2695345
-2.0344515,-2.0344515,-1.9702320,11079.1902584
-2.0244515,-2.0244515,-1.9602320,12482.1487730
-2.0144515,-2.0144515,-1.9502320,13775.7863578
-2.0044515,-2.0044515,-1.9402320,14021.9422448
-1.9944515,-1.9944515,-1.9302320,14317.2404429
-1.9844515,-1.9844515,-1.9202320,14662.4122782
-1.9744515,-1.9744515,-1.9102320,16526.7463727
-1.9644515,-1.9644515,-1.9002320,20379.8781201
-1.9544515,-1.9544515,-1.8902320,25039.1777314
-1.9444515,-1.9444515,-1.8802320,25968.0182196
-1.9344515,-1.9344515,-1.8702320,27894.3247756
-1.9244515,-1.9244515,-1.8602320,29964.3307998
-1.9144515,-1.9144515,-1.8502320,28777.5273076
-1.9044515,-1.9044515,-1.8402320,26729.0110048
-1.8944515,-1.8944515,-1.8302320,23264.2838012
-1.8844515,-1.8844515,-1.8202320,18612.0645284
-1.8744515,-1.8744515,-1.8102320,16055.0216362
-1.8644515,-1.8644515,-1.8002320,15162.9712316
-1.8544515,-1.8544515,-1.7902320,14419.8217184
-1.8444515,-1.8444515,-1.7802320,13839.3861157
-1.8344515,-1.8344515,-1.7702320,12816.9250990
-1.8244515,-1.8244515,-1.7602320,11509.2559593
-1.8144515,-1.8144515,-1.7502320,11088.3706376
-1.8044515,-1.8044515,-1.7402320,11398.9778037
-1.7944515,-1.7944515,-1.7302320,13041.5948278
-1.7844515,-1.7844515,-1.7202320,13893.0937772
-1.7744515,-1.7744515,-1.7102320,13865.0933413
-1.7644515,-1.7644515,-1.7002320,14625.9947816
-1.7544515,-1.7544515,-1.6902320,15159.9467102
-1.7444515,-1.7444515,-1.6802320,17559.5295869
-1.7344515,-1.7344515,-1.6702320,21937.7049158
-1.7244515,-1.7244515,-1.6602320,26575.5341357
-1.7144515,-1.7144515,-1.6502320,28554.4061603
-1.7044515,-1.7044515,-1.6402320,31603.8853817
-1.6944515,-1.6944515,-1.6302320,30359.2685633
-1.6844515,-1.6844515,-1.6202320,27485.9410401
-1.6744515,-1.6744515,-1.6102320,25693.8679373
-1.6644515,-1.6644515,-1.6002320,21225.9095276
-1.6544515,-1.6544515,-1.5902320,17134.6929547
-1.6444515,-1.6444515,-1.5802320,14936.0677802
-1.6344515,-1.6344515,-1.5702320,14852.6448160
-1.6244515,-1.6244515,-1.5602320,14240.1288767
-1.6144515,-1.6144515,-1.5502320,14034.9590353
-1.6044515,-1.6044515,-1.5402320,12855.1524206
-1.5944515,-1.5944515,-1.5302320,11218.7429051
-1.5844515,-1.5844515,-1.5202320,11199.7150016
-1.5744515,-1.5744515,-1.5102320,11236.6964053
-1.5644515,-1.5644515,-1.5002320,12757.9217400
-1.5544515,-1.5544515,-1.4902320,14098.4580739
-1.5444515,-1.5444515,-1.4802320,14339.4537177
-1.5344515,-1.5344515,-1.4702320,14255.9935285
-1.5244515,-1.5244515,-1.4602320,14744.2149508
-1.5144515,-1.5144515,-1.4502320,16837.4335992
-1.5044515,-1.5044515,-1.4402320,20880.9815796
-1.4944515,-1.4944515,-1.4302320,25043.9052603
-1.4844515,-1.4844515,-1.4202320,26142.4836137
-1.4744515,-1.4744515,-1.4102320,28111.9666001
-1.4644515,-1.4644515,-1.4002320,30155.3792240
-1.4544515,-1.4544515,-1.3902320,28521.1883505
-1.4444515,-1.4444515,-1.3802320,26636.7769395
-1.4344515,-1.4344515,-1.3702320,22842.4990839
-1.4244515,-1.4244515,-1.3602320,18345.6378375
-1.4144515,-1.4144515,-1.3502320,15973.5138411
-1.4044515,-1.4044515,-1.3402320,15224.6682415
-1.3944515,-1.3944515,-1.3302320,14095.0848322
-1.3844515,-1.3844515,-1.3202320,13550.8676083
-1.3744515,-1.3744515,-1.3102320,12594.8633366
-1.3644515,-1.3644515,-1.3002320,11287.1570552
-1.3544515,-1.3544515,-1.2902320,10947.2599088
-1.3444515,-1.3444515,-1.2802320,11259.0671490
-1.3344515,-1.3344515,-1.2702320,13045.7536573
-1.3244515,-1.3244515,-1.2602320,13767.1248987
-1.3144515,-1.3144515,-1.2502320,13753.7461514
-1.3044515,-1.3044515,-1.2402320,14480.7683154
-1.2944515,-1.2944515,-1.2302320,15058.8011779
-1.2844515,-1.2844515,-1.2202320,17543.3748275
-1.2744515,-1.2744515,-1.2102320,22096.4236187
-1.2644515,-1.2644515,-1.2002320,26225.3031870
-1.2544515,-1.2544515,-1.1902320,28351.2604547
-1.2444515,-1.2444515,-1.1802320,31469.7345614
-1.2344515,-1.2344515,-1.1702320,29963.0394644
-1.2244515,-1.2244515,-1.1602320,27083.1535438
-1.2144515,-1.2144515,-1.1502320,25321.9413428
-1.2044515,-1.2044515,-1.1402320,20632.0384176
-1.1944515,-1.1944515,-1.1302320,16725.9012390
-1.1844515,-1.1844515,-1.1202320,14648.9160337
-1.1744515,-1.1744515,-1.1102320,14570.8238725
-1.1644515,-1.1644515,-1.1002320,14215.6672134
-1.1544515,-1.1544515,-1.0902320,14173.6778455
-1.1444515,-1.1444515,-1.0802320,12689.5508774
-1.1344515,-1.1344515,-1.0702320,11156.1368343
-1.1244515,-1.1244515,-1.0602320,11193.1934465
-1.1144515,-1.1144515,-1.0502320,11248.4178273
-1.1044515,-1.1044515,-1.0402320,12943.4250017
-1.0944515,-1.0944515,-1.0302320,13996.1174972
-1.0844515,-1.0844515,-1.0202320,14306.8889948
-1.0744515,-1.0744515,-1.0102320,14438.1009615
-1.0644515,-1.0644515,-1.0002320,14970.3169881
-1.0544515,-1.0544515,-0.9902320,17131.4812814
-1.0444515,-1.0444515,-0.9802320,21274.9854008
-1.0344515,-1.0344515,-0.9702320,25387.3582797
-1.0244515,-1.0244515,-0.9602320,26465.6412209
-1.0144515,-1.0144515,-0.9502320,28424.9079444
-1.0044515,-1.0044515,-0.9402320,30419.4051599
-0.9944515,-0.9944515,-0.9302320,28672.1989926
-0.9844515,-0.9844515,-0.9202320,26938.2192345
-0.9744515,-0.9744515,-0.9102320,22723.0439159
-0.9644515,-0.9644515,-0.9002320,18409.7434125
-0.9544515,-0.9544515,-0.8902320,16132.7291743
-0.9444515,-0.9444515,-0.8802320,15500.9454927
-0.9344515,-0.9344515,-0.8702320,14191.5374385
-0.9244515,-0.9244515,-0.8602320,13738.9339334
-0.9144515,-0.9144515,-0.8502320,12625.9488582
-0.9044515,-0.9044515,-0.8402320,11429.3546088
-0.8944515,-0.8944515,-0.8302320,11103.0458472
-0.8844515,-0.8844515,-0.8202320,11474.6489971
-0.8744515,-0.8744515,-0.8102320,13438.3895568
-0.8644515,-0.8644515,-0.8002320,14089.9234919
-0.8544515,-0.8544515,-0.7902320,14065.8511511
-0.8444515,-0.8444515,-0.7802320,14429.0144604
-0.8344515,-0.8344515,-0.7702320,15170.1948729
-0.8244515,-0.8244515,-0.7602320,17780.5516711
-0.8144515,-0.8144515,-0.7502320,22462.6980521
-0.8044515,-0.8044515,-0.7402320,26383.1335486
-0.7944515,-0.7944515,-0.7302320,28655.2311703
-0.7844515,-0.7844515,-0.7202320,31803.9802618
-0.7744515,-0.7744515,-0.7102320,29664.4809641
-0.7644515,-0.7644515,-0.7002320,26835.3890974
-0.7544515,-0.7544515,-0.6902320,25250.6634697
-0.7444515,-0.7444515,-0.6802320,20322.3289179
-0.7344515,-0.7344515,-0.6702320,16554.7297984
-0.7244515,-0.7244515,-0.6602320,14597.1118934
-0.7144515,-0.7144515,-0.6502320,14544.5200363
-0.7044515,-0.7044515,-0.6402320,13893.4583858
-0.6944515,-0.6944515,-0.6302320,13875.6390418
-0.6844515,-0.6844515,-0.6202320,12411.1893531
-0.6744515,-0.6744515,-0.6102320,11005.7781843
-0.6644515,-0.6644515,-0.6002320,11017.7445809
-0.6544515,-0.6544515,-0.5902320,11181.5963838
-0.6444515,-0.6444515,-0.5802320,12946.6707510
-0.6344515,-0.6344515,-0.5702320,13734.9832533
-0.6244515,-0.6244515,-0.5602320,14224.2912421
-0.6144515,-0.6144515,-0.5502320,14250.9786741
-0.6044515,-0.6044515,-0.5402320,14829.4081575
-0.5944515,-0.5944515,-0.5302320,17141.9090250
-0.5844515,-0.5844515,-0.5202320,21404.4108434
-0.5744515,-0.5744515,-0.5102320,25064.4109022
-0.5644515,-0.5644515,-0.5002320,26326.8796788
-0.5544515,-0.5544515,-0.4902320,28337.3881236
-0.5444515,-0.5444515,-0.4802320,30354.7902607
-0.5344515,-0.5344515,-0.4702320,28268.1678372
-0.5244515,-0.5244515,-0.4602320,26567.9445639
-0.5144515,-0.5144515,-0.4502320,22291.3046572
-0.5044515,-0.5044515,-0.4402320,18067.4240861
-0.4944515,-0.4944515,-0.4302320,15855.4770660
-0.4844515,-0.4844515,-0.4202320,15265.0446795
-0.4744515,-0.4744515,-0.4102320,14193.0086310
-0.4644515,-0.4644515,-0.4002320,13846.3495611
-0.4544515,-0.4544515,-0.3902320,12474.4883182
-0.4444515,-0.4444515,-0.3802320,11379.2569082
-0.4344515,-0.4344515,-0.3702320,11125.9809549
-0.4244515,-0.4244515,-0.3602320,11530.3828958
-0.4144515,-0.4144515,-0.3502320,13630.2933593
-0.4044515,-0.4044515,-0.3402320,13949.7799885
-0.3944515,-0.3944515,-0.3302320,14073.2954982
-0.3844515,-0.3844515,-0.3202320,14669.5917536
-0.3744515,-0.3744515,-0.3102320,15488.8364292
-0.3644515,-0.3644515,-0.3002320,18245.6568646
-0.3544515,-0.3544515,-0.2902320,23137.6114395
-0.3444515,-0.3444515,-0.2802320,26863.8371338
-0.3344515,-0.3344515,-0.2702320,29158.0614635
-0.3244515,-0.3244515,-0.2602320,32282.4789418
-0.3144515,-0.3144515,-0.2502320,29547.9034916
-0.3044515,-0.3044515,-0.2402320,26599.5803079
-0.2944515,-0.2944515,-0.2302320,24782.0275849
-0.2844515,-0.2844515,-0.2202320,19918.0125306
-0.2744515,-0.2744515,-0.2102320,16102.3136138
-0.2644515,-0.2644515,-0.2002320,14059.5580018
-0.2544515,-0.2544515,-0.1902320,13603.1584653
-0.2444515,-0.2444515,-0.1802320,10527.8412763
-0.2344515,-0.2344515,-0.1702320,7943.3990199
-0.2244515,-0.2244515,-0.1602320,5881.9100188
-0.2144515,-0.2144515,-0.1502320,4424.0739158
-0.2044515,-0.2044515,-0.1402320,3446.4997752
-0.1944515,-0.1944515,-0.1302320,2902.7908535
-0.1844515,-0.1844515,-0.1202320,2083.0756680
-0.1744515,-0.1744515,-0.1102320,1815.5536882
-0.1644515,-0.1644515,-0.1002320,1737.9345883
-0.1544515,-0.1544515,-0.0902320,1769.9257087
-0.1444515,-0.1444515,-0.0802320,1798.4359752
-0.1344515,-0.1344515,-0.0702320,2163.9228244
-0.1244515,-0.1244515,-0.0602320,2707.0569069
-0.1144515,-0.1144515,-0.0502320,2823.4262228
-0.1044515,-0.1044515,-0.0402320,2834.3829877
-0.0944515,-0.0944515,-0.0302320,3204.5211379
-0.0844515,-0.0844515,-0.0202320,3783.0621301
-0.0744515,-0.0744515,-0.0102320,4486.2548346
-0.0644515,-0.0644515,-0.0002320,5218.8424953
-0.0544515,-0.0544515,0.0097680,4530.6245757
-0.0444515,-0.0444515,0.0197680,3798.2010465
-0.0344515,-0.0344515,0.0297680,3133.9214369
-0.0244515,-0.0244515,0.0397680,2510.3303280
-0.0144515,-0.0144515,0.0497680,1998.6780780
-0.0044515,-0.0044515,0.0597680,1605.9886775
0.0055485,0.0055485,0.0697680,1267.6418768
0.0155485,0.0155485,0.0797680,978.8202914
0.0255485,0.0255485,0.0897680,660.5183487
0.0355485,0.0355485,0.0997680,441.9876388
0.0455485,0.0455485,0.1097680,291.2657985
0.0555485,0.0555485,0.1197680,186.5526857
0.0655485,0.0655485,0.1297680,113.2043033
0.0755485,0.0755485,0.1397680,61.6549154
0.0855485,0.0855485,0.1497680,25.4780252
0.0955485,0.0955485,0.1597680,-0.5794610
0.1055485,0.1055485,0.1697680,-21.7439276
0.1155485,0.1155485,0.1797680,-38.1777274
0.1255485,0.1255485,0.1897680,-49.7246974
0.1355485,0.1355485,0.1997680,-57.0253641
0.1455485,0.1455485,0.2097680,-60.9648188
0.1555485,0.1555485,0.2197680,-62.4913194
0.1655485,0.1655485,0.2297680,-62.4198977
0.1755485,0.1755485,0.2397680,-61.3351171
0.1855485,0.1855485,0.2497680,-59.6562757
0.1955485,0.1955485,0.2597680,-57.8784066
0.2055485,0.2055485,0.2697680,-56.6830000
0.2155485,0.2155485,0.2797680,-56.1060221
0.2255485,0.2255485,0.2897680,-55.7850498
0.2355485,0.2355485,0.2997680,-55.4336023
0.2455485,0.2455485,0.3097680,-54.8589042
0.2555485,0.2555485,0.3197680,-54.0584719
0.2655485,0.2655485,0.3297680,-53.1106413
0.2755485,0.2755485,0.3397680,-52.0867732
0.2855485,0.2855485,0.3497680,-51.0325904
0.2955485,0.2955485,0.3597680,-49.9739879
0.3055485,0.3055485,0.3697680,-48.9251366
0.3155485,0.3155485,0.3797680,-47.8938585
0.3255485,0.3255485,0.3897680,-46.8845596
0.3355485,0.3355485,0.3997680,-45.8997350
0.3455485,0.3455485,0.4097680,-44.9407509
0.3555485,0.3555485,0.4197680,-44.0082735
0.3655485,0.3655485,0.4297680,-43.1025199
0.3755485,0.3755485,0.4397680,-42.2234152
0.3855485,0.3855485,0.4497680,-41.3706947
0.3955485,0.3955485,0.4597680,-40.5439724
0.4055485,0.4055485,0.4697680,-39.7427882
0.4155485,0.4155485,0.4797680,-38.9666395
0.4255485,0.4255485,0.4897680,-38.2150034
0.4355485,0.4355485,0.4997680,-37.4873516
0.4455485,0.4455485,0.5097680,-36.7831598
0.4555485,0.4555485,0.5197680,-36.1019143
0.4655485,0.4655485,0.5297680,-35.4431148
0.4755485,0.4755485,0.5397680,-34.8062755
0.4855485,0.4855485,0.5497680,-34.1909245
0.4955485,0.4955485,0.5597680,-33.5966015
0.5055485,0.5055485,0.5697680,-33.0228543
0.5155485,0.5155485,0.5797680,-32.4692345
0.5255485,0.5255485,0.5897680,-31.9352922
0.5355485,0.5355485,0.5997680,-31.4205707
0.5455485,0.5455485,0.6097680,-30.9246010
0.5555485,0.5555485,0.6197680,-30.4468965
0.5655485,0.5655485,0.6297680,-29.9869483
0.5755485,0.5755485,0.6397680,-29.5442213
0.5855485,0.5855485,0.6497680,-29.1181520
0.5955485,0.5955485,0.6597680,-28.7081471
0.6055485,0.6055485,0.6697680,-28.3135840
0.6155485,0.6155485,0.6797680,-27.9338120
0.6255485,0.6255485,0.6897680,-27.5681563
0.6355485,0.6355485,0.6997680,-27.2159215
0.6455485,0.6455485,0.7097680,-26.8763976
0.6555485,0.6555485,0.7197680,-26.5488652
0.6655485,0.6655485,0.7297680,-26.2326026
0.6755485,0.6755485,0.7397680,-25.9268916
0.6855485,0.6855485,0.7497680,-25.6310237
0.6955485,0.6955485,0.7597680,-25.3443059
0.7055485,0.7055485,0.7697680,-25.0660660
0.7155485,0.7155485,0.7797680,-24.7956566
0.7255485,0.7255485,0.7897680,-24.5324587
0.7355485,0.7355485,0.7997680,-24.2758848
0.7455485,0.7455485,0.8097680,-24.0253804
0.7555485,0.7555485,0.8197680,-23.7804256
0.7655485,0.7655485,0.8297680,-23.5405354
0.7755485,0.7755485,0.8397680,-23.3052598
0.7855485,0.7855485,0.8497680,-23.0741835
0.7955485,0.7955485,0.8597680,-22.8469245
0.8055485,0.8055485,0.8697680,-22.6231334
0.8155485,0.8155485,0.8797680,-22.4024917
0.8255485,0.8255485,0.8897680,-22.1847102
0.8355485,0.8355485,0.8997680,-21.9695274
0.8455485,0.8455485,0.9097680,-21.7567074
0.8555485,0.8555485,0.9197680,-21.5460387
0.8655485,0.8655485,0.9297680,-21.3373319
0.8755485,0.8755485,0.9397680,-21.1304181
0.8855485,0.8855485,0.9497680,-20.9251474
0.8955485,0.8955485,0.9597680,-20.7213874
0.9055485,0.9055485,0.9697680,-20.5190210
0.9155485,0.9155485,0.9797680,-20.3179461
0.9255485,0.9255485,0.9897680,-20.1180733
0.9355485,0.9355485,0.9997680,-19.9193252
0.9455485,0.9455485,1.0097680,-19.7216349
0.9555485,0.9555485,1.0197680,-19.5249454
0.9655485,0.9655485,1.0297680,-19.3292084
0.9755485,0.9755485,1.0397680,-19.1343832
0.9855485,0.9855485,1.0497680,-18.9404362
0.9955485,0.9955485,1.0597680,-18.7473401
1.0055485,1.0055485,1.0697680,-18.5550732
1.0155485,1.0155485,1.0797680,-18.3636185
1.0255485,1.0255485,1.0897680,-18.1729638
1.0355485,1.0355485,1.0997680,-17.9831004
1.0455485,1.0455485,1.1097680,-17.7940234
1.0555485,1.0555485,1.1197680,-17.6057305
1.0655485,1.0655485,1.1297680,-17.4182225
1.0755485,1.0755485,1.1397680,-17.2315021
1.0855485,1.0855485,1.1497680,-17.0455743
1.0955485,1.0955485,1.1597680,-16.8604455
1.1055485,1.1055485,1.1697680,-16.6761240
1.1155485,1.1155485,1.1797680,-16.4926188
1.1255485,1.1255485,1.1897680,-16.3099404
1.1355485,1.1355485,1.1997680,-16.1280999
1.1455485,1.1455485,1.2097680,-15.9471092
1.1555485,1.1555485,1.2197680,-15.7669807
1.1655485,1.1655485,1.2297680,-15.5877273
1.1755485,1.1755485,1.2397680,-15.4093619
1.1855485,1.1855485,1.2497680,-15.2318981
1.1955485,1.1955485,1.2597680,-15.0553492
1.2055485,1.2055485,1.2697680,-14.8797287
1.2155485,1.2155485,1.2797680,-14.7050500
1.2255485,1.2255485,1.2897680,-14.5313263
1.2355485,1.2355485,1.2997680,-14.3585708
1.2455485,1.2455485,1.3097680,-14.1867964
1.2555485,1.2555485,1.3197680,-14.0160157
1.2655485,1.2655485,1.3297680,-13.8462410
1.2755485,1.2755485,1.3397680,-13.6774844
1.2855485,1.2855485,1.3497680,-13.5097574
1.2955485,1.2955485,1.3597680,-13.3430714
1.3055485,1.3055485,1.3697680,-13.1774371
1.3155485,1.3155485,1.3797680,-13.0128651
1.3255485,1.3255485,1.3897680,-12.8493652
1.3355485,1.3355485,1.3997680,-12.6869470
1.3455485,1.3455485,1.4097680,-12.5256197
1.3555485,1.3555485,1.4197680,-12.3653919
1.3655485,1.3655485,1.4297680,-12.2062717
1.3755485,1.3755485,1.4397680,-12.0482669
1.3855485,1.3855485,1.4497680,-11.8913847
1.3955485,1.3955485,1.4597680,-11.7356319
1.4055485,1.4055485,1.4697680,-11.5810149
1.4155485,1.4155485,1.4797680,-11.4275395
1.4255485,1.4255485,1.4897680,-11.2752111
1.4355485,1.4355485,1.4997680,-11.1240347
1.4455485,1.4455485,1.5097680,-10.9740148
1.4555485,1.4555485,1.5197680,-10.8251556
1.4655485,1.4655485,1.5297680,-10.6774607
