# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
-0.2400000,-0.9900000,-1.0182667,-5.3978741
-0.2300000,-0.9800000,-1.0082667,-5.1697079
-0.2200000,-0.9700000,-0.9982667,-4.9608519
-0.2100000,-0.9600000,-0.9882667,-4.7697664
-0.2000000,-0.9500000,-0.9782667,-4.5950340
-0.1900000,-0.9400000,-0.9682667,-4.4353591
-0.1800000,-0.9300000,-0.9582667,-4.2895635
-0.1700000,-0.9200000,-0.9482667,-4.1565805
-0.1600000,-0.9100000,-0.9382667,-4.0354473
-0.1500000,-0.9000000,-0.9282667,-3.9252978
-0.1400000,-0.8900000,-0.9182667,-3.8253548
-0.1300000,-0.8800000,-0.9082667,-3.7349227
-0.1200000,-0.8700000,-0.8982667,-3.6533808
-0.1100000,-0.8600000,-0.8882667,-3.5801776
-0.1000000,-0.8500000,-0.8782667,-3.5148242
-0.0900000,-0.8400000,-0.8682667,-3.4568901
-0.0800000,-0.8300000,-0.8582667,-3.4059983
-0.0700000,-0.8200000,-0.8482667,-3.3618212
-0.0600000,-0.8100000,-0.8382667,-3.3240777
-0.0500000,-0.8000000,-0.8282667,-3.2925296
-0.0400000,-0.7900000,-0.8182667,-3.2669796
-0.0300000,-0.7800000,-0.8082667,-3.2472689
-0.0200000,-0.7700000,-0.7982667,-3.2332757
-0.0100000,-0.7600000,-0.7882667,-3.2249140
0.0000000,-0.7500000,-0.7782667,-3.2221324
0.0100000,-0.7400000,-0.7682667,-3.2249140
0.0200000,-0.7300000,-0.7582667,-3.2332757
0.0300000,-0.7200000,-0.7482667,-3.2472689
0.0400000,-0.7100000,-0.7382667,-3.2669796
0.0500000,-0.7000000,-0.7282667,-3.2925296
0.0600000,-0.6900000,-0.7182667,-3.3240777
0.0700000,-0.6800000,-0.7082667,-3.3618212
0.0800000,-0.6700000,-0.6982667,-3.4059983
0.0900000,-0.6600000,-0.6882667,-3.4568901
0.1000000,-0.6500000,-0.6782667,-3.5148242
0.1100000,-0.6400000,-0.6682667,-3.5801776
0.1200000,-0.6300000,-0.6582667,-3.6533808
0.1300000,-0.6200000,-0.6482667,-3.7349227
0.1400000,-0.6100000,-0.6382667,-3.8253548
0.1500000,-0.6000000,-0.6282667,-3.9252978
0.1600000,-0.5900000,-0.6182667,-4.0354473
0.1700000,-0.5800000,-0.6082667,-4.1565805
0.1800000,-0.5700000,-0.5982667,-4.2895635
0.1900000,-0.5600000,-0.5882667,-4.4353591
0.2000000,-0.5500000,-0.5782667,-4.5950340
0.2100000,-0.5400000,-0.5682667,-4.7697664
0.2200000,-0.5300000,-0.5582667,-4.9608519
0.2300000,-0.5200000,-0.5482667,-5.1697079
0.2400000,-0.5100000,-0.5382667,-5.3978741
0.2500000,-0.5000000,-0.5282667,-5.6470076
0.2600000,-0.4900000,-0.5182667,-5.9188675
0.2700000,-0.4800000,-0.5082667,-6.2152858
0.2800000,-0.4700000,-0.4982667,-6.5381146
0.2900000,-0.4600000,-0.4882667,-6.8891395
0.3000000,-0.4500000,-0.4782667,-7.2699393
0.3100000,-0.4400000,-0.4682667,-7.6816688
0.3200000,-0.4300000,-0.4582667,-8.1247236
0.3300000,-0.4200000,-0.4482667,-8.5982347
0.3400000,-0.4100000,-0.4382667,-9.0993190
0.3500000,-0.4000000,-0.4282667,-9.6219907
0.3600000,-0.3900000,-0.4182667,-10.1556365
0.3700000,-0.3800000,-0.4082667,-10.6829977
0.3800000,-0.3700000,-0.3982667,-11.1777681
0.3900000,-0.3600000,-0.3882667,-11.6023092
0.4000000,-0.3500000,-0.3782667,-11.9066156
0.4100000,-0.3400000,-0.3682667,-12.0298422
0.4200000,-0.3300000,-0.3582667,-11.9030472
0.4300000,-0.3200000,-0.3482667,-11.4445012
0.4400000,-0.3100000,-0.3382667,-10.5366838
0.4500000,-0.3000000,-0.3282667,-8.9920884
0.4600000,-0.2900000,-0.3182667,-6.5318019
0.4700000,-0.2800000,-0.3082667,-2.7752286
0.4800000,-0.2700000,-0.2982667,2.7873221
0.4900000,-0.2600000,-0.2882667,10.7514612
0.5000000,-0.2500000,-0.2782667,21.6358249
