# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,133379663.8518959
0.0050000,0.0050000,0.0050000,58755094.7808227
0.0100000,0.0100000,0.0100000,27680480.2352217
0.0150000,0.0150000,0.0150000,13998262.9273967
0.0200000,0.0200000,0.0200000,7665051.3606844
0.0250000,0.0250000,0.0250000,4603392.0911691
0.0300000,0.0300000,0.0300000,3080082.2455312
0.0350000,0.0350000,0.0350000,2335909.7791149
0.0400000,0.0400000,0.0400000,1949837.0485421
0.0450000,0.0450000,0.0450000,1632243.9282942
0.0500000,0.0500000,0.0500000,1303670.3396238
0.0550000,0.0550000,0.0550000,1056924.8472551
0.0600000,0.0600000,0.0600000,898890.9265089
0.0650000,0.0650000,0.0650000,698491.3397776
0.0700000,0.0700000,0.0700000,513189.4616402
0.0750000,0.0750000,0.0750000,384250.7055683
0.0800000,0.0800000,0.0800000,292649.5059210
0.0850000,0.0850000,0.0850000,225936.6680494
0.0900000,0.0900000,0.0900000,170299.0003529
0.0950000,0.0950000,0.0950000,129688.3309928
0.1000000,0.1000000,0.1000000,99644.1079780
0.1050000,0.1050000,0.1050000,77135.3723903
0.1100000,0.1100000,0.1100000,60082.4216472
0.1150000,0.1150000,0.1150000,47036.4041405
0.1200000,0.1200000,0.1200000,36972.5308321
0.1250000,0.1250000,0.1250000,29155.0141319
0.1300000,0.1300000,0.1300000,21569.2934604
0.1350000,0.1350000,0.1350000,15791.9705927
0.1400000,0.1400000,0.1400000,11642.0204426
0.1450000,0.1450000,0.1450000,8638.2747246
0.1500000,0.1500000,0.1500000,6448.3621982
0.1550000,0.1550000,0.1550000,4840.7864188
0.1600000,0.1600000,0.1600000,3653.0053538
0.1650000,0.1650000,0.1650000,2769.9985070
0.1700000,0.1700000,0.1700000,2109.7592466
0.1750000,0.1750000,0.1750000,1625.7912824
0.1800000,0.1800000,0.1800000,1250.7174901
0.1850000,0.1850000,0.1850000,965.9352334
0.1900000,0.1900000,0.1900000,748.7380668
0.1950000,0.1950000,0.1950000,582.3932022
0.2000000,0.2000000,0.2000000,454.4991387
0.2050000,0.2050000,0.2050000,355.8133207
0.2100000,0.2100000,0.2100000,279.4048466
0.2150000,0.2150000,0.2150000,220.0355592
0.2200000,0.2200000,0.2200000,173.7278584
0.2250000,0.2250000,0.2250000,137.4789963
0.2300000,0.2300000,0.2300000,109.0373164
0.2350000,0.2350000,0.2350000,86.6987040
0.2400000,0.2400000,0.2400000,69.1488534
0.2450000,0.2450000,0.2450000,55.3610930
0.2500000,0.2500000,0.2500000,44.5302446
0.2550000,0.2550000,0.2550000,36.0248534
0.2600000,0.2600000,0.2600000,29.3499313
0.2650000,0.2650000,0.2650000,24.1170739
0.2700000,0.2700000,0.2700000,20.0198513
0.2750000,0.2750000,0.2750000,16.8129870
0.2800000,0.2800000,0.2800000,14.2957863
0.2850000,0.2850000,0.2850000,12.3018749
0.2900000,0.2900000,0.2900000,10.6956162
0.2950000,0.2950000,0.2950000,9.3718291
0.3000000,0.3000000,0.3000000,8.2544352
0.3050000,0.3050000,0.3050000,7.2924089
0.3100000,0.3100000,0.3100000,6.4538496
0.3150000,0.3150000,0.3150000,5.7196527
0.3200000,0.3200000,0.3200000,5.0782072
0.3250000,0.3250000,0.3250000,4.5216494
0.3300000,0.3300000,0.3300000,4.0432165
0.3350000,0.3350000,0.3350000,3.6353313
0.3400000,0.3400000,0.3400000,3.2884245
0.3450000,0.3450000,0.3450000,2.9905924
0.3500000,0.3500000,0.3500000,2.7285687
0.3550000,0.3550000,0.3550000,2.4902618
0.3600000,0.3600000,0.3600000,2.2675538
0.3650000,0.3650000,0.3650000,2.0571569
0.3700000,0.3700000,0.3700000,1.8585966
0.3750000,0.3750000,0.3750000,1.6705953
0.3800000,0.3800000,0.3800000,1.4885265
0.3850000,0.3850000,0.3850000,1.3047797
0.3900000,0.3900000,0.3900000,1.1117019
0.3950000,0.3950000,0.3950000,0.9055457
0.4000000,0.4000000,0.4000000,0.6887585
0.4050000,0.4050000,0.4050000,0.4682097
0.4100000,0.4100000,0.4100000,0.2510400
0.4150000,0.4150000,0.4150000,0.0424300
0.4200000,0.4200000,0.4200000,-0.1537107
0.4250000,0.4250000,0.4250000,-0.3335233
0.4300000,0.4300000,0.4300000,-0.4932371
0.4350000,0.4350000,0.4350000,-0.6304562
0.4400000,0.4400000,0.4400000,-0.7457211
0.4450000,0.4450000,0.4450000,-0.8424970
0.4500000,0.4500000,0.4500000,-0.9248533
0.4550000,0.4550000,0.4550000,-0.9949605
0.4600000,0.4600000,0.4600000,-1.0526385
0.4650000,0.4650000,0.4650000,-1.0966787
0.4700000,0.4700000,0.4700000,-1.1263115
0.4750000,0.4750000,0.4750000,-1.1418717
0.4800000,0.4800000,0.4800000,-1.1447363
0.4850000,0.4850000,0.4850000,-1.1369552
0.4900000,0.4900000,0.4900000,-1.1208848
0.4950000,0.4950000,0.4950000,-1.0989272
0.5000000,0.5000000,0.5000000,-1.0733446
0.5050000,0.5050000,0.5050000,-1.0460586
0.5100000,0.5100000,0.5100000,-1.0183993
0.5150000,0.5150000,0.5150000,-0.9909397
0.5200000,0.5200000,0.5200000,-0.9635803
0.5250000,0.5250000,0.5250000,-0.9358551
0.5300000,0.5300000,0.5300000,-0.9072707
0.5350000,0.5350000,0.5350000,-0.8775235
0.5400000,0.5400000,0.5400000,-0.8465665
0.5450000,0.5450000,0.5450000,-0.8145704
0.5500000,0.5500000,0.5500000,-0.7818446
0.5550000,0.5550000,0.5550000,-0.7487583
0.5600000,0.5600000,0.5600000,-0.7156814
0.5650000,0.5650000,0.5650000,-0.6829477
0.5700000,0.5700000,0.5700000,-0.6508371
0.5750000,0.5750000,0.5750000,-0.6195708
0.5800000,0.5800000,0.5800000,-0.5893137
0.5850000,0.5850000,0.5850000,-0.5601808
0.5900000,0.5900000,0.5900000,-0.5322456
0.5950000,0.5950000,0.5950000,-0.5055477
0.6000000,0.6000000,0.6000000,-0.4801003
0.6050000,0.6050000,0.6050000,-0.4558962
0.6100000,0.6100000,0.6100000,-0.4329133
0.6150000,0.6150000,0.6150000,-0.4111186
0.6200000,0.6200000,0.6200000,-0.3904716
0.6250000,0.6250000,0.6250000,-0.3709268
0.6300000,0.6300000,0.6300000,-0.3524359
0.6350000,0.6350000,0.6350000,-0.3349490
0.6400000,0.6400000,0.6400000,-0.3184160
0.6450000,0.6450000,0.6450000,-0.3027871
0.6500000,0.6500000,0.6500000,-0.2880137
0.6550000,0.6550000,0.6550000,-0.2740488
0.6600000,0.6600000,0.6600000,-0.2608469
0.6650000,0.6650000,0.6650000,-0.2483648
0.6700000,0.6700000,0.6700000,-0.2365610
0.6750000,0.6750000,0.6750000,-0.2253963
0.6800000,0.6800000,0.6800000,-0.2148336
0.6850000,0.6850000,0.6850000,-0.2048377
0.6900000,0.6900000,0.6900000,-0.1953754
0.6950000,0.6950000,0.6950000,-0.1864157
0.7000000,0.7000000,0.7000000,-0.1779290
0.7050000,0.7050000,0.7050000,-0.1698878
0.7100000,0.7100000,0.7100000,-0.1622663
0.7150000,0.7150000,0.7150000,-0.1550399
0.7200000,0.7200000,0.7200000,-0.1481859
0.7250000,0.7250000,0.7250000,-0.1416828
0.7300000,0.7300000,0.7300000,-0.1355104
0.7350000,0.7350000,0.7350000,-0.1296500
0.7400000,0.7400000,0.7400000,-0.1240836
0.7450000,0.7450000,0.7450000,-0.1187949
0.7500000,0.7500000,0.7500000,-0.1137680
0.7550000,0.7550000,0.7550000,-0.1089884
0.7600000,0.7600000,0.7600000,-0.1044424
0.7650000,0.7650000,0.7650000,-0.1001169
0.7700000,0.7700000,0.7700000,-0.0960000
0.7750000,0.7750000,0.7750000,-0.0920801
0.7800000,0.7800000,0.7800000,-0.0883466
0.7850000,0.7850000,0.7850000,-0.0847895
0.7900000,0.7900000,0.7900000,-0.0813992
0.7950000,0.7950000,0.7950000,-0.0781669
0.8000000,0.8000000,0.8000000,-0.0750843
0.8050000,0.8050000,0.8050000,-0.0721433
0.8100000,0.8100000,0.8100000,-0.0693367
0.8150000,0.8150000,0.8150000,-0.0666574
0.8200000,0.8200000,0.8200000,-0.0640988
0.8250000,0.8250000,0.8250000,-0.0616549
0.8300000,0.8300000,0.8300000,-0.0593196
0.8350000,0.8350000,0.8350000,-0.0570875
0.8400000,0.8400000,0.8400000,-0.0549534
0.8450000,0.8450000,0.8450000,-0.0529124
0.8500000,0.8500000,0.8500000,-0.0509599
0.8550000,0.8550000,0.8550000,-0.0490915
0.8600000,0.8600000,0.8600000,-0.0473030
0.8650000,0.8650000,0.8650000,-0.0455906
0.8700000,0.8700000,0.8700000,-0.0439505
0.8750000,0.8750000,0.8750000,-0.0423793
0.8800000,0.8800000,0.8800000,-0.0408737
