# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1000000000000.0000000
0.0050000,0.0050000,0.0050000,1000000000000.0000000
0.0100000,0.0100000,0.0100000,1000000000000.0000000
0.0150000,0.0150000,0.0150000,1000000000000.0000000
0.0200000,0.0200000,0.0200000,1000000000000.0000000
0.0250000,0.0250000,0.0250000,1000000000000.0000000
0.0300000,0.0300000,0.0300000,324330255409.7846069
0.0350000,0.0350000,0.0350000,75184079491.2793427
0.0400000,0.0400000,0.0400000,20431248278.3669891
0.0450000,0.0450000,0.0450000,6311273566.1311636
0.0500000,0.0500000,0.0500000,2170230348.8787389
0.0550000,0.0550000,0.0550000,824161576.4614855
0.0600000,0.0600000,0.0600000,355744272.4048784
0.0650000,0.0650000,0.0650000,167853816.3415065
0.0700000,0.0700000,0.0700000,82840712.4401315
0.0750000,0.0750000,0.0750000,43096997.2323404
0.0800000,0.0800000,0.0800000,22140527.5117384
0.0850000,0.0850000,0.0850000,11980438.6981220
0.0900000,0.0900000,0.0900000,6636636.6158085
0.0950000,0.0950000,0.0950000,3861755.6441205
0.1000000,0.1000000,0.1000000,2234258.2003863
0.1050000,0.1050000,0.1050000,1308167.7371187
0.1100000,0.1100000,0.1100000,793452.6941331
0.1150000,0.1150000,0.1150000,499111.2094149
0.1200000,0.1200000,0.1200000,312317.0045650
0.1250000,0.1250000,0.1250000,197961.6570214
0.1300000,0.1300000,0.1300000,127952.9519956
0.1350000,0.1350000,0.1350000,84375.4754297
0.1400000,0.1400000,0.1400000,56343.7793980
0.1450000,0.1450000,0.1450000,38011.1111773
0.1500000,0.1500000,0.1500000,26099.9779663
0.1550000,0.1550000,0.1550000,18229.5635138
0.1600000,0.1600000,0.1600000,12763.3117669
0.1650000,0.1650000,0.1650000,8985.2806444
0.1700000,0.1700000,0.1700000,6401.8268778
0.1750000,0.1750000,0.1750000,4612.5756624
0.1800000,0.1800000,0.1800000,3342.5019088
0.1850000,0.1850000,0.1850000,2437.0760361
0.1900000,0.1900000,0.1900000,1803.7910580
0.1950000,0.1950000,0.1950000,1338.9722432
0.2000000,0.2000000,0.2000000,1001.3874531
0.2050000,0.2050000,0.2050000,754.1817898
0.2100000,0.2100000,0.2100000,571.7587759
0.2150000,0.2150000,0.2150000,436.1188940
0.2200000,0.2200000,0.2200000,334.4307176
0.2250000,0.2250000,0.2250000,257.5940646
0.2300000,0.2300000,0.2300000,199.2234433
0.2350000,0.2350000,0.2350000,154.6822813
0.2400000,0.2400000,0.2400000,120.4841924
0.2450000,0.2450000,0.2450000,94.0274921
0.2500000,0.2500000,0.2500000,73.4276299
0.2550000,0.2550000,0.2550000,57.3324513
0.2600000,0.2600000,0.2600000,44.7428474
0.2650000,0.2650000,0.2650000,34.8929876
0.2700000,0.2700000,0.2700000,27.1854899
0.2750000,0.2750000,0.2750000,21.1531972
0.2800000,0.2800000,0.2800000,16.4314018
0.2850000,0.2850000,0.2850000,12.7354661
0.2900000,0.2900000,0.2900000,9.8427517
0.2950000,0.2950000,0.2950000,7.5784123
0.3000000,0.3000000,0.3000000,5.8045266
0.3050000,0.3050000,0.3050000,4.4120676
0.3100000,0.3100000,0.3100000,3.3150944
0.3150000,0.3150000,0.3150000,2.4464508
0.3200000,0.3200000,0.3200000,1.7544234
0.3250000,0.3250000,0.3250000,1.1999257
0.3300000,0.3300000,0.3300000,0.7538146
0.3350000,0.3350000,0.3350000,0.3942793
0.3400000,0.3400000,0.3400000,0.1046083
0.3450000,0.3450000,0.3450000,-0.1284391
0.3500000,0.3500000,0.3500000,-0.3157726
0.3550000,0.3550000,0.3550000,-0.4667698
0.3600000,0.3600000,0.3600000,-0.5896271
0.3650000,0.3650000,0.3650000,-0.6911302
0.3700000,0.3700000,0.3700000,-0.7761130
0.3750000,0.3750000,0.3750000,-0.8472889
0.3800000,0.3800000,0.3800000,-0.9059158
0.3850000,0.3850000,0.3850000,-0.9529465
0.3900000,0.3900000,0.3900000,-0.9898127
0.3950000,0.3950000,0.3950000,-1.0183687
0.4000000,0.4000000,0.4000000,-1.0402865
0.4050000,0.4050000,0.4050000,-1.0565409
0.4100000,0.4100000,0.4100000,-1.0673864
0.4150000,0.4150000,0.4150000,-1.0728063
0.4200000,0.4200000,0.4200000,-1.0730976
0.4250000,0.4250000,0.4250000,-1.0691876
0.4300000,0.4300000,0.4300000,-1.0624784
0.4350000,0.4350000,0.4350000,-1.0542922
0.4400000,0.4400000,0.4400000,-1.0452503
0.4450000,0.4450000,0.4450000,-1.0350394
0.4500000,0.4500000,0.4500000,-1.0227085
0.4550000,0.4550000,0.4550000,-1.0072175
0.4600000,0.4600000,0.4600000,-0.9878705
0.4650000,0.4650000,0.4650000,-0.9644829
0.4700000,0.4700000,0.4700000,-0.9373308
0.4750000,0.4750000,0.4750000,-0.9070002
0.4800000,0.4800000,0.4800000,-0.8742269
0.4850000,0.4850000,0.4850000,-0.8397726
0.4900000,0.4900000,0.4900000,-0.8043449
0.4950000,0.4950000,0.4950000,-0.7685571
0.5000000,0.5000000,0.5000000,-0.7329133
0.5050000,0.5050000,0.5050000,-0.6978105
0.5100000,0.5100000,0.5100000,-0.6635496
0.5150000,0.5150000,0.5150000,-0.6303488
0.5200000,0.5200000,0.5200000,-0.5983589
0.5250000,0.5250000,0.5250000,-0.5676761
0.5300000,0.5300000,0.5300000,-0.5383541
0.5350000,0.5350000,0.5350000,-0.5104140
0.5400000,0.5400000,0.5400000,-0.4838523
0.5450000,0.5450000,0.5450000,-0.4586475
0.5500000,0.5500000,0.5500000,-0.4347648
0.5550000,0.5550000,0.5550000,-0.4121605
0.5600000,0.5600000,0.5600000,-0.3907849
0.5650000,0.5650000,0.5650000,-0.3705845
0.5700000,0.5700000,0.5700000,-0.3515041
0.5750000,0.5750000,0.5750000,-0.3334876
0.5800000,0.5800000,0.5800000,-0.3164796
0.5850000,0.5850000,0.5850000,-0.3004256
0.5900000,0.5900000,0.5900000,-0.2852726
0.5950000,0.5950000,0.5950000,-0.2709697
0.6000000,0.6000000,0.6000000,-0.2574681
