# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1925314331.3129399
0.0050000,0.0050000,0.0050000,724566108.5856537
0.0100000,0.0100000,0.0100000,293639630.2344993
0.0150000,0.0150000,0.0150000,126954952.2961960
0.0200000,0.0200000,0.0200000,58169963.9186881
0.0250000,0.0250000,0.0250000,28132267.4079727
0.0300000,0.0300000,0.0300000,14339117.8075088
0.0350000,0.0350000,0.0350000,7709305.3930923
0.0400000,0.0400000,0.0400000,4382326.2193801
0.0450000,0.0450000,0.0450000,2639868.7836872
0.0500000,0.0500000,0.0500000,1685469.2342043
0.0550000,0.0550000,0.0550000,1136573.7673642
0.0600000,0.0600000,0.0600000,803615.2146208
0.0650000,0.0650000,0.0650000,590025.1440094
0.0700000,0.0700000,0.0700000,445332.6695963
0.0750000,0.0750000,0.0750000,342460.0370672
0.0800000,0.0800000,0.0800000,266433.8207775
0.0850000,0.0850000,0.0850000,208650.9530883
0.0900000,0.0900000,0.0900000,163920.1809057
0.0950000,0.0950000,0.0950000,128022.6966706
0.1000000,0.1000000,0.1000000,96408.6465983
0.1050000,0.1050000,0.1050000,74335.8169922
0.1100000,0.1100000,0.1100000,58681.3635994
0.1150000,0.1150000,0.1150000,47389.0824919
0.1200000,0.1200000,0.1200000,38551.1831785
0.1250000,0.1250000,0.1250000,30253.1945078
0.1300000,0.1300000,0.1300000,23749.7408857
0.1350000,0.1350000,0.1350000,18656.3510547
0.1400000,0.1400000,0.1400000,14668.2121344
0.1450000,0.1450000,0.1450000,11544.7712099
0.1500000,0.1500000,0.1500000,9097.0059918
0.1550000,0.1550000,0.1550000,7174.5721654
0.1600000,0.1600000,0.1600000,5648.1236019
0.1650000,0.1650000,0.1650000,4413.9164709
0.1700000,0.1700000,0.1700000,3465.9194402
0.1750000,0.1750000,0.1750000,2731.9908884
0.1800000,0.1800000,0.1800000,2077.1584122
0.1850000,0.1850000,0.1850000,1666.0966848
0.1900000,0.1900000,0.1900000,1286.5823278
0.1950000,0.1950000,0.1950000,996.6809924
0.2000000,0.2000000,0.2000000,774.4301970
0.2050000,0.2050000,0.2050000,603.4839101
0.2100000,0.2100000,0.2100000,471.6064345
0.2150000,0.2150000,0.2150000,369.5918418
0.2200000,0.2200000,0.2200000,290.4818256
0.2250000,0.2250000,0.2250000,228.9950245
0.2300000,0.2300000,0.2300000,181.1076505
0.2350000,0.2350000,0.2350000,143.7433372
0.2400000,0.2400000,0.2400000,114.5424517
0.2450000,0.2450000,0.2450000,91.6896170
0.2500000,0.2500000,0.2500000,73.7840612
0.2550000,0.2550000,0.2550000,59.7412986
0.2600000,0.2600000,0.2600000,48.7169256
0.2650000,0.2650000,0.2650000,40.0452844
0.2700000,0.2700000,0.2700000,33.1908330
0.2750000,0.2750000,0.2750000,27.7175659
0.2800000,0.2800000,0.2800000,23.2810454
0.2850000,0.2850000,0.2850000,19.6315497
0.2900000,0.2900000,0.2900000,16.6046811
0.2950000,0.2950000,0.2950000,14.0934841
0.3000000,0.3000000,0.3000000,12.0199173
