# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,6825145910.1648579
0.0050000,0.0050000,0.0050000,2316049040.9772429
0.0100000,0.0100000,0.0100000,858899417.0929949
0.0150000,0.0150000,0.0150000,344696624.2668527
0.0200000,0.0200000,0.0200000,149568612.7627147
0.0250000,0.0250000,0.0250000,71388743.2075682
0.0300000,0.0300000,0.0300000,39394679.3706037
0.0350000,0.0350000,0.0350000,25413220.0545639
0.0400000,0.0400000,0.0400000,14379197.4265762
0.0450000,0.0450000,0.0450000,8824373.4138022
0.0500000,0.0500000,0.0500000,5891876.4343798
0.0550000,0.0550000,0.0550000,4244337.1776984
0.0600000,0.0600000,0.0600000,3082706.1734208
0.0650000,0.0650000,0.0650000,1921476.1824945
0.0700000,0.0700000,0.0700000,1200445.1888294
0.0750000,0.0750000,0.0750000,772011.8263612
0.0800000,0.0800000,0.0800000,511426.7102198
0.0850000,0.0850000,0.0850000,349263.2924391
0.0900000,0.0900000,0.0900000,246106.7450040
0.0950000,0.0950000,0.0950000,179125.9119467
0.1000000,0.1000000,0.1000000,132880.7711995
0.1050000,0.1050000,0.1050000,98540.6596523
0.1100000,0.1100000,0.1100000,75040.8319262
0.1150000,0.1150000,0.1150000,55381.4573927
0.1200000,0.1200000,0.1200000,40467.1044803
0.1250000,0.1250000,0.1250000,29941.8779385
0.1300000,0.1300000,0.1300000,22368.9122800
0.1350000,0.1350000,0.1350000,16929.4990338
0.1400000,0.1400000,0.1400000,12968.9857734
0.1450000,0.1450000,0.1450000,10047.1660136
0.1500000,0.1500000,0.1500000,7736.6502936
0.1550000,0.1550000,0.1550000,5739.4493724
0.1600000,0.1600000,0.1600000,4290.7591313
0.1650000,0.1650000,0.1650000,3230.5784231
0.1700000,0.1700000,0.1700000,2448.2364101
0.1750000,0.1750000,0.1750000,1866.4059953
0.1800000,0.1800000,0.1800000,1442.8604114
0.1850000,0.1850000,0.1850000,1113.6638610
0.1900000,0.1900000,0.1900000,863.1355584
0.1950000,0.1950000,0.1950000,671.5666513
0.2000000,0.2000000,0.2000000,524.5852130
0.2050000,0.2050000,0.2050000,411.3698633
0.2100000,0.2100000,0.2100000,323.7958266
0.2150000,0.2150000,0.2150000,255.7770443
0.2200000,0.2200000,0.2200000,202.7434067
0.2250000,0.2250000,0.2250000,161.2477330
0.2300000,0.2300000,0.2300000,128.6740169
0.2350000,0.2350000,0.2350000,103.0071558
0.2400000,0.2400000,0.2400000,82.6183111
0.2450000,0.2450000,0.2450000,66.1256421
0.2500000,0.2500000,0.2500000,52.5409104
0.2550000,0.2550000,0.2550000,41.3851621
0.2600000,0.2600000,0.2600000,32.3712573
0.2650000,0.2650000,0.2650000,25.1839446
0.2700000,0.2700000,0.2700000,19.4973035
0.2750000,0.2750000,0.2750000,15.0181501
0.2800000,0.2800000,0.2800000,11.5004238
0.2850000,0.2850000,0.2850000,8.7434020
0.2900000,0.2900000,0.2900000,6.5851362
0.2950000,0.2950000,0.2950000,4.8959309
0.3000000,0.3000000,0.3000000,3.5730727
0.3050000,0.3050000,0.3050000,2.5365007
0.3100000,0.3100000,0.3100000,1.7248307
0.3150000,0.3150000,0.3150000,1.0914030
0.3200000,0.3200000,0.3200000,0.6003969
0.3250000,0.3250000,0.3250000,0.2233534
0.3300000,0.3300000,0.3300000,-0.0634736
0.3350000,0.3350000,0.3350000,-0.2806071
0.3400000,0.3400000,0.3400000,-0.4456298
0.3450000,0.3450000,0.3450000,-0.5727415
0.3500000,0.3500000,0.3500000,-0.6724122
0.3550000,0.3550000,0.3550000,-0.7517002
0.3600000,0.3600000,0.3600000,-0.8152163
0.3650000,0.3650000,0.3650000,-0.8663353
0.3700000,0.3700000,0.3700000,-0.9081565
0.3750000,0.3750000,0.3750000,-0.9437850
0.3800000,0.3800000,0.3800000,-0.9759483
0.3850000,0.3850000,0.3850000,-1.0065400
0.3900000,0.3900000,0.3900000,-1.0365685
0.3950000,0.3950000,0.3950000,-1.0663464
0.4000000,0.4000000,0.4000000,-1.0956591
0.4050000,0.4050000,0.4050000,-1.1239136
0.4100000,0.4100000,0.4100000,-1.1501940
0.4150000,0.4150000,0.4150000,-1.1732070
0.4200000,0.4200000,0.4200000,-1.1913948
0.4250000,0.4250000,0.4250000,-1.2033969
0.4300000,0.4300000,0.4300000,-1.2086023
0.4350000,0.4350000,0.4350000,-1.2073221
0.4400000,0.4400000,0.4400000,-1.2004443
0.4450000,0.4450000,0.4450000,-1.1889109
0.4500000,0.4500000,0.4500000,-1.1734599
0.4550000,0.4550000,0.4550000,-1.1547190
0.4600000,0.4600000,0.4600000,-1.1333854
0.4650000,0.4650000,0.4650000,-1.1102087
0.4700000,0.4700000,0.4700000,-1.0857713
0.4750000,0.4750000,0.4750000,-1.0603041
0.4800000,0.4800000,0.4800000,-1.0337264
0.4850000,0.4850000,0.4850000,-1.0058739
0.4900000,0.4900000,0.4900000,-0.9767068
0.4950000,0.4950000,0.4950000,-0.9463495
0.5000000,0.5000000,0.5000000,-0.9150059
0.5050000,0.5050000,0.5050000,-0.8828788
0.5100000,0.5100000,0.5100000,-0.8501509
0.5150000,0.5150000,0.5150000,-0.8170053
0.5200000,0.5200000,0.5200000,-0.7836455
0.5250000,0.5250000,0.5250000,-0.7502984
