# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,7763919.9103308
0.0050000,0.0050000,0.0050000,5294726.7014914
0.0100000,0.0100000,0.0100000,3602551.3263598
0.0150000,0.0150000,0.0150000,2451506.0818453
0.0200000,0.0200000,0.0200000,1672509.4608192
0.0250000,0.0250000,0.0250000,1146945.6200589
0.0300000,0.0300000,0.0300000,792912.3019518
0.0350000,0.0350000,0.0350000,554503.8331308
0.0400000,0.0400000,0.0400000,393866.8152287
0.0450000,0.0450000,0.0450000,285511.2261975
0.0500000,0.0500000,0.0500000,212335.7212466
0.0550000,0.0550000,0.0550000,162899.4996399
0.0600000,0.0600000,0.0600000,129573.5455654
0.0650000,0.0650000,0.0650000,107298.9542815
0.0700000,0.0700000,0.0700000,91751.2496244
0.0750000,0.0750000,0.0750000,77862.1322902
0.0800000,0.0800000,0.0800000,68479.9720734
0.0850000,0.0850000,0.0850000,62437.8852742
0.0900000,0.0900000,0.0900000,51327.1689058
0.0950000,0.0950000,0.0950000,42556.1173140
0.1000000,0.1000000,0.1000000,35879.7444317
0.1050000,0.1050000,0.1050000,30727.2834314
0.1100000,0.1100000,0.1100000,26685.3313115
0.1150000,0.1150000,0.1150000,23452.6602046
0.1200000,0.1200000,0.1200000,20808.7014804
0.1250000,0.1250000,0.1250000,18591.7530383
0.1300000,0.1300000,0.1300000,16683.9116575
0.1350000,0.1350000,0.1350000,15000.5018046
0.1400000,0.1400000,0.1400000,13482.3996683
0.1450000,0.1450000,0.1450000,11540.5008706
0.1500000,0.1500000,0.1500000,9410.5860441
0.1550000,0.1550000,0.1550000,7684.6493061
0.1600000,0.1600000,0.1600000,6279.1719161
0.1650000,0.1650000,0.1650000,5130.7275430
0.1700000,0.1700000,0.1700000,4190.3270215
0.1750000,0.1750000,0.1750000,3419.4920171
0.1800000,0.1800000,0.1800000,2787.5348121
0.1850000,0.1850000,0.1850000,2269.6658680
0.1900000,0.1900000,0.1900000,1856.7824274
0.1950000,0.1950000,0.1950000,1511.3065195
0.2000000,0.2000000,0.2000000,1228.1033244
0.2050000,0.2050000,0.2050000,997.1178965
0.2100000,0.2100000,0.2100000,808.9784439
0.2150000,0.2150000,0.2150000,655.9381898
0.2200000,0.2200000,0.2200000,531.6027223
0.2250000,0.2250000,0.2250000,430.7038289
0.2300000,0.2300000,0.2300000,348.9102770
0.2350000,0.2350000,0.2350000,282.6688679
0.2400000,0.2400000,0.2400000,229.0708250
