# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1000000000000.0000000
0.0050000,0.0050000,0.0050000,434671861197.2122192
0.0100000,0.0100000,0.0100000,96564875660.8062897
0.0150000,0.0150000,0.0150000,25366416950.1249313
0.0200000,0.0200000,0.0200000,7619009625.8860950
0.0250000,0.0250000,0.0250000,2553619186.8756390
0.0300000,0.0300000,0.0300000,937874924.9119307
0.0350000,0.0350000,0.0350000,372313131.3673742
0.0400000,0.0400000,0.0400000,158127547.0238857
0.0450000,0.0450000,0.0450000,71347709.2054325
0.0500000,0.0500000,0.0500000,34075154.2092270
0.0550000,0.0550000,0.0550000,17232276.7344555
0.0600000,0.0600000,0.0600000,9273485.5439287
0.0650000,0.0650000,0.0650000,5357617.3029516
0.0700000,0.0700000,0.0700000,3354053.0034362
0.0750000,0.0750000,0.0750000,2125317.9802068
0.0800000,0.0800000,0.0800000,1428967.7912752
0.0850000,0.0850000,0.0850000,969212.6575519
0.0900000,0.0900000,0.0900000,693745.0991546
0.0950000,0.0950000,0.0950000,488871.7594618
0.1000000,0.1000000,0.1000000,331885.2384300
0.1050000,0.1050000,0.1050000,235062.0304480
0.1100000,0.1100000,0.1100000,174048.2072112
0.1150000,0.1150000,0.1150000,135046.7065216
0.1200000,0.1200000,0.1200000,98299.5513267
0.1250000,0.1250000,0.1250000,68782.4177349
0.1300000,0.1300000,0.1300000,48754.1393309
0.1350000,0.1350000,0.1350000,35266.6534006
0.1400000,0.1400000,0.1400000,26084.0036935
0.1450000,0.1450000,0.1450000,19701.9576813
0.1500000,0.1500000,0.1500000,15170.2961172
0.1550000,0.1550000,0.1550000,11880.0831731
0.1600000,0.1600000,0.1600000,9436.0849881
0.1650000,0.1650000,0.1650000,7509.7994120
0.1700000,0.1700000,0.1700000,5980.0089758
0.1750000,0.1750000,0.1750000,4791.4490008
0.1800000,0.1800000,0.1800000,3852.3730337
0.1850000,0.1850000,0.1850000,3099.7465641
0.1900000,0.1900000,0.1900000,2489.5925078
0.1950000,0.1950000,0.1950000,1990.6553205
0.2000000,0.2000000,0.2000000,1580.2258815
0.2050000,0.2050000,0.2050000,1595.9291961
0.2100000,0.2100000,0.2100000,1312.9491518
0.2150000,0.2150000,0.2150000,1078.4236319
0.2200000,0.2200000,0.2200000,863.5587961
0.2250000,0.2250000,0.2250000,651.1156791
0.2300000,0.2300000,0.2300000,492.4102612
0.2350000,0.2350000,0.2350000,373.4661415
0.2400000,0.2400000,0.2400000,284.0306407
0.2450000,0.2450000,0.2450000,216.5656548
0.2500000,0.2500000,0.2500000,165.5141239
0.2550000,0.2550000,0.2550000,126.7672384
0.2600000,0.2600000,0.2600000,97.2769465
0.2650000,0.2650000,0.2650000,74.7723463
0.2700000,0.2700000,0.2700000,57.5500900
0.2750000,0.2750000,0.2750000,44.3230870
0.2800000,0.2800000,0.2800000,34.1193865
0.2850000,0.2850000,0.2850000,26.2145232
0.2900000,0.2900000,0.2900000,20.0754553
0.2950000,0.2950000,0.2950000,15.3080392
0.3000000,0.3000000,0.3000000,11.6138243
0.3050000,0.3050000,0.3050000,8.7604999
0.3100000,0.3100000,0.3100000,6.5637133
0.3150000,0.3150000,0.3150000,4.8758673
0.3200000,0.3200000,0.3200000,3.5787168
0.3250000,0.3250000,0.3250000,2.5781046
0.3300000,0.3300000,0.3300000,1.7998913
0.3350000,0.3350000,0.3350000,1.1865417
0.3400000,0.3400000,0.3400000,0.6946004
0.3450000,0.3450000,0.3450000,0.2931815
0.3500000,0.3500000,0.3500000,-0.0377566
0.3550000,0.3550000,0.3550000,-0.3105877
0.3600000,0.3600000,0.3600000,-0.5337835
0.3650000,0.3650000,0.3650000,-0.7143212
0.3700000,0.3700000,0.3700000,-0.8582283
0.3750000,0.3750000,0.3750000,-0.9703257
0.3800000,0.3800000,0.3800000,-1.0542303
0.3850000,0.3850000,0.3850000,-1.1128948
0.3900000,0.3900000,0.3900000,-1.1494050
0.3950000,0.3950000,0.3950000,-1.1676703
