# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,5489221.9981157
0.0050000,0.0050000,0.0050000,3135855.8633812
0.0100000,0.0100000,0.0100000,1890476.9731110
0.0150000,0.0150000,0.0150000,1203936.8397000
0.0200000,0.0200000,0.0200000,810420.1230815
0.0250000,0.0250000,0.0250000,577186.2897645
0.0300000,0.0300000,0.0300000,436175.0332945
0.0350000,0.0350000,0.0350000,351841.5593064
0.0400000,0.0400000,0.0400000,305224.6422182
0.0450000,0.0450000,0.0450000,270672.0877648
0.0500000,0.0500000,0.0500000,232406.5056021
0.0550000,0.0550000,0.0550000,196328.0252305
0.0600000,0.0600000,0.0600000,171407.8373092
0.0650000,0.0650000,0.0650000,154592.7970078
0.0700000,0.0700000,0.0700000,131209.6764859
0.0750000,0.0750000,0.0750000,102781.6218524
0.0800000,0.0800000,0.0800000,81061.5453008
0.0850000,0.0850000,0.0850000,64362.6093633
0.0900000,0.0900000,0.0900000,51436.8253515
0.0950000,0.0950000,0.0950000,41359.5816239
0.1000000,0.1000000,0.1000000,33444.5449412
0.1050000,0.1050000,0.1050000,27181.0065608
0.1100000,0.1100000,0.1100000,22187.7546463
0.1150000,0.1150000,0.1150000,18179.1091696
0.1200000,0.1200000,0.1200000,14939.9158180
0.1250000,0.1250000,0.1250000,12307.1463410
0.1300000,0.1300000,0.1300000,10156.3730080
0.1350000,0.1350000,0.1350000,8391.8374990
0.1400000,0.1400000,0.1400000,6939.1666052
0.1450000,0.1450000,0.1450000,5740.0322906
0.1500000,0.1500000,0.1500000,4743.0228603
0.1550000,0.1550000,0.1550000,3642.5391399
0.1600000,0.1600000,0.1600000,2805.5475635
0.1650000,0.1650000,0.1650000,2166.8813779
0.1700000,0.1700000,0.1700000,1683.4459246
0.1750000,0.1750000,0.1750000,1307.9704165
0.1800000,0.1800000,0.1800000,1018.7117415
0.1850000,0.1850000,0.1850000,795.1955320
0.1900000,0.1900000,0.1900000,621.9733398
0.1950000,0.1950000,0.1950000,487.3486645
0.2000000,0.2000000,0.2000000,382.4330377
0.2050000,0.2050000,0.2050000,300.4481978
0.2100000,0.2100000,0.2100000,236.2120153
0.2150000,0.2150000,0.2150000,185.7569168
0.2200000,0.2200000,0.2200000,146.0405045
0.2250000,0.2250000,0.2250000,114.7226845
0.2300000,0.2300000,0.2300000,89.9952075
0.2350000,0.2350000,0.2350000,70.4536702
0.2400000,0.2400000,0.2400000,55.0023892
0.2450000,0.2450000,0.2450000,42.7834524
0.2500000,0.2500000,0.2500000,33.1232051
0.2550000,0.2550000,0.2550000,25.4914223
0.2600000,0.2600000,0.2600000,19.4698912
0.2650000,0.2650000,0.2650000,14.7280985
0.2700000,0.2700000,0.2700000,11.0043409
0.2750000,0.2750000,0.2750000,8.0909677
0.2800000,0.2800000,0.2800000,5.8226590
0.2850000,0.2850000,0.2850000,4.0667100
0.2900000,0.2900000,0.2900000,2.7146789
0.2950000,0.2950000,0.2950000,1.6758237
0.3000000,0.3000000,0.3000000,0.8736284
0.3050000,0.3050000,0.3050000,0.2458161
0.3100000,0.3100000,0.3100000,-0.2540767
0.3150000,0.3150000,0.3150000,-0.6566712
0.3200000,0.3200000,0.3200000,-0.9797763
0.3250000,0.3250000,0.3250000,-1.2332734
0.3300000,0.3300000,0.3300000,-1.4236082
0.3350000,0.3350000,0.3350000,-1.5566262
0.3400000,0.3400000,0.3400000,-1.6388513
0.3450000,0.3450000,0.3450000,-1.6778851
0.3500000,0.3500000,0.3500000,-1.6824001
0.3550000,0.3550000,0.3550000,-1.6617668
0.3600000,0.3600000,0.3600000,-1.6252855
0.3650000,0.3650000,0.3650000,-1.5812730
0.3700000,0.3700000,0.3700000,-1.5363339
0.3750000,0.3750000,0.3750000,-1.4949041
0.3800000,0.3800000,0.3800000,-1.4590369
0.3850000,0.3850000,0.3850000,-1.4285117
0.3900000,0.3900000,0.3900000,-1.4013723
0.3950000,0.3950000,0.3950000,-1.3748058
0.4000000,0.4000000,0.4000000,-1.3461262
0.4050000,0.4050000,0.4050000,-1.3135832
0.4100000,0.4100000,0.4100000,-1.2767238
0.4150000,0.4150000,0.4150000,-1.2362700
0.4200000,0.4200000,0.4200000,-1.1938161
0.4250000,0.4250000,0.4250000,-1.1515747
0.4300000,0.4300000,0.4300000,-1.1121007
0.4350000,0.4350000,0.4350000,-1.0779499
0.4400000,0.4400000,0.4400000,-1.0512474
0.4450000,0.4450000,0.4450000,-1.0331271
0.4500000,0.4500000,0.4500000,-1.0233491
0.4550000,0.4550000,0.4550000,-1.0205116
0.4600000,0.4600000,0.4600000,-1.0226354
0.4650000,0.4650000,0.4650000,-1.0275478
0.4700000,0.4700000,0.4700000,-1.0330789
0.4750000,0.4750000,0.4750000,-1.0374206
0.4800000,0.4800000,0.4800000,-1.0395275
0.4850000,0.4850000,0.4850000,-1.0391155
0.4900000,0.4900000,0.4900000,-1.0362189
0.4950000,0.4950000,0.4950000,-1.0307920
0.5000000,0.5000000,0.5000000,-1.0226871
0.5050000,0.5050000,0.5050000,-1.0118221
0.5100000,0.5100000,0.5100000,-0.9982890
0.5150000,0.5150000,0.5150000,-0.9824395
0.5200000,0.5200000,0.5200000,-0.9649660
0.5250000,0.5250000,0.5250000,-0.9468244
0.5300000,0.5300000,0.5300000,-0.9289390
0.5350000,0.5350000,0.5350000,-0.9118559
0.5400000,0.5400000,0.5400000,-0.8955425
0.5450000,0.5450000,0.5450000,-0.8794267
0.5500000,0.5500000,0.5500000,-0.8626465
0.5550000,0.5550000,0.5550000,-0.8443735
0.5600000,0.5600000,0.5600000,-0.8240530
0.5650000,0.5650000,0.5650000,-0.8014905
0.5700000,0.5700000,0.5700000,-0.7768127
0.5750000,0.5750000,0.5750000,-0.7503665
0.5800000,0.5800000,0.5800000,-0.7226112
0.5850000,0.5850000,0.5850000,-0.6940324
0.5900000,0.5900000,0.5900000,-0.6650857
0.5950000,0.5950000,0.5950000,-0.6361664
0.6000000,0.6000000,0.6000000,-0.6075983
0.6050000,0.6050000,0.6050000,-0.5796335
0.6100000,0.6100000,0.6100000,-0.5524597
0.6150000,0.6150000,0.6150000,-0.5262094
0.6200000,0.6200000,0.6200000,-0.5009698
0.6250000,0.6250000,0.6250000,-0.4767920
0.6300000,0.6300000,0.6300000,-0.4536992
0.6350000,0.6350000,0.6350000,-0.4316934
0.6400000,0.6400000,0.6400000,-0.4107612
0.6450000,0.6450000,0.6450000,-0.3908777
0.6500000,0.6500000,0.6500000,-0.3720101
0.6550000,0.6550000,0.6550000,-0.3541205
0.6600000,0.6600000,0.6600000,-0.3371679
0.6650000,0.6650000,0.6650000,-0.3211092
0.6700000,0.6700000,0.6700000,-0.3059011
0.6750000,0.6750000,0.6750000,-0.2915002
0.6800000,0.6800000,0.6800000,-0.2778642
0.6850000,0.6850000,0.6850000,-0.2649518
0.6900000,0.6900000,0.6900000,-0.2527231
0.6950000,0.6950000,0.6950000,-0.2411402
0.7000000,0.7000000,0.7000000,-0.2301666
0.7050000,0.7050000,0.7050000,-0.2197679
0.7100000,0.7100000,0.7100000,-0.2099112
0.7150000,0.7150000,0.7150000,-0.2005656
0.7200000,0.7200000,0.7200000,-0.1917020
0.7250000,0.7250000,0.7250000,-0.1832927
0.7300000,0.7300000,0.7300000,-0.1753119
0.7350000,0.7350000,0.7350000,-0.1677352
0.7400000,0.7400000,0.7400000,-0.1605395
0.7450000,0.7450000,0.7450000,-0.1537035
0.7500000,0.7500000,0.7500000,-0.1472067
0.7550000,0.7550000,0.7550000,-0.1410303
0.7600000,0.7600000,0.7600000,-0.1351563
0.7650000,0.7650000,0.7650000,-0.1295680
0.7700000,0.7700000,0.7700000,-0.1242495
0.7750000,0.7750000,0.7750000,-0.1191861
0.7800000,0.7800000,0.7800000,-0.1143639
0.7850000,0.7850000,0.7850000,-0.1097697
0.7900000,0.7900000,0.7900000,-0.1053913
0.7950000,0.7950000,0.7950000,-0.1012172
0.8000000,0.8000000,0.8000000,-0.0972365
0.8050000,0.8050000,0.8050000,-0.0934389
0.8100000,0.8100000,0.8100000,-0.0898148
0.8150000,0.8150000,0.8150000,-0.0863551
0.8200000,0.8200000,0.8200000,-0.0830514
0.8250000,0.8250000,0.8250000,-0.0798956
0.8300000,0.8300000,0.8300000,-0.0768801
0.8350000,0.8350000,0.8350000,-0.0739978
0.8400000,0.8400000,0.8400000,-0.0712419
0.8450000,0.8450000,0.8450000,-0.0686062
0.8500000,0.8500000,0.8500000,-0.0660845
0.8550000,0.8550000,0.8550000,-0.0636713
0.8600000,0.8600000,0.8600000,-0.0613613
0.8650000,0.8650000,0.8650000,-0.0591493
0.8700000,0.8700000,0.8700000,-0.0570306
0.8750000,0.8750000,0.8750000,-0.0550007
0.8800000,0.8800000,0.8800000,-0.0530553
0.8850000,0.8850000,0.8850000,-0.0511905
0.8900000,0.8900000,0.8900000,-0.0494023
0.8950000,0.8950000,0.8950000,-0.0476872
0.9000000,0.9000000,0.9000000,-0.0460418
0.9050000,0.9050000,0.9050000,-0.0444628
0.9100000,0.9100000,0.9100000,-0.0429471
0.9150000,0.9150000,0.9150000,-0.0414918
0.9200000,0.9200000,0.9200000,-0.0400943
0.9250000,0.9250000,0.9250000,-0.0387518
0.9300000,0.9300000,0.9300000,-0.0374618
0.9350000,0.9350000,0.9350000,-0.0362221
0.9400000,0.9400000,0.9400000,-0.0350303
0.9450000,0.9450000,0.9450000,-0.0338844
0.9500000,0.9500000,0.9500000,-0.0327824
0.9550000,0.9550000,0.9550000,-0.0317222
0.9600000,0.9600000,0.9600000,-0.0307021
0.9650000,0.9650000,0.9650000,-0.0297204
0.9700000,0.9700000,0.9700000,-0.0287753
0.9750000,0.9750000,0.9750000,-0.0278654
0.9800000,0.9800000,0.9800000,-0.0269891
0.9850000,0.9850000,0.9850000,-0.0261451
0.9900000,0.9900000,0.9900000,-0.0253318
0.9950000,0.9950000,0.9950000,-0.0245482
1.0000000,1.0000000,1.0000000,-0.0237929
1.0050000,1.0050000,1.0050000,-0.0230647
1.0100000,1.0100000,1.0100000,-0.0223626
1.0150000,1.0150000,1.0150000,-0.0216854
1.0200000,1.0200000,1.0200000,-0.0210322
1.0250000,1.0250000,1.0250000,-0.0204020
1.0300000,1.0300000,1.0300000,-0.0197938
1.0350000,1.0350000,1.0350000,-0.0192069
1.0400000,1.0400000,1.0400000,-0.0186402
1.0450000,1.0450000,1.0450000,-0.0180931
1.0500000,1.0500000,1.0500000,-0.0175648
1.0550000,1.0550000,1.0550000,-0.0170545
1.0600000,1.0600000,1.0600000,-0.0165614
1.0650000,1.0650000,1.0650000,-0.0160851
1.0700000,1.0700000,1.0700000,-0.0156247
1.0750000,1.0750000,1.0750000,-0.0151797
1.0800000,1.0800000,1.0800000,-0.0147495
1.0850000,1.0850000,1.0850000,-0.0143336
1.0900000,1.0900000,1.0900000,-0.0139314
1.0950000,1.0950000,1.0950000,-0.0135423
1.1000000,1.1000000,1.1000000,-0.0131659
1.1050000,1.1050000,1.1050000,-0.0128017
1.1100000,1.1100000,1.1100000,-0.0124493
1.1150000,1.1150000,1.1150000,-0.0121083
1.1200000,1.1200000,1.1200000,-0.0117781
1.1250000,1.1250000,1.1250000,-0.0114584
1.1300000,1.1300000,1.1300000,-0.0111489
1.1350000,1.1350000,1.1350000,-0.0108491
1.1400000,1.1400000,1.1400000,-0.0105588
1.1450000,1.1450000,1.1450000,-0.0102775
1.1500000,1.1500000,1.1500000,-0.0100049
1.1550000,1.1550000,1.1550000,-0.0097408
1.1600000,1.1600000,1.1600000,-0.0094848
1.1650000,1.1650000,1.1650000,-0.0092367
1.1700000,1.1700000,1.1700000,-0.0089962
1.1750000,1.1750000,1.1750000,-0.0087629
1.1800000,1.1800000,1.1800000,-0.0085367
1.1850000,1.1850000,1.1850000,-0.0083174
1.1900000,1.1900000,1.1900000,-0.0081046
1.1950000,1.1950000,1.1950000,-0.0078981
1.2000000,1.2000000,1.2000000,-0.0076978
1.2050000,1.2050000,1.2050000,-0.0075035
1.2100000,1.2100000,1.2100000,-0.0073148
1.2150000,1.2150000,1.2150000,-0.0071317
1.2200000,1.2200000,1.2200000,-0.0069539
1.2250000,1.2250000,1.2250000,-0.0067813
1.2300000,1.2300000,1.2300000,-0.0066137
1.2350000,1.2350000,1.2350000,-0.0064510
1.2400000,1.2400000,1.2400000,-0.0062929
1.2450000,1.2450000,1.2450000,-0.0061393
1.2500000,1.2500000,1.2500000,-0.0059901
1.2550000,1.2550000,1.2550000,-0.0058451
1.2600000,1.2600000,1.2600000,-0.0057042
1.2650000,1.2650000,1.2650000,-0.0055673
1.2700000,1.2700000,1.2700000,-0.0054342
1.2750000,1.2750000,1.2750000,-0.0053049
1.2800000,1.2800000,1.2800000,-0.0051791
1.2850000,1.2850000,1.2850000,-0.0050568
1.2900000,1.2900000,1.2900000,-0.0049379
