# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1000000000000.0000000
0.0050000,0.0050000,0.0050000,1000000000000.0000000
0.0100000,0.0100000,0.0100000,1000000000000.0000000
0.0150000,0.0150000,0.0150000,1000000000000.0000000
0.0200000,0.0200000,0.0200000,1000000000000.0000000
0.0250000,0.0250000,0.0250000,1000000000000.0000000
0.0300000,0.0300000,0.0300000,249255889296.9253540
0.0350000,0.0350000,0.0350000,57684571964.0935593
0.0400000,0.0400000,0.0400000,15652730790.3192596
0.0450000,0.0450000,0.0450000,4827148721.1894798
0.0500000,0.0500000,0.0500000,1653759772.6839674
0.0550000,0.0550000,0.0550000,618783741.7621197
0.0600000,0.0600000,0.0600000,249630662.2818391
0.0650000,0.0650000,0.0650000,107539963.7430454
0.0700000,0.0700000,0.0700000,49135677.8522455
0.0750000,0.0750000,0.0750000,23713086.8237917
0.0800000,0.0800000,0.0800000,12070470.4270809
0.0850000,0.0850000,0.0850000,6487934.8614968
0.0900000,0.0900000,0.0900000,3651758.8997465
0.0950000,0.0950000,0.0950000,2149551.7837181
0.1000000,0.1000000,0.1000000,1321185.2240710
0.1050000,0.1050000,0.1050000,805743.4111271
0.1100000,0.1100000,0.1100000,510568.3546890
0.1150000,0.1150000,0.1150000,335511.3108797
0.1200000,0.1200000,0.1200000,213794.9620106
0.1250000,0.1250000,0.1250000,138633.3239152
0.1300000,0.1300000,0.1300000,92061.9145242
0.1350000,0.1350000,0.1350000,62503.7220305
0.1400000,0.1400000,0.1400000,43307.9493936
0.1450000,0.1450000,0.1450000,29987.4748027
0.1500000,0.1500000,0.1500000,20508.2946862
0.1550000,0.1550000,0.1550000,14245.4122321
0.1600000,0.1600000,0.1600000,10041.0835591
0.1650000,0.1650000,0.1650000,7175.4148737
0.1700000,0.1700000,0.1700000,5193.5769372
0.1750000,0.1750000,0.1750000,3803.8202270
0.1800000,0.1800000,0.1800000,2816.2787915
0.1850000,0.1850000,0.1850000,2105.6712279
0.1900000,0.1900000,0.1900000,1603.1560856
0.1950000,0.1950000,0.1950000,1190.1835184
0.2000000,0.2000000,0.2000000,890.1479841
0.2050000,0.2050000,0.2050000,670.3693418
0.2100000,0.2100000,0.2100000,508.1536404
0.2150000,0.2150000,0.2150000,387.5835719
0.2200000,0.2200000,0.2200000,297.3890083
0.2250000,0.2250000,0.2250000,229.5186513
0.2300000,0.2300000,0.2300000,178.1717548
0.2350000,0.2350000,0.2350000,139.1349009
0.2400000,0.2400000,0.2400000,109.3231652
0.2450000,0.2450000,0.2450000,86.4596544
0.2500000,0.2500000,0.2500000,68.8493933
0.2550000,0.2550000,0.2550000,55.2185897
0.2600000,0.2600000,0.2600000,44.6023195
0.2650000,0.2650000,0.2650000,36.2703091
0.2700000,0.2700000,0.2700000,29.6783183
0.2750000,0.2750000,0.2750000,24.4290190
0.2800000,0.2800000,0.2800000,20.2331652
0.2850000,0.2850000,0.2850000,16.8743455
0.2900000,0.2900000,0.2900000,14.1835973
0.2950000,0.2950000,0.2950000,12.0242729
0.3000000,0.3000000,0.3000000,10.2838289
0.3050000,0.3050000,0.3050000,8.8698704
0.3100000,0.3100000,0.3100000,7.7082881
0.3150000,0.3150000,0.3150000,6.7409967
0.3200000,0.3200000,0.3200000,5.9224267
0.3250000,0.3250000,0.3250000,5.2166134
0.3300000,0.3300000,0.3300000,4.5964255
0.3350000,0.3350000,0.3350000,4.0436632
0.3400000,0.3400000,0.3400000,3.5477675
0.3450000,0.3450000,0.3450000,3.1029215
0.3500000,0.3500000,0.3500000,2.7050118
0.3550000,0.3550000,0.3550000,2.3494766
0.3600000,0.3600000,0.3600000,2.0302492
0.3650000,0.3650000,0.3650000,1.7395694
0.3700000,0.3700000,0.3700000,1.4684863
0.3750000,0.3750000,0.3750000,1.2085315
0.3800000,0.3800000,0.3800000,0.9542532
0.3850000,0.3850000,0.3850000,0.7043663
0.3900000,0.3900000,0.3900000,0.4604907
0.3950000,0.3950000,0.3950000,0.2255173
0.4000000,0.4000000,0.4000000,0.0031971
0.4050000,0.4050000,0.4050000,-0.2018866
0.4100000,0.4100000,0.4100000,-0.3850845
0.4150000,0.4150000,0.4150000,-0.5429619
0.4200000,0.4200000,0.4200000,-0.6742084
0.4250000,0.4250000,0.4250000,-0.7797530
0.4300000,0.4300000,0.4300000,-0.8623135
0.4350000,0.4350000,0.4350000,-0.9256497
0.4400000,0.4400000,0.4400000,-0.9736137
0.4450000,0.4450000,0.4450000,-1.0092560
0.4500000,0.4500000,0.4500000,-1.0344048
0.4550000,0.4550000,0.4550000,-1.0498681
0.4600000,0.4600000,0.4600000,-1.0559871
0.4650000,0.4650000,0.4650000,-1.0531445
0.4700000,0.4700000,0.4700000,-1.0420218
0.4750000,0.4750000,0.4750000,-1.0236185
0.4800000,0.4800000,0.4800000,-0.9991420
0.4850000,0.4850000,0.4850000,-0.9698674
0.4900000,0.4900000,0.4900000,-0.9370220
0.4950000,0.4950000,0.4950000,-0.9017118
0.5000000,0.5000000,0.5000000,-0.8648849
0.5050000,0.5050000,0.5050000,-0.8273242
0.5100000,0.5100000,0.5100000,-0.7896549
0.5150000,0.5150000,0.5150000,-0.7523629
0.5200000,0.5200000,0.5200000,-0.7158147
0.5250000,0.5250000,0.5250000,-0.6802785
0.5300000,0.5300000,0.5300000,-0.6459424
0.5350000,0.5350000,0.5350000,-0.6129317
0.5400000,0.5400000,0.5400000,-0.5813221
0.5450000,0.5450000,0.5450000,-0.5511510
0.5500000,0.5500000,0.5500000,-0.5224271
0.5550000,0.5550000,0.5550000,-0.4951374
0.5600000,0.5600000,0.5600000,-0.4692532
0.5650000,0.5650000,0.5650000,-0.4447343
0.5700000,0.5700000,0.5700000,-0.4215327
0.5750000,0.5750000,0.5750000,-0.3995955
0.5800000,0.5800000,0.5800000,-0.3788667
0.5850000,0.5850000,0.5850000,-0.3592886
0.5900000,0.5900000,0.5900000,-0.3408035
0.5950000,0.5950000,0.5950000,-0.3233543
0.6000000,0.6000000,0.6000000,-0.3068851
0.6050000,0.6050000,0.6050000,-0.2913415
