# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,3078097336.2340074
0.0050000,0.0050000,0.0050000,1129883163.7692473
0.0100000,0.0100000,0.0100000,455410429.5831769
0.0150000,0.0150000,0.0150000,208243471.2659570
0.0200000,0.0200000,0.0200000,112560280.7710985
0.0250000,0.0250000,0.0250000,67841283.8491556
0.0300000,0.0300000,0.0300000,47566090.2394100
0.0350000,0.0350000,0.0350000,27803164.0998646
0.0400000,0.0400000,0.0400000,17321033.6442813
0.0450000,0.0450000,0.0450000,11464290.0784160
0.0500000,0.0500000,0.0500000,7978859.3471662
0.0550000,0.0550000,0.0550000,5757841.9208675
0.0600000,0.0600000,0.0600000,4137419.8820898
0.0650000,0.0650000,0.0650000,2939262.6586268
0.0700000,0.0700000,0.0700000,1871931.9642972
0.0750000,0.0750000,0.0750000,1229627.7250160
0.0800000,0.0800000,0.0800000,837951.2795224
0.0850000,0.0850000,0.0850000,596559.1302250
0.0900000,0.0900000,0.0900000,432494.1636264
0.0950000,0.0950000,0.0950000,318419.4452667
0.1000000,0.1000000,0.1000000,240236.3712110
0.1050000,0.1050000,0.1050000,171045.5109493
0.1100000,0.1100000,0.1100000,124215.5131161
0.1150000,0.1150000,0.1150000,91692.6488886
0.1200000,0.1200000,0.1200000,69075.3630292
0.1250000,0.1250000,0.1250000,53037.0010063
0.1300000,0.1300000,0.1300000,41439.4236489
0.1350000,0.1350000,0.1350000,32890.0671342
0.1400000,0.1400000,0.1400000,24634.4612867
0.1450000,0.1450000,0.1450000,18610.5086183
0.1500000,0.1500000,0.1500000,14172.9608977
0.1550000,0.1550000,0.1550000,10858.9278015
0.1600000,0.1600000,0.1600000,8354.0749283
0.1650000,0.1650000,0.1650000,6441.5282925
0.1700000,0.1700000,0.1700000,4969.0825257
0.1750000,0.1750000,0.1750000,3663.3645622
0.1800000,0.1800000,0.1800000,2696.0555915
0.1850000,0.1850000,0.1850000,1975.5667302
0.1900000,0.1900000,0.1900000,1752.2462926
0.1950000,0.1950000,0.1950000,1344.1607751
0.2000000,0.2000000,0.2000000,1034.6562019
0.2050000,0.2050000,0.2050000,798.8051346
0.2100000,0.2100000,0.2100000,618.3179608
0.2150000,0.2150000,0.2150000,479.6735162
0.2200000,0.2200000,0.2200000,372.8057487
0.2250000,0.2250000,0.2250000,290.1727618
0.2300000,0.2300000,0.2300000,226.0922963
0.2350000,0.2350000,0.2350000,176.2641880
0.2400000,0.2400000,0.2400000,137.4233998
0.2450000,0.2450000,0.2450000,107.0836857
0.2500000,0.2500000,0.2500000,83.3453393
0.2550000,0.2550000,0.2550000,64.7503459
0.2600000,0.2600000,0.2600000,50.1739007
0.2650000,0.2650000,0.2650000,38.7439857
0.2700000,0.2700000,0.2700000,29.7819026
0.2750000,0.2750000,0.2750000,22.7577934
0.2800000,0.2800000,0.2800000,17.2569544
0.2850000,0.2850000,0.2850000,12.9541523
0.2900000,0.2900000,0.2900000,9.5938720
0.2950000,0.2950000,0.2950000,6.9749743
0.3000000,0.3000000,0.3000000,4.9386758
0.3050000,0.3050000,0.3050000,3.3590989
0.3100000,0.3100000,0.3100000,2.1360307
0.3150000,0.3150000,0.3150000,1.1897565
0.3200000,0.3200000,0.3200000,0.4575121
0.3250000,0.3250000,0.3250000,-0.1093583
0.3300000,0.3300000,0.3300000,-0.5482171
0.3350000,0.3350000,0.3350000,-0.8878134
0.3400000,0.3400000,0.3400000,-1.1503358
0.3450000,0.3450000,0.3450000,-1.3525989
0.3500000,0.3500000,0.3500000,-1.5066725
0.3550000,0.3550000,0.3550000,-1.6206769
0.3600000,0.3600000,0.3600000,-1.7001923
0.3650000,0.3650000,0.3650000,-1.7498644
0.3700000,0.3700000,0.3700000,-1.7743114
0.3750000,0.3750000,0.3750000,-1.7780913
0.3800000,0.3800000,0.3800000,-1.7654662
0.3850000,0.3850000,0.3850000,-1.7405946
0.3900000,0.3900000,0.3900000,-1.7077960
0.3950000,0.3950000,0.3950000,-1.6712211
0.4000000,0.4000000,0.4000000,-1.6340664
0.4050000,0.4050000,0.4050000,-1.5980266
