# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,139702106.9857295
0.0050000,0.0050000,0.0050000,71037805.4963167
0.0100000,0.0100000,0.0100000,40907723.9416052
0.0150000,0.0150000,0.0150000,30099884.3367590
0.0200000,0.0200000,0.0200000,24038742.8140761
0.0250000,0.0250000,0.0250000,20034848.9394387
0.0300000,0.0300000,0.0300000,14811605.3714291
0.0350000,0.0350000,0.0350000,11459525.4020152
0.0400000,0.0400000,0.0400000,9076320.6859855
0.0450000,0.0450000,0.0450000,7206670.4091764
0.0500000,0.0500000,0.0500000,5447299.5081224
0.0550000,0.0550000,0.0550000,4155132.2847207
0.0600000,0.0600000,0.0600000,3185582.1389437
0.0650000,0.0650000,0.0650000,2397834.7955556
0.0700000,0.0700000,0.0700000,1805013.3647663
0.0750000,0.0750000,0.0750000,1303124.4989389
0.0800000,0.0800000,0.0800000,932703.6640235
0.0850000,0.0850000,0.0850000,677159.1242191
0.0900000,0.0900000,0.0900000,494197.3155380
0.0950000,0.0950000,0.0950000,363693.2113195
0.1000000,0.1000000,0.1000000,263969.6209131
0.1050000,0.1050000,0.1050000,194152.7312542
0.1100000,0.1100000,0.1100000,145454.7472595
0.1150000,0.1150000,0.1150000,111343.5626057
0.1200000,0.1200000,0.1200000,86176.5645288
0.1250000,0.1250000,0.1250000,63733.3789722
0.1300000,0.1300000,0.1300000,47615.5499938
0.1350000,0.1350000,0.1350000,35927.5646648
0.1400000,0.1400000,0.1400000,27364.4922214
0.1450000,0.1450000,0.1450000,21031.5475260
0.1500000,0.1500000,0.1500000,16299.0185441
0.1550000,0.1550000,0.1550000,12582.3589515
0.1600000,0.1600000,0.1600000,9456.6480652
0.1650000,0.1650000,0.1650000,7144.5705127
0.1700000,0.1700000,0.1700000,5424.0277398
0.1750000,0.1750000,0.1750000,4136.3091260
0.1800000,0.1800000,0.1800000,3167.2814826
0.1850000,0.1850000,0.1850000,2434.3415537
0.1900000,0.1900000,0.1900000,1877.3222269
0.1950000,0.1950000,0.1950000,1457.6016082
0.2000000,0.2000000,0.2000000,1131.6930226
0.2050000,0.2050000,0.2050000,880.9458014
0.2100000,0.2100000,0.2100000,687.3557130
0.2150000,0.2150000,0.2150000,537.4176431
0.2200000,0.2200000,0.2200000,420.9502038
0.2250000,0.2250000,0.2250000,330.2414918
0.2300000,0.2300000,0.2300000,259.4239147
0.2350000,0.2350000,0.2350000,204.0119730
0.2400000,0.2400000,0.2400000,160.5574744
0.2450000,0.2450000,0.2450000,126.3974198
0.2500000,0.2500000,0.2500000,99.4764389
0.2550000,0.2550000,0.2550000,78.2158464
0.2600000,0.2600000,0.2600000,61.4045566
0.2650000,0.2650000,0.2650000,48.1069109
0.2700000,0.2700000,0.2700000,37.5920079
0.2750000,0.2750000,0.2750000,29.2837901
0.2800000,0.2800000,0.2800000,22.7260548
