# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,177132172801.4340820
0.0050000,0.0050000,0.0050000,51659390436.0792999
0.0100000,0.0100000,0.0100000,16890310194.1755867
0.0150000,0.0150000,0.0150000,6072471629.5187778
0.0200000,0.0200000,0.0200000,2365360236.1145649
0.0250000,0.0250000,0.0250000,986728958.2264357
0.0300000,0.0300000,0.0300000,436780681.6158112
0.0350000,0.0350000,0.0350000,203645694.2008684
0.0400000,0.0400000,0.0400000,99411669.8624293
0.0450000,0.0450000,0.0450000,50567966.4070094
0.0500000,0.0500000,0.0500000,26704373.4421541
0.0550000,0.0550000,0.0550000,14601515.4616854
0.0600000,0.0600000,0.0600000,8252914.9822438
0.0650000,0.0650000,0.0650000,4818745.4309551
0.0700000,0.0700000,0.0700000,2907314.1038283
0.0750000,0.0750000,0.0750000,1814106.5088350
0.0800000,0.0800000,0.0800000,1171858.7531219
0.0850000,0.0850000,0.0850000,783996.3272527
0.0900000,0.0900000,0.0900000,542800.0749734
0.0950000,0.0950000,0.0950000,388002.9352793
0.1000000,0.1000000,0.1000000,285263.2562211
0.1050000,0.1050000,0.1050000,207866.3563591
0.1100000,0.1100000,0.1100000,152786.0596178
0.1150000,0.1150000,0.1150000,114251.8334521
0.1200000,0.1200000,0.1200000,86701.3554044
0.1250000,0.1250000,0.1250000,66645.0153313
0.1300000,0.1300000,0.1300000,51842.7547037
0.1350000,0.1350000,0.1350000,40820.5880996
0.1400000,0.1400000,0.1400000,32583.4137623
0.1450000,0.1450000,0.1450000,26442.2475849
0.1500000,0.1500000,0.1500000,21908.5860593
0.1550000,0.1550000,0.1550000,18628.3475556
0.1600000,0.1600000,0.1600000,16197.4681945
0.1650000,0.1650000,0.1650000,12192.9943224
0.1700000,0.1700000,0.1700000,9288.2058261
0.1750000,0.1750000,0.1750000,7159.2648022
0.1800000,0.1800000,0.1800000,5582.7504455
0.1850000,0.1850000,0.1850000,4403.0505204
0.1900000,0.1900000,0.1900000,3510.8080471
0.1950000,0.1950000,0.1950000,2828.5295794
0.2000000,0.2000000,0.2000000,2263.2735100
0.2050000,0.2050000,0.2050000,1825.7126083
0.2100000,0.2100000,0.2100000,1474.8483725
0.2150000,0.2150000,0.2150000,1198.8389726
0.2200000,0.2200000,0.2200000,974.5907281
0.2250000,0.2250000,0.2250000,777.2356157
0.2300000,0.2300000,0.2300000,621.5064105
0.2350000,0.2350000,0.2350000,498.3473537
0.2400000,0.2400000,0.2400000,400.6032345
0.2450000,0.2450000,0.2450000,322.7819906
0.2500000,0.2500000,0.2500000,260.6438915
0.2550000,0.2550000,0.2550000,210.8930597
0.2600000,0.2600000,0.2600000,170.9438815
0.2650000,0.2650000,0.2650000,138.7574561
0.2700000,0.2700000,0.2700000,112.7409879
0.2750000,0.2750000,0.2750000,91.6704979
0.2800000,0.2800000,0.2800000,74.6032094
0.2850000,0.2850000,0.2850000,60.7940132
0.2900000,0.2900000,0.2900000,49.6388878
0.2950000,0.2950000,0.2950000,40.6427216
0.3000000,0.3000000,0.3000000,33.3988110
0.3050000,0.3050000,0.3050000,27.5722675
0.3100000,0.3100000,0.3100000,22.8852084
0.3150000,0.3150000,0.3150000,19.1038939
0.3200000,0.3200000,0.3200000,16.0283987
0.3250000,0.3250000,0.3250000,13.4873094
0.3300000,0.3300000,0.3300000,11.3418734
0.3350000,0.3350000,0.3350000,9.4963167
0.3400000,0.3400000,0.3400000,7.8982436
0.3450000,0.3450000,0.3450000,6.5210047
0.3500000,0.3500000,0.3500000,5.3412551
0.3550000,0.3550000,0.3550000,4.3270605
0.3600000,0.3600000,0.3600000,3.4399285
0.3650000,0.3650000,0.3650000,2.6455796
0.3700000,0.3700000,0.3700000,1.9238861
0.3750000,0.3750000,0.3750000,1.2699648
0.3800000,0.3800000,0.3800000,0.6873405
0.3850000,0.3850000,0.3850000,0.1803076
0.3900000,0.3900000,0.3900000,-0.2500065
0.3950000,0.3950000,0.3950000,-0.6062236
0.4000000,0.4000000,0.4000000,-0.8939029
0.4050000,0.4050000,0.4050000,-1.1205939
0.4100000,0.4100000,0.4100000,-1.2951185
0.4150000,0.4150000,0.4150000,-1.4269850
0.4200000,0.4200000,0.4200000,-1.5255836
0.4250000,0.4250000,0.4250000,-1.5990267
0.4300000,0.4300000,0.4300000,-1.6531772
0.4350000,0.4350000,0.4350000,-1.6915870
0.4400000,0.4400000,0.4400000,-1.7163130
0.4450000,0.4450000,0.4450000,-1.7288642
0.4500000,0.4500000,0.4500000,-1.7307110
0.4550000,0.4550000,0.4550000,-1.7234091
0.4600000,0.4600000,0.4600000,-1.7086193
0.4650000,0.4650000,0.4650000,-1.6880547
0.4700000,0.4700000,0.4700000,-1.6632644
0.4750000,0.4750000,0.4750000,-1.6353803
0.4800000,0.4800000,0.4800000,-1.6050273
0.4850000,0.4850000,0.4850000,-1.5724079
0.4900000,0.4900000,0.4900000,-1.5374747
0.4950000,0.4950000,0.4950000,-1.5001594
0.5000000,0.5000000,0.5000000,-1.4606713
0.5050000,0.5050000,0.5050000,-1.4197810
0.5100000,0.5100000,0.5100000,-1.3788329
0.5150000,0.5150000,0.5150000,-1.3393275
0.5200000,0.5200000,0.5200000,-1.3022946
0.5250000,0.5250000,0.5250000,-1.2679008
0.5300000,0.5300000,0.5300000,-1.2355259
0.5350000,0.5350000,0.5350000,-1.2041625
0.5400000,0.5400000,0.5400000,-1.1728202
0.5450000,0.5450000,0.5450000,-1.1407815
0.5500000,0.5500000,0.5500000,-1.1077570
0.5550000,0.5550000,0.5550000,-1.0739203
0.5600000,0.5600000,0.5600000,-1.0397113
0.5650000,0.5650000,0.5650000,-1.0055108
0.5700000,0.5700000,0.5700000,-0.9714485
0.5750000,0.5750000,0.5750000,-0.9374421
0.5800000,0.5800000,0.5800000,-0.9033515
0.5850000,0.5850000,0.5850000,-0.8691063
0.5900000,0.5900000,0.5900000,-0.8347532
0.5950000,0.5950000,0.5950000,-0.8004407
0.6000000,0.6000000,0.6000000,-0.7663770
0.6050000,0.6050000,0.6050000,-0.7327873
0.6100000,0.6100000,0.6100000,-0.6998834
0.6150000,0.6150000,0.6150000,-0.6678454
0.6200000,0.6200000,0.6200000,-0.6368153
0.6250000,0.6250000,0.6250000,-0.6068961
0.6300000,0.6300000,0.6300000,-0.5781558
0.6350000,0.6350000,0.6350000,-0.5506324
0.6400000,0.6400000,0.6400000,-0.5243397
0.6450000,0.6450000,0.6450000,-0.4992726
0.6500000,0.6500000,0.6500000,-0.4754115
0.6550000,0.6550000,0.6550000,-0.4527263
0.6600000,0.6600000,0.6600000,-0.4311794
0.6650000,0.6650000,0.6650000,-0.4107284
0.6700000,0.6700000,0.6700000,-0.3913277
0.6750000,0.6750000,0.6750000,-0.3729300
0.6800000,0.6800000,0.6800000,-0.3554878
0.6850000,0.6850000,0.6850000,-0.3389535
0.6900000,0.6900000,0.6900000,-0.3232806
0.6950000,0.6950000,0.6950000,-0.3084239
0.7000000,0.7000000,0.7000000,-0.2943397
0.7050000,0.7050000,0.7050000,-0.2809861
0.7100000,0.7100000,0.7100000,-0.2683230
0.7150000,0.7150000,0.7150000,-0.2563122
0.7200000,0.7200000,0.7200000,-0.2449176
0.7250000,0.7250000,0.7250000,-0.2341048
0.7300000,0.7300000,0.7300000,-0.2238414
0.7350000,0.7350000,0.7350000,-0.2140966
0.7400000,0.7400000,0.7400000,-0.2048415
0.7450000,0.7450000,0.7450000,-0.1960489
0.7500000,0.7500000,0.7500000,-0.1876931
0.7550000,0.7550000,0.7550000,-0.1797498
0.7600000,0.7600000,0.7600000,-0.1721963
0.7650000,0.7650000,0.7650000,-0.1650111
0.7700000,0.7700000,0.7700000,-0.1581741
0.7750000,0.7750000,0.7750000,-0.1516662
0.7800000,0.7800000,0.7800000,-0.1454696
