# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,5628604.2178031
0.0050000,0.0050000,0.0050000,3842860.1507450
0.0100000,0.0100000,0.0100000,2618886.0773688
0.0150000,0.0150000,0.0150000,1786665.6854126
0.0200000,0.0200000,0.0200000,1223846.3501385
0.0250000,0.0250000,0.0250000,844449.2648606
0.0300000,0.0300000,0.0300000,589083.5259496
0.0350000,0.0350000,0.0350000,417216.8833791
0.0400000,0.0400000,0.0400000,301413.2834903
0.0450000,0.0450000,0.0450000,223199.1110357
0.0500000,0.0500000,0.0500000,170175.6347978
0.0550000,0.0550000,0.0550000,134038.8939347
0.0600000,0.0600000,0.0600000,109238.7243013
0.0650000,0.0650000,0.0650000,92077.5869013
0.0700000,0.0700000,0.0700000,80095.7787584
0.0750000,0.0750000,0.0750000,71700.9598993
0.0800000,0.0800000,0.0800000,65863.6980914
0.0850000,0.0850000,0.0850000,60539.6297841
0.0900000,0.0900000,0.0900000,51498.2461926
0.0950000,0.0950000,0.0950000,43258.2884485
0.1000000,0.1000000,0.1000000,35063.4430120
0.1050000,0.1050000,0.1050000,28722.7586887
0.1100000,0.1100000,0.1100000,23765.6546695
0.1150000,0.1150000,0.1150000,19846.9024085
0.1200000,0.1200000,0.1200000,16712.4600444
0.1250000,0.1250000,0.1250000,14174.6679267
0.1300000,0.1300000,0.1300000,12094.3620248
0.1350000,0.1350000,0.1350000,10368.0026243
0.1400000,0.1400000,0.1400000,8854.6400557
0.1450000,0.1450000,0.1450000,7329.4649495
0.1500000,0.1500000,0.1500000,6088.0272165
0.1550000,0.1550000,0.1550000,5069.5947263
0.1600000,0.1600000,0.1600000,4228.4422187
0.1650000,0.1650000,0.1650000,3529.8382022
0.1700000,0.1700000,0.1700000,2947.1157729
0.1750000,0.1750000,0.1750000,2459.5412092
0.1800000,0.1800000,0.1800000,2050.7684216
0.1850000,0.1850000,0.1850000,1720.1178239
0.1900000,0.1900000,0.1900000,1432.1887373
0.1950000,0.1950000,0.1950000,1190.6544453
0.2000000,0.2000000,0.2000000,988.2618045
0.2050000,0.2050000,0.2050000,818.9241310
0.2100000,0.2100000,0.2100000,677.4990510
0.2150000,0.2150000,0.2150000,559.6226352
0.2200000,0.2200000,0.2200000,461.5826253
0.2250000,0.2250000,0.2250000,380.2188579
0.2300000,0.2300000,0.2300000,312.8427889
0.2350000,0.2350000,0.2350000,257.1701648
0.2400000,0.2400000,0.2400000,211.2577847
0.2450000,0.2450000,0.2450000,173.4316248
0.2500000,0.2500000,0.2500000,142.2390761
0.2550000,0.2550000,0.2550000,116.4898449
0.2600000,0.2600000,0.2600000,95.2857055
0.2650000,0.2650000,0.2650000,77.9224646
0.2700000,0.2700000,0.2700000,63.7864261
0.2750000,0.2750000,0.2750000,52.3275120
0.2800000,0.2800000,0.2800000,43.0643863
0.2850000,0.2850000,0.2850000,35.5870046
0.2900000,0.2900000,0.2900000,29.5521385
0.2950000,0.2950000,0.2950000,24.6754633
0.3000000,0.3000000,0.3000000,20.7240920
0.3050000,0.3050000,0.3050000,17.5109081
0.3100000,0.3100000,0.3100000,14.8882678
0.3150000,0.3150000,0.3150000,12.7370728
0.3200000,0.3200000,0.3200000,10.9497665
0.3250000,0.3250000,0.3250000,9.4180877
0.3300000,0.3300000,0.3300000,8.0466460
0.3350000,0.3350000,0.3350000,6.7853383
0.3400000,0.3400000,0.3400000,5.6359992
0.3450000,0.3450000,0.3450000,4.6214303
0.3500000,0.3500000,0.3500000,3.7547188
0.3550000,0.3550000,0.3550000,3.0305984
0.3600000,0.3600000,0.3600000,2.4306616
0.3650000,0.3650000,0.3650000,1.9313511
0.3700000,0.3700000,0.3700000,1.5097905
0.3750000,0.3750000,0.3750000,1.1460727
0.3800000,0.3800000,0.3800000,0.8235670
0.3850000,0.3850000,0.3850000,0.5300842
0.3900000,0.3900000,0.3900000,0.2595209
0.3950000,0.3950000,0.3950000,0.0111914
0.4000000,0.4000000,0.4000000,-0.2131483
0.4050000,0.4050000,0.4050000,-0.4118809
0.4100000,0.4100000,0.4100000,-0.5844194
0.4150000,0.4150000,0.4150000,-0.7312591
0.4200000,0.4200000,0.4200000,-0.8539288
0.4250000,0.4250000,0.4250000,-0.9547161
0.4300000,0.4300000,0.4300000,-1.0361630
0.4350000,0.4350000,0.4350000,-1.1006287
0.4400000,0.4400000,0.4400000,-1.1500892
0.4450000,0.4450000,0.4450000,-1.1861582
