# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,595383192.1281871
0.0050000,0.0050000,0.0050000,573970363.0881674
0.0100000,0.0100000,0.0100000,519615296.7105078
0.0150000,0.0150000,0.0150000,442690387.3327513
0.0200000,0.0200000,0.0200000,356192223.9688672
0.0250000,0.0250000,0.0250000,272527021.5236589
0.0300000,0.0300000,0.0300000,199624874.6358455
0.0350000,0.0350000,0.0350000,140977112.9441285
0.0400000,0.0400000,0.0400000,96649407.0802930
0.0450000,0.0450000,0.0450000,64739232.3509118
0.0500000,0.0500000,0.0500000,42617642.7839693
0.0550000,0.0550000,0.0550000,27713894.7151947
0.0600000,0.0600000,0.0600000,17882014.9516511
0.0650000,0.0650000,0.0650000,11491598.8902792
0.0700000,0.0700000,0.0700000,7378485.3673614
0.0750000,0.0750000,0.0750000,4746134.8275862
0.0800000,0.0800000,0.0800000,3065453.1828219
0.0850000,0.0850000,0.0850000,1992078.1342043
0.0900000,0.0900000,0.0900000,1304893.2343059
0.0950000,0.0950000,0.0950000,862586.1009213
0.1000000,0.1000000,0.1000000,569337.0157147
0.1050000,0.1050000,0.1050000,378778.1777294
0.1100000,0.1100000,0.1100000,254103.3716767
0.1150000,0.1150000,0.1150000,171930.8484437
0.1200000,0.1200000,0.1200000,117349.2699652
0.1250000,0.1250000,0.1250000,80788.1076103
0.1300000,0.1300000,0.1300000,56089.6732954
0.1350000,0.1350000,0.1350000,39278.3713766
0.1400000,0.1400000,0.1400000,27740.0311040
0.1450000,0.1450000,0.1450000,19754.8326634
0.1500000,0.1500000,0.1500000,14182.9673865
0.1550000,0.1550000,0.1550000,10226.7350868
0.1600000,0.1600000,0.1600000,7385.1577883
0.1650000,0.1650000,0.1650000,5368.7894126
0.1700000,0.1700000,0.1700000,3927.8294007
0.1750000,0.1750000,0.1750000,2890.9940365
0.1800000,0.1800000,0.1800000,2139.9883220
0.1850000,0.1850000,0.1850000,1604.9250091
0.1900000,0.1900000,0.1900000,1203.3779471
0.1950000,0.1950000,0.1950000,907.0901879
0.2000000,0.2000000,0.2000000,687.2036429
0.2050000,0.2050000,0.2050000,523.1137265
0.2100000,0.2100000,0.2100000,400.0252338
0.2150000,0.2150000,0.2150000,307.2483055
0.2200000,0.2200000,0.2200000,237.0077924
0.2250000,0.2250000,0.2250000,183.6116319
0.2300000,0.2300000,0.2300000,142.8676756
0.2350000,0.2350000,0.2350000,111.6714166
0.2400000,0.2400000,0.2400000,87.7118470
0.2450000,0.2450000,0.2450000,69.2594154
0.2500000,0.2500000,0.2500000,55.0107833
0.2550000,0.2550000,0.2550000,43.9739873
0.2600000,0.2600000,0.2600000,35.3866384
0.2650000,0.2650000,0.2650000,28.6628056
0.2700000,0.2700000,0.2700000,23.3585683
0.2750000,0.2750000,0.2750000,19.1432310
0.2800000,0.2800000,0.2800000,15.7715758
0.2850000,0.2850000,0.2850000,13.0609706
0.2900000,0.2900000,0.2900000,10.8748646
0.2950000,0.2950000,0.2950000,9.1097414
0.3000000,0.3000000,0.3000000,7.6835782
0.3050000,0.3050000,0.3050000,6.5270476
0.3100000,0.3100000,0.3100000,5.5798047
0.3150000,0.3150000,0.3150000,4.7915734
0.3200000,0.3200000,0.3200000,4.1243031
0.3250000,0.3250000,0.3250000,3.5520894
0.3300000,0.3300000,0.3300000,3.0587042
0.3350000,0.3350000,0.3350000,2.6342402
0.3400000,0.3400000,0.3400000,2.2718950
0.3450000,0.3450000,0.3450000,1.9647852
0.3500000,0.3500000,0.3500000,1.7016895
0.3550000,0.3550000,0.3550000,1.4629405
0.3600000,0.3600000,0.3600000,1.2232980
0.3650000,0.3650000,0.3650000,0.9642955
0.3700000,0.3700000,0.3700000,0.6846654
0.3750000,0.3750000,0.3750000,0.3979357
0.3800000,0.3800000,0.3800000,0.1218677
0.3850000,0.3850000,0.3850000,-0.1294924
0.3900000,0.3900000,0.3900000,-0.3477966
0.3950000,0.3950000,0.3950000,-0.5293626
0.4000000,0.4000000,0.4000000,-0.6739162
0.4050000,0.4050000,0.4050000,-0.7837563
0.4100000,0.4100000,0.4100000,-0.8630287
0.4150000,0.4150000,0.4150000,-0.9168653
0.4200000,0.4200000,0.4200000,-0.9504587
0.4250000,0.4250000,0.4250000,-0.9683245
0.4300000,0.4300000,0.4300000,-0.9740164
0.4350000,0.4350000,0.4350000,-0.9703437
0.4400000,0.4400000,0.4400000,-0.9597962
0.4450000,0.4450000,0.4450000,-0.9447885
0.4500000,0.4500000,0.4500000,-0.9275986
0.4550000,0.4550000,0.4550000,-0.9101369
0.4600000,0.4600000,0.4600000,-0.8937950
0.4650000,0.4650000,0.4650000,-0.8794958
0.4700000,0.4700000,0.4700000,-0.8677588
0.4750000,0.4750000,0.4750000,-0.8586594
0.4800000,0.4800000,0.4800000,-0.8518683
0.4850000,0.4850000,0.4850000,-0.8468814
0.4900000,0.4900000,0.4900000,-0.8432690
0.4950000,0.4950000,0.4950000,-0.8406988
0.5000000,0.5000000,0.5000000,-0.8386820
0.5050000,0.5050000,0.5050000,-0.8363250
0.5100000,0.5100000,0.5100000,-0.8323937
0.5150000,0.5150000,0.5150000,-0.8256587
0.5200000,0.5200000,0.5200000,-0.8152467
0.5250000,0.5250000,0.5250000,-0.8008057
0.5300000,0.5300000,0.5300000,-0.7824725
0.5350000,0.5350000,0.5350000,-0.7607316
0.5400000,0.5400000,0.5400000,-0.7362531
0.5450000,0.5450000,0.5450000,-0.7097607
0.5500000,0.5500000,0.5500000,-0.6819437
0.5550000,0.5550000,0.5550000,-0.6534089
0.5600000,0.5600000,0.5600000,-0.6246615
0.5650000,0.5650000,0.5650000,-0.5961045
0.5700000,0.5700000,0.5700000,-0.5680466
0.5750000,0.5750000,0.5750000,-0.5407160
0.5800000,0.5800000,0.5800000,-0.5142742
0.5850000,0.5850000,0.5850000,-0.4888288
0.5900000,0.5900000,0.5900000,-0.4644457
0.5950000,0.5950000,0.5950000,-0.4411581
0.6000000,0.6000000,0.6000000,-0.4189752
0.6050000,0.6050000,0.6050000,-0.3978880
0.6100000,0.6100000,0.6100000,-0.3778744
0.6150000,0.6150000,0.6150000,-0.3589032
0.6200000,0.6200000,0.6200000,-0.3409369
0.6250000,0.6250000,0.6250000,-0.3239343
0.6300000,0.6300000,0.6300000,-0.3078516
0.6350000,0.6350000,0.6350000,-0.2926444
0.6400000,0.6400000,0.6400000,-0.2782679
0.6450000,0.6450000,0.6450000,-0.2646783
0.6500000,0.6500000,0.6500000,-0.2518327
0.6550000,0.6550000,0.6550000,-0.2396896
0.6600000,0.6600000,0.6600000,-0.2282093
0.6650000,0.6650000,0.6650000,-0.2173538
0.6700000,0.6700000,0.6700000,-0.2070871
0.6750000,0.6750000,0.6750000,-0.1973750
0.6800000,0.6800000,0.6800000,-0.1881849
0.6850000,0.6850000,0.6850000,-0.1794864
0.6900000,0.6900000,0.6900000,-0.1712506
0.6950000,0.6950000,0.6950000,-0.1634506
0.7000000,0.7000000,0.7000000,-0.1560607
0.7050000,0.7050000,0.7050000,-0.1490571
0.7100000,0.7100000,0.7100000,-0.1424172
0.7150000,0.7150000,0.7150000,-0.1361200
0.7200000,0.7200000,0.7200000,-0.1301456
0.7250000,0.7250000,0.7250000,-0.1244755
0.7300000,0.7300000,0.7300000,-0.1190923
0.7350000,0.7350000,0.7350000,-0.1139796
0.7400000,0.7400000,0.7400000,-0.1091221
0.7450000,0.7450000,0.7450000,-0.1045054
0.7500000,0.7500000,0.7500000,-0.1001160
0.7550000,0.7550000,0.7550000,-0.0959412
0.7600000,0.7600000,0.7600000,-0.0919691
0.7650000,0.7650000,0.7650000,-0.0881886
0.7700000,0.7700000,0.7700000,-0.0845892
0.7750000,0.7750000,0.7750000,-0.0811610
0.7800000,0.7800000,0.7800000,-0.0778948
0.7850000,0.7850000,0.7850000,-0.0747819
0.7900000,0.7900000,0.7900000,-0.0718140
0.7950000,0.7950000,0.7950000,-0.0689835
0.8000000,0.8000000,0.8000000,-0.0662832
0.8050000,0.8050000,0.8050000,-0.0637062
0.8100000,0.8100000,0.8100000,-0.0612461
0.8150000,0.8150000,0.8150000,-0.0588969
0.8200000,0.8200000,0.8200000,-0.0566528
0.8250000,0.8250000,0.8250000,-0.0545085
0.8300000,0.8300000,0.8300000,-0.0524590
0.8350000,0.8350000,0.8350000,-0.0504994
0.8400000,0.8400000,0.8400000,-0.0486253
0.8450000,0.8450000,0.8450000,-0.0468323
0.8500000,0.8500000,0.8500000,-0.0451166
0.8550000,0.8550000,0.8550000,-0.0434742
0.8600000,0.8600000,0.8600000,-0.0419016
0.8650000,0.8650000,0.8650000,-0.0403955
0.8700000,0.8700000,0.8700000,-0.0389525
0.8750000,0.8750000,0.8750000,-0.0375697
0.8800000,0.8800000,0.8800000,-0.0362443
0.8850000,0.8850000,0.8850000,-0.0349734
0.8900000,0.8900000,0.8900000,-0.0337546
0.8950000,0.8950000,0.8950000,-0.0325854
0.9000000,0.9000000,0.9000000,-0.0314634
0.9050000,0.9050000,0.9050000,-0.0303866
0.9100000,0.9100000,0.9100000,-0.0293528
0.9150000,0.9150000,0.9150000,-0.0283601
0.9200000,0.9200000,0.9200000,-0.0274065
0.9250000,0.9250000,0.9250000,-0.0264904
0.9300000,0.9300000,0.9300000,-0.0256101
0.9350000,0.9350000,0.9350000,-0.0247639
0.9400000,0.9400000,0.9400000,-0.0239503
0.9450000,0.9450000,0.9450000,-0.0231680
0.9500000,0.9500000,0.9500000,-0.0224154
0.9550000,0.9550000,0.9550000,-0.0216915
0.9600000,0.9600000,0.9600000,-0.0209948
0.9650000,0.9650000,0.9650000,-0.0203242
0.9700000,0.9700000,0.9700000,-0.0196787
0.9750000,0.9750000,0.9750000,-0.0190570
0.9800000,0.9800000,0.9800000,-0.0184583
0.9850000,0.9850000,0.9850000,-0.0178816
0.9900000,0.9900000,0.9900000,-0.0173259
0.9950000,0.9950000,0.9950000,-0.0167903
1.0000000,1.0000000,1.0000000,-0.0162741
1.0050000,1.0050000,1.0050000,-0.0157764
1.0100000,1.0100000,1.0100000,-0.0152965
1.0150000,1.0150000,1.0150000,-0.0148336
1.0200000,1.0200000,1.0200000,-0.0143870
1.0250000,1.0250000,1.0250000,-0.0139562
1.0300000,1.0300000,1.0300000,-0.0135404
1.0350000,1.0350000,1.0350000,-0.0131390
