# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,4116571570.7508893
0.0050000,0.0050000,0.0050000,1554631303.5214872
0.0100000,0.0100000,0.0100000,631362826.9086760
0.0150000,0.0150000,0.0150000,273635891.7179396
0.0200000,0.0200000,0.0200000,126557601.0087385
0.0250000,0.0250000,0.0250000,63809823.1979164
0.0300000,0.0300000,0.0300000,37994610.5487223
0.0350000,0.0350000,0.0350000,27420757.8724832
0.0400000,0.0400000,0.0400000,20466721.5687661
0.0450000,0.0450000,0.0450000,14958127.0524162
0.0500000,0.0500000,0.0500000,11494261.6409847
0.0550000,0.0550000,0.0550000,8011356.2628740
0.0600000,0.0600000,0.0600000,6070086.8039174
0.0650000,0.0650000,0.0650000,4012555.4011167
0.0700000,0.0700000,0.0700000,2749833.4774710
0.0750000,0.0750000,0.0750000,1917997.9248553
0.0800000,0.0800000,0.0800000,1358531.7593591
0.0850000,0.0850000,0.0850000,979011.8499712
0.0900000,0.0900000,0.0900000,692647.8433432
0.0950000,0.0950000,0.0950000,490050.0032610
0.1000000,0.1000000,0.1000000,338928.5855611
0.1050000,0.1050000,0.1050000,237930.7732548
0.1100000,0.1100000,0.1100000,169374.3220745
0.1150000,0.1150000,0.1150000,122157.7416990
0.1200000,0.1200000,0.1200000,89193.6145803
0.1250000,0.1250000,0.1250000,65888.1578690
0.1300000,0.1300000,0.1300000,49217.8027467
0.1350000,0.1350000,0.1350000,37158.3434923
0.1400000,0.1400000,0.1400000,28337.9407251
0.1450000,0.1450000,0.1450000,21815.8129619
0.1500000,0.1500000,0.1500000,16061.1056206
0.1550000,0.1550000,0.1550000,11807.2444268
0.1600000,0.1600000,0.1600000,8739.1720639
0.1650000,0.1650000,0.1650000,6509.4323701
0.1700000,0.1700000,0.1700000,4877.3007148
0.1750000,0.1750000,0.1750000,3674.5209758
0.1800000,0.1800000,0.1800000,2782.5004122
0.1850000,0.1850000,0.1850000,2116.9836714
0.1900000,0.1900000,0.1900000,1630.0530340
0.1950000,0.1950000,0.1950000,1253.4317512
0.2000000,0.2000000,0.2000000,967.9488389
0.2050000,0.2050000,0.2050000,750.5406575
0.2100000,0.2100000,0.2100000,584.2494043
0.2150000,0.2150000,0.2150000,456.4263932
0.2200000,0.2200000,0.2200000,357.0708074
0.2250000,0.2250000,0.2250000,279.2098681
