# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.7500000,0.0000000,-0.0350271,212768.4380398
0.7600000,0.0100000,-0.0250271,176912.2127823
0.7700000,0.0200000,-0.0150271,140083.1611361
0.7800000,0.0300000,-0.0050271,106207.9461655
0.7900000,0.0400000,0.0049729,77558.9368449
0.8000000,0.0500000,0.0149729,54879.2017843
0.8100000,0.0600000,0.0249729,37843.2045733
0.8200000,0.0700000,0.0349729,25560.5221489
0.8300000,0.0800000,0.0449729,16980.5535738
0.8400000,0.0900000,0.0549729,11151.4187170
0.8500000,0.1000000,0.0649729,7264.0031950
0.8600000,0.1100000,0.0749729,4706.1158372
0.8700000,0.1200000,0.0849729,3038.5943863
0.8800000,0.1300000,0.0949729,1953.1173574
0.8900000,0.1400000,0.1049729,1267.8507998
0.9000000,0.1500000,0.1149729,812.0853729
0.9100000,0.1600000,0.1249729,517.6818948
0.9200000,0.1700000,0.1349729,326.9387787
0.9300000,0.1800000,0.1449729,204.1026527
0.9400000,0.1900000,0.1549729,124.9054716
0.9500000,0.2000000,0.1649729,72.9924317
0.9600000,0.2100000,0.1749729,38.4989435
0.9700000,0.2200000,0.1849729,16.3028350
0.9800000,0.2300000,0.1949729,-0.2969561
0.9900000,0.2400000,0.2049729,-16.3765261
1.0000000,0.2500000,0.2149729,-28.8765280
1.0100000,0.2600000,0.2249729,-37.6231080
1.0200000,0.2700000,0.2349729,-42.8068214
1.0300000,0.2800000,0.2449729,-45.5417733
1.0400000,0.2900000,0.2549729,-46.7109349
1.0500000,0.3000000,0.2649729,-46.6149930
1.0600000,0.3100000,0.2749729,-45.3763224
1.0700000,0.3200000,0.2849729,-43.2752214
1.0800000,0.3300000,0.2949729,-40.6460330
1.0900000,0.3400000,0.3049729,-37.7497739
1.1000000,0.3500000,0.3149729,-34.8191349
1.1100000,0.3600000,0.3249729,-32.3718044
1.1200000,0.3700000,0.3349729,-31.1883671
1.1300000,0.3800000,0.3449729,-30.1215323
1.1400000,0.3900000,0.3549729,-28.3939941
1.1500000,0.4000000,0.3649729,-26.1938836
1.1600000,0.4100000,0.3749729,-23.8225831
1.1700000,0.4200000,0.3849729,-21.5189108
1.1800000,0.4300000,0.3949729,-19.4244875
1.1900000,0.4400000,0.4049729,-17.5605042
1.2000000,0.4500000,0.4149729,-15.8810801
1.2100000,0.4600000,0.4249729,-14.3530239
1.2200000,0.4700000,0.4349729,-12.9696246
1.2300000,0.4800000,0.4449729,-11.7303513
1.2400000,0.4900000,0.4549729,-10.6296373
1.2500000,0.5000000,0.4649729,-9.6564463
1.2600000,0.5100000,0.4749729,-8.7970568
1.2700000,0.5200000,0.4849729,-8.0374419
1.2800000,0.5300000,0.4949729,-7.3645742
1.2900000,0.5400000,0.5049729,-6.7669314
1.3000000,0.5500000,0.5149729,-6.2345644
1.3100000,0.5600000,0.5249729,-5.7589710
1.3200000,0.5700000,0.5349729,-5.3329067
1.3300000,0.5800000,0.5449729,-4.9501909
1.3400000,0.5900000,0.5549729,-4.6055349
1.3500000,0.6000000,0.5649729,-4.2943956
