# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.7500000,0.0000000,-0.0219615,177203.6623853
0.7600000,0.0100000,-0.0119615,139759.0871414
0.7700000,0.0200000,-0.0019615,105597.9822077
0.7800000,0.0300000,0.0080385,76887.2022616
0.7900000,0.0400000,0.0180385,54269.3673144
0.8000000,0.0500000,0.0280385,37345.1131911
0.8100000,0.0600000,0.0380385,25186.6307280
0.8200000,0.0700000,0.0480385,16725.7279162
0.8300000,0.0800000,0.0580385,10980.1908762
0.8400000,0.0900000,0.0680385,7149.4658982
0.8500000,0.1000000,0.0780385,4629.1699007
0.8600000,0.1100000,0.0880385,2986.2691329
0.8700000,0.1200000,0.0980385,1921.7149712
0.8800000,0.1300000,0.1080385,1259.1347143
0.8900000,0.1400000,0.1180385,815.7953395
0.9000000,0.1500000,0.1280385,530.0280455
0.9100000,0.1600000,0.1380385,345.5734739
0.9200000,0.1700000,0.1480385,226.1397506
0.9300000,0.1800000,0.1580385,148.7063801
0.9400000,0.1900000,0.1680385,98.4535898
0.9500000,0.2000000,0.1780385,65.6930191
0.9600000,0.2100000,0.1880385,43.9254264
0.9700000,0.2200000,0.1980385,5.7844493
0.9800000,0.2300000,0.2080385,-25.0862942
0.9900000,0.2400000,0.2180385,-43.5975369
1.0000000,0.2500000,0.2280385,-54.5113463
1.0100000,0.2600000,0.2380385,-60.7367349
1.0200000,0.2700000,0.2480385,-64.0728746
1.0300000,0.2800000,0.2580385,-65.6742851
1.0400000,0.2900000,0.2680385,-66.2650746
1.0500000,0.3000000,0.2780385,-66.2143491
1.0600000,0.3100000,0.2880385,-65.6580958
1.0700000,0.3200000,0.2980385,-64.7504905
1.0800000,0.3300000,0.3080385,-64.8961060
1.0900000,0.3400000,0.3180385,-67.7429078
1.1000000,0.3500000,0.3280385,-69.9706190
1.1100000,0.3600000,0.3380385,-70.5518180
1.1200000,0.3700000,0.3480385,-69.7400017
1.1300000,0.3800000,0.3580385,-68.0126966
1.1400000,0.3900000,0.3680385,-66.0732575
1.1500000,0.4000000,0.3780385,-64.6936996
1.1600000,0.4100000,0.3880385,-64.0934123
1.1700000,0.4200000,0.3980385,-64.2149208
1.1800000,0.4300000,0.4080385,-65.0151523
1.1900000,0.4400000,0.4180385,-65.2471265
1.2000000,0.4500000,0.4280385,-68.5369475
1.2100000,0.4600000,0.4380385,-80.1674427
1.2200000,0.4700000,0.4480385,-85.2274516
1.2300000,0.4800000,0.4580385,-85.9247903
1.2400000,0.4900000,0.4680385,-85.1110710
1.2500000,0.5000000,0.4780385,-83.5652544
1.2600000,0.5100000,0.4880385,-80.5096982
1.2700000,0.5200000,0.4980385,-76.4827147
1.2800000,0.5300000,0.5080385,-72.1022996
1.2900000,0.5400000,0.5180385,-67.6645874
1.3000000,0.5500000,0.5280385,-63.3080484
1.3100000,0.5600000,0.5380385,-59.1407456
1.3200000,0.5700000,0.5480385,-55.2352633
1.3300000,0.5800000,0.5580385,-51.6217274
1.3400000,0.5900000,0.5680385,-48.2995908
1.3500000,0.6000000,0.5780385,-45.2520437
1.3600000,0.6100000,0.5880385,-42.4559040
1.3700000,0.6200000,0.5980385,-39.8869305
1.3800000,0.6300000,0.6080385,-37.5222267
1.3900000,0.6400000,0.6180385,-35.3411151
1.4000000,0.6500000,0.6280385,-33.3252982
1.4100000,0.6600000,0.6380385,-31.4587214
1.4200000,0.6700000,0.6480385,-29.7273329
1.4300000,0.6800000,0.6580385,-28.1188276
1.4400000,0.6900000,0.6680385,-26.6224069
1.4500000,0.7000000,0.6780385,-25.2285657
