# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
-0.5111667,-0.5111667,-0.5032887,19191.5797037
-0.5011667,-0.5011667,-0.4932887,18901.7625758
-0.4911667,-0.4911667,-0.4832887,21243.7556322
-0.4811667,-0.4811667,-0.4732887,26387.7129636
-0.4711667,-0.4711667,-0.4632887,26232.0007504
-0.4611667,-0.4611667,-0.4532887,18738.3899605
-0.4511667,-0.4511667,-0.4432887,11589.8536085
-0.4411667,-0.4411667,-0.4332887,7642.0057700
-0.4311667,-0.4311667,-0.4232887,5928.1090605
-0.4211667,-0.4211667,-0.4132887,5138.3097555
-0.4111667,-0.4111667,-0.4032887,4872.2248777
-0.4011667,-0.4011667,-0.3932887,4970.7427328
-0.3911667,-0.3911667,-0.3832887,5478.9313302
-0.3811667,-0.3811667,-0.3732887,6764.0046508
-0.3711667,-0.3711667,-0.3632887,9504.0841238
-0.3611667,-0.3611667,-0.3532887,15690.3732701
-0.3511667,-0.3511667,-0.3432887,23358.5360011
-0.3411667,-0.3411667,-0.3332887,28000.8208306
-0.3311667,-0.3311667,-0.3232887,23077.8083780
-0.3211667,-0.3211667,-0.3132887,19570.5492206
-0.3111667,-0.3111667,-0.3032887,18791.9208020
-0.3011667,-0.3011667,-0.2932887,18731.1500634
-0.2911667,-0.2911667,-0.2832887,19978.0705313
-0.2811667,-0.2811667,-0.2732887,23985.1369684
-0.2711667,-0.2711667,-0.2632887,27400.9907814
-0.2611667,-0.2611667,-0.2532887,21777.5644913
-0.2511667,-0.2511667,-0.2432887,14303.7832086
-0.2411667,-0.2411667,-0.2332887,8899.0545687
-0.2311667,-0.2311667,-0.2232887,6469.7027153
-0.2211667,-0.2211667,-0.2132887,5377.8488403
-0.2111667,-0.2111667,-0.2032887,4925.7375053
-0.2011667,-0.2011667,-0.1932887,4863.8209028
-0.1911667,-0.1911667,-0.1832887,5169.7236359
-0.1811667,-0.1811667,-0.1732887,6004.7839302
-0.1711667,-0.1711667,-0.1632887,7820.0817630
-0.1611667,-0.1611667,-0.1532887,11961.3993525
-0.1511667,-0.1511667,-0.1432887,19060.5880099
-0.1411667,-0.1411667,-0.1332887,26092.6792922
-0.1311667,-0.1311667,-0.1232887,25194.7079634
-0.1211667,-0.1211667,-0.1132887,20442.7288377
-0.1111667,-0.1111667,-0.1032887,18449.5111786
-0.1011667,-0.1011667,-0.0932887,18681.5326921
-0.0911667,-0.0911667,-0.0832887,18718.0637464
-0.0811667,-0.0811667,-0.0732887,21432.3086194
-0.0711667,-0.0711667,-0.0632887,26723.2320770
-0.0611667,-0.0611667,-0.0532887,25321.5833743
-0.0511667,-0.0511667,-0.0432887,17380.9687038
-0.0411667,-0.0411667,-0.0332887,10408.2251878
-0.0311667,-0.0311667,-0.0232887,6984.9300991
-0.0211667,-0.0211667,-0.0132887,5401.1628087
-0.0111667,-0.0111667,-0.0032887,4516.8097864
-0.0011667,-0.0011667,0.0067113,4001.4163743
0.0088333,0.0088333,0.0167113,3626.4414933
0.0188333,0.0188333,0.0267113,3295.6335487
0.0288333,0.0288333,0.0367113,2958.2804831
0.0388333,0.0388333,0.0467113,2600.0220620
0.0488333,0.0488333,0.0567113,2226.6955532
0.0588333,0.0588333,0.0667113,1858.3689076
0.0688333,0.0688333,0.0767113,1549.5869410
0.0788333,0.0788333,0.0867113,1233.8473873
0.0888333,0.0888333,0.0967113,956.9173077
0.0988333,0.0988333,0.1067113,727.4383507
0.1088333,0.1088333,0.1167113,541.9658176
0.1188333,0.1188333,0.1267113,395.1966985
0.1288333,0.1288333,0.1367113,280.7210520
0.1388333,0.1388333,0.1467113,192.9652710
0.1488333,0.1488333,0.1567113,127.7691900
0.1588333,0.1588333,0.1667113,80.6605129
0.1688333,0.1688333,0.1767113,47.3614363
0.1788333,0.1788333,0.1867113,24.2916593
0.1888333,0.1888333,0.1967113,8.6239456
0.1988333,0.1988333,0.2067113,-1.8298872
0.2088333,0.2088333,0.2167113,-8.7085923
0.2188333,0.2188333,0.2267113,-13.1348025
0.2288333,0.2288333,0.2367113,-15.8772916
0.2388333,0.2388333,0.2467113,-17.4943029
0.2488333,0.2488333,0.2567113,-18.3726620
0.2588333,0.2588333,0.2667113,-18.7488947
0.2688333,0.2688333,0.2767113,-18.7394787
0.2788333,0.2788333,0.2867113,-18.4084808
0.2888333,0.2888333,0.2967113,-17.8070215
0.2988333,0.2988333,0.3067113,-16.9842839
0.3088333,0.3088333,0.3167113,-16.0022729
0.3188333,0.3188333,0.3267113,-14.9317702
0.3288333,0.3288333,0.3367113,-13.8358192
0.3388333,0.3388333,0.3467113,-12.7604988
0.3488333,0.3488333,0.3567113,-11.7348635
0.3588333,0.3588333,0.3667113,-10.7747704
0.3688333,0.3688333,0.3767113,-9.8870651
0.3788333,0.3788333,0.3867113,-9.0729002
0.3888333,0.3888333,0.3967113,-8.3300558
0.3988333,0.3988333,0.4067113,-7.6544614
0.4088333,0.4088333,0.4167113,-7.0411569
0.4188333,0.4188333,0.4267113,-6.4848804
0.4288333,0.4288333,0.4367113,-5.9804163
0.4388333,0.4388333,0.4467113,-5.5227905
0.4488333,0.4488333,0.4567113,-5.1073721
0.4588333,0.4588333,0.4667113,-4.7299151
0.4688333,0.4688333,0.4767113,-4.3865674
0.4788333,0.4788333,0.4867113,-4.0738577
0.4888333,0.4888333,0.4967113,-3.7886728
0.4988333,0.4988333,0.5067113,-3.5282291
0.5088333,0.5088333,0.5167113,-3.2900419
0.5188333,0.5188333,0.5267113,-3.0718964
0.5288333,0.5288333,0.5367113,-2.8718184
0.5388333,0.5388333,0.5467113,-2.6880485
0.5488333,0.5488333,0.5567113,-2.5190180
0.5588333,0.5588333,0.5667113,-2.3633273
0.5688333,0.5688333,0.5767113,-2.2197266
0.5788333,0.5788333,0.5867113,-2.0870984
0.5888333,0.5888333,0.5967113,-1.9644429
0.5988333,0.5988333,0.6067113,-1.8508641
0.6088333,0.6088333,0.6167113,-1.7455580
0.6188333,0.6188333,0.6267113,-1.6478025
0.6288333,0.6288333,0.6367113,-1.5569478
0.6388333,0.6388333,0.6467113,-1.4724087
0.6488333,0.6488333,0.6567113,-1.3936571
0.6588333,0.6588333,0.6667113,-1.3202162
0.6688333,0.6688333,0.6767113,-1.2516544
0.6788333,0.6788333,0.6867113,-1.1875811
0.6888333,0.6888333,0.6967113,-1.1276418
0.6988333,0.6988333,0.7067113,-1.0715145
0.7088333,0.7088333,0.7167113,-1.0189066
0.7188333,0.7188333,0.7267113,-0.9695514
0.7288333,0.7288333,0.7367113,-0.9232059
0.7388333,0.7388333,0.7467113,-0.8796483
0.7488333,0.7488333,0.7567113,-0.8386757
0.7588333,0.7588333,0.7667113,-0.8001028
0.7688333,0.7688333,0.7767113,-0.7637594
0.7788333,0.7788333,0.7867113,-0.7294896
0.7888333,0.7888333,0.7967113,-0.6971504
0.7988333,0.7988333,0.8067113,-0.6666101
0.8088333,0.8088333,0.8167113,-0.6377477
0.8188333,0.8188333,0.8267113,-0.6104516
0.8288333,0.8288333,0.8367113,-0.5846189
0.8388333,0.8388333,0.8467113,-0.5601547
0.8488333,0.8488333,0.8567113,-0.5369714
0.8588333,0.8588333,0.8667113,-0.5149877
0.8688333,0.8688333,0.8767113,-0.4941286
0.8788333,0.8788333,0.8867113,-0.4743245
0.8888333,0.8888333,0.8967113,-0.4555109
