# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.7500000,0.0000000,-0.0313188,230343.1076486
0.7600000,0.0100000,-0.0213188,183784.5311270
0.7700000,0.0200000,-0.0113188,140462.2641816
0.7800000,0.0300000,-0.0013188,103202.5134641
0.7900000,0.0400000,0.0086812,73379.2475936
0.8000000,0.0500000,0.0186812,51609.1445054
0.8100000,0.0600000,0.0286812,36422.4054133
0.8200000,0.0700000,0.0386812,26491.4986626
0.8300000,0.0800000,0.0486812,18781.9995725
0.8400000,0.0900000,0.0586812,12216.5229926
0.8500000,0.1000000,0.0686812,7887.4446797
0.8600000,0.1100000,0.0786812,5066.5358688
0.8700000,0.1200000,0.0886812,3242.7647422
0.8800000,0.1300000,0.0986812,1984.2042410
0.8900000,0.1400000,0.1086812,1218.9082371
0.9000000,0.1500000,0.1186812,743.1806963
0.9100000,0.1600000,0.1286812,453.2487696
0.9200000,0.1700000,0.1386812,274.6831179
0.9300000,0.1800000,0.1486812,163.6960182
0.9400000,0.1900000,0.1586812,94.2866474
0.9500000,0.2000000,0.1686812,50.7397210
0.9600000,0.2100000,0.1786812,23.3837146
0.9700000,0.2200000,0.1886812,4.4827620
0.9800000,0.2300000,0.1986812,-11.1274008
0.9900000,0.2400000,0.2086812,-21.4498454
1.0000000,0.2500000,0.2186812,-28.7275884
1.0100000,0.2600000,0.2286812,-33.0230033
1.0200000,0.2700000,0.2386812,-34.6690434
1.0300000,0.2800000,0.2486812,-34.4722646
1.0400000,0.2900000,0.2586812,-33.2325505
1.0500000,0.3000000,0.2686812,-32.1325086
1.0600000,0.3100000,0.2786812,-32.1099532
1.0700000,0.3200000,0.2886812,-31.9601716
1.0800000,0.3300000,0.2986812,-30.9779192
1.0900000,0.3400000,0.3086812,-29.2647852
1.1000000,0.3500000,0.3186812,-27.0718361
1.1100000,0.3600000,0.3286812,-24.6639477
1.1200000,0.3700000,0.3386812,-22.3168131
1.1300000,0.3800000,0.3486812,-20.2624501
1.1400000,0.3900000,0.3586812,-18.5796681
1.1500000,0.4000000,0.3686812,-17.2024667
1.1600000,0.4100000,0.3786812,-16.0100802
1.1700000,0.4200000,0.3886812,-14.9259211
1.1800000,0.4300000,0.3986812,-13.9559227
1.1900000,0.4400000,0.4086812,-13.0617351
1.2000000,0.4500000,0.4186812,-12.1848483
1.2100000,0.4600000,0.4286812,-11.2666359
1.2200000,0.4700000,0.4386812,-10.3200024
1.2300000,0.4800000,0.4486812,-9.4036594
1.2400000,0.4900000,0.4586812,-8.5609085
1.2500000,0.5000000,0.4686812,-7.8072924
1.2600000,0.5100000,0.4786812,-7.1412318
1.2700000,0.5200000,0.4886812,-6.5542734
1.2800000,0.5300000,0.4986812,-6.0364517
1.2900000,0.5400000,0.5086812,-5.5783866
1.3000000,0.5500000,0.5186812,-5.1718759
1.3100000,0.5600000,0.5286812,-4.8099246
1.3200000,0.5700000,0.5386812,-4.4866043
1.3300000,0.5800000,0.5486812,-4.1968852
1.3400000,0.5900000,0.5586812,-3.9364846
1.3500000,0.6000000,0.5686812,-3.7017410
1.3600000,0.6100000,0.5786812,-3.4895115
1.3700000,0.6200000,0.5886812,-3.2970888
1.3800000,0.6300000,0.5986812,-3.1221335
1.3900000,0.6400000,0.6086812,-2.9626187
1.4000000,0.6500000,0.6186812,-2.8167835
1.4100000,0.6600000,0.6286812,-2.6830953
1.4200000,0.6700000,0.6386812,-2.5602168
1.4300000,0.6800000,0.6486812,-2.4469789
1.4400000,0.6900000,0.6586812,-2.3423582
1.4500000,0.7000000,0.6686812,-2.2454565
1.4600000,0.7100000,0.6786812,-2.1554845
1.4700000,0.7200000,0.6886812,-2.0717472
1.4800000,0.7300000,0.6986812,-1.9936318
1.4900000,0.7400000,0.7086812,-1.9205968
1.5000000,0.7500000,0.7186812,-1.8521632
1.5100000,0.7600000,0.7286812,-1.7879062
1.5200000,0.7700000,0.7386812,-1.7274488
1.5300000,0.7800000,0.7486812,-1.6704555
1.5400000,0.7900000,0.7586812,-1.6166273
1.5500000,0.8000000,0.7686812,-1.5656976
1.5600000,0.8100000,0.7786812,-1.5174278
1.5700000,0.8200000,0.7886812,-1.4716043
1.5800000,0.8300000,0.7986812,-1.4280353
1.5900000,0.8400000,0.8086812,-1.3865485
1.6000000,0.8500000,0.8186812,-1.3469887
1.6100000,0.8600000,0.8286812,-1.3092158
1.6200000,0.8700000,0.8386812,-1.2731033
1.6300000,0.8800000,0.8486812,-1.2385366
1.6400000,0.8900000,0.8586812,-1.2054117
1.6500000,0.9000000,0.8686812,-1.1736340
1.6600000,0.9100000,0.8786812,-1.1431176
1.6700000,0.9200000,0.8886812,-1.1137840
1.6800000,0.9300000,0.8986812,-1.0855613
1.6900000,0.9400000,0.9086812,-1.0583840
1.7000000,0.9500000,0.9186812,-1.0321918
1.7100000,0.9600000,0.9286812,-1.0069293
1.7200000,0.9700000,0.9386812,-0.9825456
1.7300000,0.9800000,0.9486812,-0.9589936
1.7400000,0.9900000,0.9586812,-0.9362301
1.7500000,1.0000000,0.9686812,-0.9142148
1.7600000,1.0100000,0.9786812,-0.8929105
1.7700000,1.0200000,0.9886812,-0.8722827
1.7800000,1.0300000,0.9986812,-0.8522992
1.7900000,1.0400000,1.0086812,-0.8329301
1.8000000,1.0500000,1.0186812,-0.8141475
1.8100000,1.0600000,1.0286812,-0.7959253
1.8200000,1.0700000,1.0386812,-0.7782391
1.8300000,1.0800000,1.0486812,-0.7610661
1.8400000,1.0900000,1.0586812,-0.7443848
1.8500000,1.1000000,1.0686812,-0.7281751
1.8600000,1.1100000,1.0786812,-0.7124181
1.8700000,1.1200000,1.0886812,-0.6970958
1.8800000,1.1300000,1.0986812,-0.6821914
1.8900000,1.1400000,1.1086812,-0.6676891
1.9000000,1.1500000,1.1186812,-0.6535738
1.9100000,1.1600000,1.1286812,-0.6398313
1.9200000,1.1700000,1.1386812,-0.6264482
1.9300000,1.1800000,1.1486812,-0.6134116
1.9400000,1.1900000,1.1586812,-0.6007094
1.9500000,1.2000000,1.1686812,-0.5883301
1.9600000,1.2100000,1.1786812,-0.5762627
1.9700000,1.2200000,1.1886812,-0.5644967
1.9800000,1.2300000,1.1986812,-0.5530224
1.9900000,1.2400000,1.2086812,-0.5418300
2.0000000,1.2500000,1.2186812,-0.5309106
2.0100000,1.2600000,1.2286812,-0.5202555
2.0200000,1.2700000,1.2386812,-0.5098565
2.0300000,1.2800000,1.2486812,-0.4997056
2.0400000,1.2900000,1.2586812,-0.4897953
2.0500000,1.3000000,1.2686812,-0.4801182
2.0600000,1.3100000,1.2786812,-0.4706674
2.0700000,1.3200000,1.2886812,-0.4614363
2.0800000,1.3300000,1.2986812,-0.4524184
2.0900000,1.3400000,1.3086812,-0.4436075
2.1000000,1.3500000,1.3186812,-0.4349978
2.1100000,1.3600000,1.3286812,-0.4265835
2.1200000,1.3700000,1.3386812,-0.4183592
2.1300000,1.3800000,1.3486812,-0.4103195
2.1400000,1.3900000,1.3586812,-0.4024594
2.1500000,1.4000000,1.3686812,-0.3947740
2.1600000,1.4100000,1.3786812,-0.3872586
2.1700000,1.4200000,1.3886812,-0.3799085
2.1800000,1.4300000,1.3986812,-0.3727195
2.1900000,1.4400000,1.4086812,-0.3656873
2.2000000,1.4500000,1.4186812,-0.3588077
2.2100000,1.4600000,1.4286812,-0.3520767
2.2200000,1.4700000,1.4386812,-0.3454907
2.2300000,1.4800000,1.4486812,-0.3390458
2.2400000,1.4900000,1.4586812,-0.3327384
2.2500000,1.5000000,1.4686812,-0.3265652
2.2600000,1.5100000,1.4786812,-0.3205226
2.2700000,1.5200000,1.4886812,-0.3146076
2.2800000,1.5300000,1.4986812,-0.3088169
2.2900000,1.5400000,1.5086812,-0.3031474
2.3000000,1.5500000,1.5186812,-0.2975963
2.3100000,1.5600000,1.5286812,-0.2921605
2.3200000,1.5700000,1.5386812,-0.2868375
2.3300000,1.5800000,1.5486812,-0.2816243
2.3400000,1.5900000,1.5586812,-0.2765185
