# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
-0.2191212,-0.2191212,-0.0730226,76818.3088841
-0.2091212,-0.2091212,-0.0630226,93726.1798589
-0.1991212,-0.1991212,-0.0530226,110626.5259160
-0.1891212,-0.1891212,-0.0430226,126028.6043315
-0.1791212,-0.1791212,-0.0330226,123585.6305625
-0.1691212,-0.1691212,-0.0230226,104828.5001090
-0.1591212,-0.1591212,-0.0130226,85961.3038426
-0.1491212,-0.1491212,-0.0030226,67883.1704867
-0.1391212,-0.1391212,0.0069774,52015.1345725
-0.1291212,-0.1291212,0.0169774,39022.0054144
-0.1191212,-0.1191212,0.0269774,27073.8274578
-0.1091212,-0.1091212,0.0369774,18804.2172461
-0.0991212,-0.0991212,0.0469774,13346.7916574
-0.0891212,-0.0891212,0.0569774,8599.3361821
-0.0791212,-0.0791212,0.0669774,5306.1418264
-0.0691212,-0.0691212,0.0769774,3311.0088899
-0.0591212,-0.0591212,0.0869774,2088.4343812
-0.0491212,-0.0491212,0.0969774,1566.2104920
-0.0391212,-0.0391212,0.1069774,1004.6742559
-0.0291212,-0.0291212,0.1169774,625.8020144
-0.0191212,-0.0191212,0.1269774,386.6799774
-0.0091212,-0.0091212,0.1369774,227.9550161
0.0008788,0.0008788,0.1469774,123.7535027
0.0108788,0.0108788,0.1569774,51.9115150
0.0208788,0.0208788,0.1669774,1.2920730
0.0308788,0.0308788,0.1769774,-32.0161479
0.0408788,0.0408788,0.1869774,-52.5026532
0.0508788,0.0508788,0.1969774,-64.4965510
0.0608788,0.0608788,0.2069774,-70.8786749
0.0708788,0.0708788,0.2169774,-73.4993322
0.0808788,0.0808788,0.2269774,-73.5755031
0.0908788,0.0908788,0.2369774,-71.9346405
0.1008788,0.1008788,0.2469774,-69.1508701
0.1108788,0.1108788,0.2569774,-65.6242166
0.1208788,0.1208788,0.2669774,-61.6416053
0.1308788,0.1308788,0.2769774,-57.4352686
0.1408788,0.1408788,0.2869774,-53.2162792
0.1508788,0.1508788,0.2969774,-49.1329401
0.1608788,0.1608788,0.3069774,-45.2281087
0.1708788,0.1708788,0.3169774,-41.5167217
0.1808788,0.1808788,0.3269774,-38.0569224
0.1908788,0.1908788,0.3369774,-34.9252419
0.2008788,0.2008788,0.3469774,-32.1877918
0.2108788,0.2108788,0.3569774,-29.8965594
0.2208788,0.2208788,0.3669774,-28.0550447
0.2308788,0.2308788,0.3769774,-26.4684546
0.2408788,0.2408788,0.3869774,-24.9088054
0.2508788,0.2508788,0.3969774,-23.3062090
0.2608788,0.2608788,0.4069774,-21.6759386
0.2708788,0.2708788,0.4169774,-20.0445830
0.2808788,0.2808788,0.4269774,-18.4416404
0.2908788,0.2908788,0.4369774,-16.9003717
0.3008788,0.3008788,0.4469774,-15.4482193
