# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
-1.4715000,-1.4715000,-1.4677484,32575.6805624
-1.4615000,-1.4615000,-1.4577484,32052.2628464
-1.4515000,-1.4515000,-1.4477484,36385.3488137
-1.4415000,-1.4415000,-1.4377484,45877.7016496
-1.4315000,-1.4315000,-1.4277484,42584.0208466
-1.4215000,-1.4215000,-1.4177484,28920.3853185
-1.4115000,-1.4115000,-1.4077484,16933.5959408
-1.4015000,-1.4015000,-1.3977484,11463.5822614
-1.3915000,-1.3915000,-1.3877484,9152.3639631
-1.3815000,-1.3815000,-1.3777484,8294.1527250
-1.3715000,-1.3715000,-1.3677484,8160.5515029
-1.3615000,-1.3615000,-1.3577484,8530.7886689
-1.3515000,-1.3515000,-1.3477484,9864.7168178
-1.3415000,-1.3415000,-1.3377484,13129.8102956
-1.3315000,-1.3315000,-1.3277484,20848.6858598
-1.3215000,-1.3215000,-1.3177484,34990.3140634
-1.3115000,-1.3115000,-1.3077484,45576.8928280
-1.3015000,-1.3015000,-1.2977484,42881.1862544
-1.2915000,-1.2915000,-1.2877484,35047.0770998
-1.2815000,-1.2815000,-1.2777484,32395.4071885
-1.2715000,-1.2715000,-1.2677484,32592.8139770
-1.2615000,-1.2615000,-1.2577484,33714.4052135
-1.2515000,-1.2515000,-1.2477484,39976.7592276
-1.2415000,-1.2415000,-1.2377484,47706.9413340
-1.2315000,-1.2315000,-1.2277484,38734.0433581
-1.2215000,-1.2215000,-1.2177484,24721.2634178
-1.2115000,-1.2115000,-1.2077484,14817.2458114
-1.2015000,-1.2015000,-1.1977484,10586.9368404
-1.1915000,-1.1915000,-1.1877484,8862.6498498
-1.1815000,-1.1815000,-1.1777484,8280.6971676
-1.1715000,-1.1715000,-1.1677484,8309.5677836
-1.1615000,-1.1615000,-1.1577484,8950.5280842
-1.1515000,-1.1515000,-1.1477484,10882.1166936
-1.1415000,-1.1415000,-1.1377484,15506.8799059
-1.1315000,-1.1315000,-1.1277484,26261.5177057
-1.1215000,-1.1215000,-1.1177484,40061.1682491
-1.1115000,-1.1115000,-1.1077484,48586.3251885
-1.1015000,-1.1015000,-1.0977484,39032.3363553
-1.0915000,-1.0915000,-1.0877484,33343.8531971
-1.0815000,-1.0815000,-1.0777484,32777.1786526
-1.0715000,-1.0715000,-1.0677484,32425.7401954
-1.0615000,-1.0615000,-1.0577484,35540.3153922
-1.0515000,-1.0515000,-1.0477484,43841.4108439
-1.0415000,-1.0415000,-1.0377484,45056.8082084
-1.0315000,-1.0315000,-1.0277484,33587.3367046
-1.0215000,-1.0215000,-1.0177484,19769.4355829
-1.0115000,-1.0115000,-1.0077484,12724.0515736
-1.0015000,-1.0015000,-0.9977484,9707.4067254
-0.9915000,-0.9915000,-0.9877484,8527.0582726
