# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
-1.0973057,-1.0973057,-0.9860080,1149.1838718
-1.0873057,-1.0873057,-0.9760080,1105.6359034
-1.0773057,-1.0773057,-0.9660080,944.9105983
-1.0673057,-1.0673057,-0.9560080,886.3324853
-1.0573057,-1.0573057,-0.9460080,832.1758456
-1.0473057,-1.0473057,-0.9360080,881.4977296
-1.0373057,-1.0373057,-0.9260080,857.9755207
-1.0273057,-1.0273057,-0.9160080,816.0648236
-1.0173057,-1.0173057,-0.9060080,763.1020962
-1.0073057,-1.0073057,-0.8960080,776.5480889
-0.9973057,-0.9973057,-0.8860080,835.7582482
-0.9873057,-0.9873057,-0.8760080,914.8037678
-0.9773057,-0.9773057,-0.8660080,1038.3532508
-0.9673057,-0.9673057,-0.8560080,1208.7431687
-0.9573057,-0.9573057,-0.8460080,1433.1492816
-0.9473057,-0.9473057,-0.8360080,1724.0717154
-0.9373057,-0.9373057,-0.8260080,891.9368244
-0.9273057,-0.9273057,-0.8160080,1068.7688846
-0.9173057,-0.9173057,-0.8060080,1269.3625350
-0.9073057,-0.9073057,-0.7960080,1405.3620260
-0.8973057,-0.8973057,-0.7860080,1365.2319398
-0.8873057,-0.8873057,-0.7760080,1304.3022378
-0.8773057,-0.8773057,-0.7660080,1227.3978900
-0.8673057,-0.8673057,-0.7560080,1093.2904126
-0.8573057,-0.8573057,-0.7460080,921.8462091
-0.8473057,-0.8473057,-0.7360080,780.8372585
-0.8373057,-0.8373057,-0.7260080,670.4853754
-0.8273057,-0.8273057,-0.7160080,590.1366013
-0.8173057,-0.8173057,-0.7060080,539.0811800
-0.8073057,-0.8073057,-0.6960080,1793.5520736
-0.7973057,-0.7973057,-0.6860080,1703.5179837
-0.7873057,-0.7873057,-0.6760080,1527.8351678
-0.7773057,-0.7773057,-0.6660080,1255.7672080
-0.7673057,-0.7673057,-0.6560080,1075.5919123
-0.7573057,-0.7573057,-0.6460080,934.8776775
-0.7473057,-0.7473057,-0.6360080,818.6057870
-0.7373057,-0.7373057,-0.6260080,740.1937700
-0.7273057,-0.7273057,-0.6160080,697.9350476
-0.7173057,-0.7173057,-0.6060080,692.5641713
-0.7073057,-0.7073057,-0.5960080,729.0624182
-0.6973057,-0.6973057,-0.5860080,817.5245746
-0.6873057,-0.6873057,-0.5760080,868.7279392
-0.6773057,-0.6773057,-0.5660080,943.2633467
-0.6673057,-0.6673057,-0.5560080,1123.7455528
-0.6573057,-0.6573057,-0.5460080,1024.6485503
-0.6473057,-0.6473057,-0.5360080,940.8218612
-0.6373057,-0.6373057,-0.5260080,977.0044361
-0.6273057,-0.6273057,-0.5160080,795.2836381
-0.6173057,-0.6173057,-0.5060080,706.4603482
-0.6073057,-0.6073057,-0.4960080,721.9882951
-0.5973057,-0.5973057,-0.4860080,798.1812662
-0.5873057,-0.5873057,-0.4760080,916.4688315
-0.5773057,-0.5773057,-0.4660080,1070.7658906
-0.5673057,-0.5673057,-0.4560080,1251.7043563
-0.5573057,-0.5573057,-0.4460080,1390.9026934
-0.5473057,-0.5473057,-0.4360080,1571.1888781
-0.5373057,-0.5373057,-0.4260080,1742.2428111
-0.5273057,-0.5273057,-0.4160080,535.5248970
-0.5173057,-0.5173057,-0.4060080,567.4778345
-0.5073057,-0.5073057,-0.3960080,583.5158618
-0.4973057,-0.4973057,-0.3860080,572.6356123
-0.4873057,-0.4873057,-0.3760080,558.0030706
-0.4773057,-0.4773057,-0.3660080,538.7874186
-0.4673057,-0.4673057,-0.3560080,514.5285415
-0.4573057,-0.4573057,-0.3460080,485.2648036
-0.4473057,-0.4473057,-0.3360080,1721.0078171
-0.4373057,-0.4373057,-0.3260080,1455.6483544
-0.4273057,-0.4273057,-0.3160080,1241.0951214
-0.4173057,-0.4173057,-0.3060080,1066.0340313
-0.4073057,-0.4073057,-0.2960080,927.3613146
-0.3973057,-0.3973057,-0.2860080,828.2770648
