# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
-2.2422004,-2.2422004,-1.5123446,21099.1966066
-2.2322004,-2.2322004,-1.5023446,24020.5912322
-2.2222004,-2.2222004,-1.4923446,30067.9845529
-2.2122004,-2.2122004,-1.4823446,28516.5650939
-2.2022004,-2.2022004,-1.4723446,19841.5470811
-2.1922004,-2.1922004,-1.4623446,11930.7851505
-2.1822004,-2.1822004,-1.4523446,8017.8344538
-2.1722004,-2.1722004,-1.4423446,6256.1375391
-2.1622004,-2.1622004,-1.4323446,5514.1996245
-2.1522004,-2.1522004,-1.4223446,5307.9215953
-2.1422004,-2.1422004,-1.4123446,5465.9870753
-2.1322004,-2.1322004,-1.4023446,6142.7415110
-2.1222004,-2.1222004,-1.3923446,7670.5760743
-2.1122004,-2.1122004,-1.3823446,11183.9313537
-2.1022004,-2.1022004,-1.3723446,18967.3009473
-2.0922004,-2.0922004,-1.3623446,27964.5156406
-2.0822004,-2.0822004,-1.3523446,31338.3758698
-2.0722004,-2.0722004,-1.3423446,25398.4972059
-2.0622004,-2.0622004,-1.3323446,21857.0019017
-2.0522004,-2.0522004,-1.3223446,21367.9292681
-2.0422004,-2.0422004,-1.3123446,21233.7213233
-2.0322004,-2.0322004,-1.3023446,23086.6065567
-2.0222004,-2.0222004,-1.2923446,28105.5507480
-2.0122004,-2.0122004,-1.2823446,30239.0100040
-2.0022004,-2.0022004,-1.2723446,23058.4960916
-1.9922004,-1.9922004,-1.2623446,14692.8089032
-1.9822004,-1.9822004,-1.2523446,9217.6422893
-1.9722004,-1.9722004,-1.2423446,6826.3350897
-1.9622004,-1.9622004,-1.2323446,5754.3671706
-1.9522004,-1.9522004,-1.2223446,5355.3314137
-1.9422004,-1.9422004,-1.2123446,5360.2693356
-1.9322004,-1.9322004,-1.2023446,5784.0503346
-1.9222004,-1.9222004,-1.1923446,6909.0142070
-1.9122004,-1.9122004,-1.1823446,9432.6968319
-1.9022004,-1.9022004,-1.1723446,15132.8601384
-1.8922004,-1.8922004,-1.1623446,23427.0853373
-1.8822004,-1.8822004,-1.1523446,30100.7951342
-1.8722004,-1.8722004,-1.1423446,26888.3291394
-1.8622004,-1.8622004,-1.1323446,22284.1894318
-1.8522004,-1.8522004,-1.1223446,20803.9319515
-1.8422004,-1.8422004,-1.1123446,20855.2961590
