# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
-1.4715000,-1.4715000,-1.4677484,45035.7702591
-1.4615000,-1.4615000,-1.4577484,48481.0539410
-1.4515000,-1.4515000,-1.4477484,59086.9750344
-1.4415000,-1.4415000,-1.4377484,72151.8227607
-1.4315000,-1.4315000,-1.4277484,65858.1008481
-1.4215000,-1.4215000,-1.4177484,53086.1870655
-1.4115000,-1.4115000,-1.4077484,33580.1667763
-1.4015000,-1.4015000,-1.3977484,20551.4602547
-1.3915000,-1.3915000,-1.3877484,15025.4395111
-1.3815000,-1.3815000,-1.3777484,12854.3701707
-1.3715000,-1.3715000,-1.3677484,12446.4780764
-1.3615000,-1.3615000,-1.3577484,13491.8397265
-1.3515000,-1.3515000,-1.3477484,16738.3913732
-1.3415000,-1.3415000,-1.3377484,24562.7813327
-1.3315000,-1.3315000,-1.3277484,41757.9587116
-1.3215000,-1.3215000,-1.3177484,61513.2686894
-1.3115000,-1.3115000,-1.3077484,72350.3776447
-1.3015000,-1.3015000,-1.2977484,71219.7127012
-1.2915000,-1.2915000,-1.2877484,55627.0553985
-1.2815000,-1.2815000,-1.2777484,47435.4351379
-1.2715000,-1.2715000,-1.2677484,46387.7974577
-1.2615000,-1.2615000,-1.2577484,52403.0472106
-1.2515000,-1.2515000,-1.2477484,65753.5048414
-1.2415000,-1.2415000,-1.2377484,74514.7774453
-1.2315000,-1.2315000,-1.2277484,64345.4261891
-1.2215000,-1.2215000,-1.2177484,48324.2723727
-1.2115000,-1.2115000,-1.2077484,28548.6469279
-1.2015000,-1.2015000,-1.1977484,18456.8248037
-1.1915000,-1.1915000,-1.1877484,14216.2347399
-1.1815000,-1.1815000,-1.1777484,12686.8017154
-1.1715000,-1.1715000,-1.1677484,12759.2932963
-1.1615000,-1.1615000,-1.1577484,14487.4965718
-1.1515000,-1.1515000,-1.1477484,19123.8840112
-1.1415000,-1.1415000,-1.1377484,30113.7949354
-1.1315000,-1.1315000,-1.1277484,50260.8217385
-1.1215000,-1.1215000,-1.1177484,65034.4561949
-1.1115000,-1.1115000,-1.1077484,74203.7631361
-1.1015000,-1.1015000,-1.0977484,64081.9382273
-1.0915000,-1.0915000,-1.0877484,51475.2991162
-1.0815000,-1.0815000,-1.0777484,46181.5935890
-1.0715000,-1.0715000,-1.0677484,47928.1811359
-1.0615000,-1.0615000,-1.0577484,56849.8313530
-1.0515000,-1.0515000,-1.0477484,73192.9188022
-1.0415000,-1.0415000,-1.0377484,70692.8158462
-1.0315000,-1.0315000,-1.0277484,59278.6713646
-1.0215000,-1.0215000,-1.0177484,39818.9001800
-1.0115000,-1.0115000,-1.0077484,23466.3746705
-1.0015000,-1.0015000,-0.9977484,16298.3607419
-0.9915000,-0.9915000,-0.9877484,13372.0035433
-0.9815000,-0.9815000,-0.9777484,12543.7967957
-0.9715000,-0.9715000,-0.9677484,13213.5257362
-0.9615000,-0.9615000,-0.9577484,15867.4295556
-0.9515000,-0.9515000,-0.9477484,22443.9733923
-0.9415000,-0.9415000,-0.9377484,37905.0394846
-0.9315000,-0.9315000,-0.9277484,57248.7417922
-0.9215000,-0.9215000,-0.9177484,69226.7795451
-0.9115000,-0.9115000,-0.9077484,73405.2995220
-0.9015000,-0.9015000,-0.8977484,58146.8583363
-0.8915000,-0.8915000,-0.8877484,48492.9539704
-0.8815000,-0.8815000,-0.8777484,46046.8688422
-0.8715000,-0.8715000,-0.8677484,50620.8086013
-0.8615000,-0.8615000,-0.8577484,62485.8111335
-0.8515000,-0.8515000,-0.8477484,74009.9446599
-0.8415000,-0.8415000,-0.8377484,65855.4445574
-0.8315000,-0.8315000,-0.8277484,51818.1009450
-0.8215000,-0.8215000,-0.8177484,31818.8110402
-0.8115000,-0.8115000,-0.8077484,19851.0087189
-0.8015000,-0.8015000,-0.7977484,14786.2609142
-0.7915000,-0.7915000,-0.7877484,12847.8364957
-0.7815000,-0.7815000,-0.7777484,12629.5256592
-0.7715000,-0.7715000,-0.7677484,13970.9286321
-0.7615000,-0.7615000,-0.7577484,17845.1804274
-0.7515000,-0.7515000,-0.7477484,27111.8450070
