# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
-1.3544515,-1.3544515,-1.2902320,30911.1033659
-1.3444515,-1.3444515,-1.2802320,32103.0483527
-1.3344515,-1.3344515,-1.2702320,29020.5599209
-1.3244515,-1.3244515,-1.2602320,27428.2709576
-1.3144515,-1.3144515,-1.2502320,21647.8939981
-1.3044515,-1.3044515,-1.2402320,17774.7453381
-1.2944515,-1.2944515,-1.2302320,16122.1029811
-1.2844515,-1.2844515,-1.2202320,15889.3207582
-1.2744515,-1.2744515,-1.2102320,14084.9987397
-1.2644515,-1.2644515,-1.2002320,13863.8804657
-1.2544515,-1.2544515,-1.1902320,12704.3020450
-1.2444515,-1.2444515,-1.1802320,11365.4487616
-1.2344515,-1.2344515,-1.1702320,11421.5568392
-1.2244515,-1.2244515,-1.1602320,11802.9833143
-1.2144515,-1.2144515,-1.1502320,13887.6503836
-1.2044515,-1.2044515,-1.1402320,14138.9679171
-1.1944515,-1.1944515,-1.1302320,14495.3941223
-1.1844515,-1.1844515,-1.1202320,15142.3658993
-1.1744515,-1.1744515,-1.1102320,15734.7919967
-1.1644515,-1.1644515,-1.1002320,18665.0092044
-1.1544515,-1.1544515,-1.0902320,24047.6556392
-1.1444515,-1.1444515,-1.0802320,26794.3637360
-1.1344515,-1.1344515,-1.0702320,29340.6808314
-1.1244515,-1.1244515,-1.0602320,32451.6292288
-1.1144515,-1.1144515,-1.0502320,29895.7332954
-1.1044515,-1.1044515,-1.0402320,27106.0688896
-1.0944515,-1.0944515,-1.0302320,25488.3316859
-1.0844515,-1.0844515,-1.0202320,19729.9589685
-1.0744515,-1.0744515,-1.0102320,16378.0408263
-1.0644515,-1.0644515,-1.0002320,15308.1356110
-1.0544515,-1.0544515,-0.9902320,15007.7207480
-1.0444515,-1.0444515,-0.9802320,14325.5928853
-1.0344515,-1.0344515,-0.9702320,14270.3776908
-1.0244515,-1.0244515,-0.9602320,12394.8226379
-1.0144515,-1.0144515,-0.9502320,11371.2719951
-1.0044515,-1.0044515,-0.9402320,11349.7690467
-0.9944515,-0.9944515,-0.9302320,11828.6307932
-0.9844515,-0.9844515,-0.9202320,14229.6254009
-0.9744515,-0.9744515,-0.9102320,14251.7471614
-0.9644515,-0.9644515,-0.9002320,14948.9897907
-0.9544515,-0.9544515,-0.8902320,14594.7936757
-0.9444515,-0.9444515,-0.8802320,15511.2476043
-0.9344515,-0.9344515,-0.8702320,18059.0178149
-0.9244515,-0.9244515,-0.8602320,22921.2249497
-0.9144515,-0.9144515,-0.8502320,26891.0154481
-0.9044515,-0.9044515,-0.8402320,28861.6705088
-0.8944515,-0.8944515,-0.8302320,31244.3972274
-0.8844515,-0.8844515,-0.8202320,32199.2765036
-0.8744515,-0.8744515,-0.8102320,29212.2671791
-0.8644515,-0.8644515,-0.8002320,27844.2853268
-0.8544515,-0.8544515,-0.7902320,21567.6921382
-0.8444515,-0.8444515,-0.7802320,17868.9411700
-0.8344515,-0.8344515,-0.7702320,16315.4774572
-0.8244515,-0.8244515,-0.7602320,15924.1352664
-0.8144515,-0.8144515,-0.7502320,14249.2163459
-0.8044515,-0.8044515,-0.7402320,14079.5276376
-0.7944515,-0.7944515,-0.7302320,12750.3204559
-0.7844515,-0.7844515,-0.7202320,11519.5587401
-0.7744515,-0.7744515,-0.7102320,11596.0253258
-0.7644515,-0.7644515,-0.7002320,12080.3671517
-0.7544515,-0.7544515,-0.6902320,14193.0745572
-0.7444515,-0.7444515,-0.6802320,14416.4388031
-0.7344515,-0.7344515,-0.6702320,14838.9292087
-0.7244515,-0.7244515,-0.6602320,15058.7884000
-0.7144515,-0.7144515,-0.6502320,15864.5534667
-0.7044515,-0.7044515,-0.6402320,18944.6749472
-0.6944515,-0.6944515,-0.6302320,24435.8527377
-0.6844515,-0.6844515,-0.6202320,27031.3206258
-0.6744515,-0.6744515,-0.6102320,29672.3305385
-0.6644515,-0.6644515,-0.6002320,32668.4579583
-0.6544515,-0.6544515,-0.5902320,29617.9725030
-0.6444515,-0.6444515,-0.5802320,26882.6478639
-0.6344515,-0.6344515,-0.5702320,25099.8419920
-0.6244515,-0.6244515,-0.5602320,19462.9887137
-0.6144515,-0.6144515,-0.5502320,16237.8656993
-0.6044515,-0.6044515,-0.5402320,15376.9211667
-0.5944515,-0.5944515,-0.5302320,15036.0710891
-0.5844515,-0.5844515,-0.5202320,14040.9982337
-0.5744515,-0.5744515,-0.5102320,13948.9527346
-0.5644515,-0.5644515,-0.5002320,12145.4141073
