# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
-0.8890250,-0.8890250,-0.6828214,2254.2869063
-0.8790250,-0.8790250,-0.6728214,2398.0848280
-0.8690250,-0.8690250,-0.6628214,2538.4220867
-0.8590250,-0.8590250,-0.6528214,2230.3314419
-0.8490250,-0.8490250,-0.6428214,1935.0400483
-0.8390250,-0.8390250,-0.6328214,1722.9139386
-0.8290250,-0.8290250,-0.6228214,1592.7368136
-0.8190250,-0.8190250,-0.6128214,1508.7903346
-0.8090250,-0.8090250,-0.6028214,1465.8049283
-0.7990250,-0.7990250,-0.5928214,1466.3117624
-0.7890250,-0.7890250,-0.5828214,1497.9643920
-0.7790250,-0.7790250,-0.5728214,1522.0821608
-0.7690250,-0.7690250,-0.5628214,1577.8993720
-0.7590250,-0.7590250,-0.5528214,1616.3448095
-0.7490250,-0.7490250,-0.5428214,1722.9279059
-0.7390250,-0.7390250,-0.5328214,1930.0912494
-0.7290250,-0.7290250,-0.5228214,1981.1548305
-0.7190250,-0.7190250,-0.5128214,1990.3759794
-0.7090250,-0.7090250,-0.5028214,1952.3854522
-0.6990250,-0.6990250,-0.4928214,1840.8778602
-0.6890250,-0.6890250,-0.4828214,1813.8933954
-0.6790250,-0.6790250,-0.4728214,1882.5321098
-0.6690250,-0.6690250,-0.4628214,1848.5393269
-0.6590250,-0.6590250,-0.4528214,1721.8028728
-0.6490250,-0.6490250,-0.4428214,1521.0678242
-0.6390250,-0.6390250,-0.4328214,1377.3530013
-0.6290250,-0.6290250,-0.4228214,1310.1190251
-0.6190250,-0.6190250,-0.4128214,1291.3157239
-0.6090250,-0.6090250,-0.4028214,1272.1265256
-0.5990250,-0.5990250,-0.3928214,1299.6458911
-0.5890250,-0.5890250,-0.3828214,1379.4604746
-0.5790250,-0.5790250,-0.3728214,1421.7904515
-0.5690250,-0.5690250,-0.3628214,1434.3948016
-0.5590250,-0.5590250,-0.3528214,1509.7860763
-0.5490250,-0.5490250,-0.3428214,1644.7829049
-0.5390250,-0.5390250,-0.3328214,1602.0542918
-0.5290250,-0.5290250,-0.3228214,1522.8335834
-0.5190250,-0.5190250,-0.3128214,1530.0339224
-0.5090250,-0.5090250,-0.3028214,1612.5943927
-0.4990250,-0.4990250,-0.2928214,1535.1782145
-0.4890250,-0.4890250,-0.2828214,1498.4523467
-0.4790250,-0.4790250,-0.2728214,1477.6893661
-0.4690250,-0.4690250,-0.2628214,1379.9822428
-0.4590250,-0.4590250,-0.2528214,1301.1469762
-0.4490250,-0.4490250,-0.2428214,1855.0535797
-0.4390250,-0.4390250,-0.2328214,1338.3906776
-0.4290250,-0.4290250,-0.2228214,1444.4260156
-0.4190250,-0.4190250,-0.2128214,1549.0285957
-0.4090250,-0.4090250,-0.2028214,1601.8392350
-0.3990250,-0.3990250,-0.1928214,1577.6656136
-0.3890250,-0.3890250,-0.1828214,1592.3268553
-0.3790250,-0.3790250,-0.1728214,1651.5412879
-0.3690250,-0.3690250,-0.1628214,1759.6668585
-0.3590250,-0.3590250,-0.1528214,1766.5150582
-0.3490250,-0.3490250,-0.1428214,1567.0864928
-0.3390250,-0.3390250,-0.1328214,1427.2707933
-0.3290250,-0.3290250,-0.1228214,1348.4023095
